#node	clock_length	mutation_length	rate	fold_change
NODE_0000263	3.597e-05	3.358e-05	7.218e-05	0.85
EPI_ISL_2838899	1.012e-04	1.011e-04	8.680e-05	1.03
EPI_ISL_1093984	1.190e-04	1.010e-04	7.824e-05	0.93
NODE_0000236	2.112e-05	6.717e-05	1.068e-04	1.26
EPI_ISL_787158	1.396e-04	2.362e-04	1.083e-04	1.28
NODE_0000018	7.961e-06	2.220e-22	8.453e-05	1.00
EPI_ISL_1079127	1.672e-04	1.805e-22	8.454e-06	0.10
EPI_ISL_978133	1.646e-04	1.786e-22	8.454e-06	0.10
NODE_0000239	8.713e-06	3.358e-05	9.329e-05	1.10
EPI_ISL_784889	1.528e-04	2.022e-04	9.261e-05	1.10
NODE_0000240	5.726e-06	6.717e-05	1.048e-04	1.24
EPI_ISL_1079078	1.607e-04	3.033e-04	1.302e-04	1.54
NODE_0000241	1.286e-05	3.358e-05	9.261e-05	1.10
EPI_ISL_2797638	1.499e-04	4.381e-04	1.723e-04	2.04
NODE_0000242	2.062e-05	3.358e-05	9.400e-05	1.11
EPI_ISL_784975	1.134e-04	2.357e-04	1.257e-04	1.49
EPI_ISL_2778155	1.295e-04	3.030e-04	1.416e-04	1.68
NODE_0000245	3.042e-05	6.718e-05	1.065e-04	1.26
EPI_ISL_1029358	1.121e-04	3.371e-04	1.622e-04	1.92
EPI_ISL_1585679	3.752e-04	5.051e-04	1.145e-04	1.35
NODE_0000247	4.787e-05	1.008e-04	1.096e-04	1.30
EPI_ISL_1284372	3.454e-04	4.378e-04	1.091e-04	1.29
EPI_ISL_2632897	9.420e-05	1.685e-04	1.193e-04	1.41
NODE_0000248	1.191e-04	1.344e-04	8.763e-05	1.04
NODE_0000250	1.050e-05	3.359e-05	9.404e-05	1.11
EPI_ISL_1527631	5.501e-06	3.366e-05	9.337e-05	1.10
EPI_ISL_1527632	5.501e-06	1.743e-22	7.657e-05	0.91
NODE_0000027	1.600e-05	2.150e-22	6.920e-05	0.82
EPI_ISL_1527633	0.000e+00	1.728e-22	7.657e-05	0.91
EPI_ISL_1527630	0.000e+00	1.732e-22	7.657e-05	0.91
NODE_0000028	7.238e-06	2.242e-22	8.454e-05	1.00
NODE_0000029	6.858e-06	2.242e-22	8.454e-05	1.00
NODE_0000266	4.422e-05	3.358e-05	5.539e-05	0.66
EPI_ISL_8565322	9.775e-05	6.738e-05	5.124e-05	0.61
EPI_ISL_900708	9.497e-05	1.684e-04	1.046e-04	1.24
NODE_0000033	1.625e-05	2.242e-22	8.454e-05	1.00
EPI_ISL_5343420	1.225e-04	1.683e-04	7.508e-05	0.89
EPI_ISL_5086383	1.246e-04	1.010e-04	4.794e-05	0.57
NODE_0000182	2.442e-06	3.358e-05	9.249e-05	1.09
EPI_ISL_1306116	1.512e-04	2.356e-04	1.000e-04	1.18
EPI_ISL_525736	1.443e-04	2.356e-04	1.024e-04	1.21
EPI_ISL_1373584	1.859e-04	5.389e-04	1.717e-04	2.03
EPI_ISL_1134266	1.919e-04	3.030e-04	1.080e-04	1.28
EPI_ISL_788166	1.535e-04	3.711e-04	1.414e-04	1.67
EPI_ISL_2216018	1.503e-04	3.035e-04	1.225e-04	1.45
NODE_0000184	2.104e-05	3.358e-05	9.365e-05	1.11
EPI_ISL_609975	1.350e-04	4.714e-04	1.756e-04	2.08
EPI_ISL_2234036	1.672e-04	3.704e-04	1.362e-04	1.61
NODE_0000222	2.033e-05	6.717e-05	9.727e-05	1.15
EPI_ISL_753312	1.510e-04	1.010e-04	5.813e-05	0.69
EPI_ISL_1078274	1.656e-04	3.704e-04	1.515e-04	1.79
NODE_0000230	2.008e-05	1.008e-04	1.102e-04	1.30
EPI_ISL_1080162	1.700e-04	5.726e-04	2.041e-04	2.41
NODE_0000039	2.896e-05	2.226e-22	8.454e-05	1.00
EPI_ISL_2193570	1.105e-04	3.366e-05	2.706e-05	0.32
EPI_ISL_5387798	9.435e-05	6.732e-05	5.220e-05	0.62
NODE_0000211	2.006e-05	1.008e-04	1.185e-04	1.40
EPI_ISL_5074846	1.229e-04	1.347e-04	7.798e-05	0.92
NODE_0000212	1.305e-05	3.358e-05	9.383e-05	1.11
EPI_ISL_2211279	1.704e-04	2.359e-04	1.018e-04	1.20
NODE_0000213	1.493e-05	3.358e-05	9.379e-05	1.11
EPI_ISL_2617867	1.067e-04	4.377e-04	1.866e-04	2.21
EPI_ISL_570625	9.973e-05	3.033e-04	1.531e-04	1.81
NODE_0000215	3.292e-05	3.358e-05	8.783e-05	1.04
EPI_ISL_1993049	5.261e-04	6.070e-04	1.057e-04	1.25
EPI_ISL_2185692	5.920e-04	6.742e-04	1.032e-04	1.22
NODE_0000223	4.191e-05	1.008e-04	1.150e-04	1.36
EPI_ISL_1307371	1.565e-04	1.792e-22	8.454e-06	0.10
NODE_0000224	1.154e-04	3.697e-04	1.734e-04	2.05
NODE_0000225	1.221e-05	3.360e-05	9.391e-05	1.11
EPI_ISL_1398153	2.746e-05	1.012e-04	1.178e-04	1.39
EPI_ISL_2383661	3.809e-04	3.707e-04	8.651e-05	1.02
NODE_0000226	1.284e-04	1.344e-04	8.947e-05	1.06
EPI_ISL_1307118	3.391e-04	3.035e-04	6.287e-05	0.74
NODE_0000227	9.332e-05	3.360e-05	5.261e-05	0.62
EPI_ISL_1559643	3.676e-04	2.358e-04	5.436e-05	0.64
EPI_ISL_1582233	3.517e-04	2.024e-04	5.149e-05	0.61
NODE_0000050	6.677e-06	2.253e-22	5.924e-05	0.70
NODE_0000052	6.650e-06	2.253e-22	8.454e-05	1.00
NODE_0000055	7.175e-06	2.253e-22	8.454e-05	1.00
EPI_ISL_6963328	1.363e-04	2.357e-04	1.073e-04	1.27
EPI_ISL_538522	1.284e-04	1.686e-04	8.476e-05	1.00
NODE_0000057	6.479e-06	2.253e-22	8.454e-05	1.00
EPI_ISL_1238676	1.705e-04	2.359e-04	9.572e-05	1.13
NODE_0000203	2.089e-05	6.718e-05	1.013e-04	1.20
EPI_ISL_789920	1.108e-04	2.697e-04	1.428e-04	1.69
EPI_ISL_789738	1.140e-04	1.817e-22	8.454e-06	0.10
EPI_ISL_1076958	1.445e-04	2.695e-04	1.281e-04	1.51
NODE_0000206	4.097e-05	6.717e-05	9.290e-05	1.10
EPI_ISL_788810	7.003e-05	3.365e-05	5.322e-05	0.63
EPI_ISL_788572	7.049e-05	1.346e-04	1.197e-04	1.42
NODE_0000060	7.121e-06	2.253e-22	2.945e-05	0.35
NODE_0000062	6.478e-06	2.253e-22	8.454e-05	1.00
NODE_0000063	1.968e-05	2.253e-22	8.454e-05	1.00
NODE_0000064	1.467e-05	2.253e-22	8.454e-05	1.00
EPI_ISL_2193616	1.049e-04	1.010e-04	6.903e-05	0.82
EPI_ISL_1306666	1.442e-04	3.368e-05	2.243e-05	0.27
NODE_0000067	6.850e-06	2.253e-22	8.454e-05	1.00
EPI_ISL_5384286	9.588e-05	3.372e-05	3.284e-05	0.39
EPI_ISL_3725968	1.104e-04	1.348e-04	8.720e-05	1.03
NODE_0000068	1.289e-05	2.253e-22	8.454e-05	1.00
NODE_0000071	1.467e-05	2.253e-22	8.454e-05	1.00
EPI_ISL_2193540	1.117e-04	3.366e-05	2.891e-05	0.34
EPI_ISL_2193536	1.117e-04	3.365e-05	2.890e-05	0.34
NODE_0000072	1.409e-05	2.253e-22	8.454e-05	1.00
EPI_ISL_695312	9.705e-05	1.684e-04	1.086e-04	1.29
EPI_ISL_1076967	1.379e-04	6.734e-05	4.314e-05	0.51
NODE_0000074	1.304e-05	2.253e-22	3.890e-05	0.46
NODE_0000075	3.340e-05	2.253e-22	8.454e-05	1.00
EPI_ISL_2201725	1.430e-04	3.366e-05	2.870e-05	0.34
EPI_ISL_2193453	9.931e-05	6.731e-05	6.654e-05	0.79
NODE_0000076	2.025e-05	2.253e-22	8.339e-05	0.99
NODE_0000078	1.322e-05	2.253e-22	8.454e-05	1.00
EPI_ISL_2193653	9.924e-05	3.365e-05	4.254e-05	0.50
EPI_ISL_1182254	1.076e-04	6.732e-05	6.482e-05	0.77
NODE_0000081	7.850e-05	2.253e-22	1.459e-05	0.17
NODE_0000082	5.097e-05	2.253e-22	8.074e-05	0.96
EPI_ISL_1041853	1.605e-05	1.775e-22	3.614e-05	0.43
EPI_ISL_2203156	5.396e-06	1.808e-22	4.731e-05	0.56
NODE_0000083	1.187e-05	2.253e-22	8.425e-05	1.00
NODE_0000085	3.873e-05	2.253e-22	8.315e-05	0.98
EPI_ISL_1098196	1.735e-05	1.772e-22	3.432e-05	0.41
EPI_ISL_3410772	1.619e-05	1.798e-22	3.532e-05	0.42
NODE_0000087	8.000e-06	2.253e-22	8.454e-05	1.00
EPI_ISL_1363041	5.270e-05	3.369e-05	7.114e-05	0.84
EPI_ISL_5086417	0.000e+00	1.822e-22	8.334e-05	0.99
NODE_0000280	6.598e-06	3.358e-05	9.368e-05	1.11
NODE_0000281	1.246e-04	7.397e-04	2.352e-04	2.78
EPI_ISL_925321	3.368e-05	3.368e-05	9.009e-05	1.07
EPI_ISL_925330	3.345e-05	3.367e-05	9.021e-05	1.07
EPI_ISL_925326	3.368e-05	3.367e-05	9.009e-05	1.07
EPI_ISL_925357	3.322e-05	3.367e-05	9.034e-05	1.07
EPI_ISL_2834697	2.953e-05	3.368e-05	9.211e-05	1.09
EPI_ISL_925318	3.345e-05	3.367e-05	9.021e-05	1.07
EPI_ISL_925325	3.345e-05	3.367e-05	9.021e-05	1.07
EPI_ISL_925332	3.368e-05	1.010e-04	1.166e-04	1.38
NODE_0000315	3.368e-05	3.359e-05	9.158e-05	1.08
EPI_ISL_925317	0.000e+00	1.721e-22	8.399e-05	0.99
EPI_ISL_925329	0.000e+00	1.742e-22	8.399e-05	0.99
NODE_0000308	2.598e-05	3.359e-05	9.307e-05	1.10
EPI_ISL_925323	7.468e-06	3.368e-05	9.409e-05	1.11
EPI_ISL_925355	7.006e-06	3.367e-05	9.411e-05	1.11
NODE_0000310	7.006e-06	3.359e-05	9.405e-05	1.11
EPI_ISL_925342	0.000e+00	1.729e-22	8.454e-05	1.00
EPI_ISL_925353	0.000e+00	1.719e-22	8.454e-05	1.00
NODE_0000094	6.792e-06	2.178e-22	7.314e-05	0.87
NODE_0000095	2.643e-05	2.178e-22	7.754e-05	0.92
EPI_ISL_925334	0.000e+00	1.741e-22	8.399e-05	0.99
EPI_ISL_925338	0.000e+00	1.744e-22	8.399e-05	0.99
NODE_0000096	6.423e-06	2.178e-22	8.426e-05	1.00
EPI_ISL_925359	2.001e-05	1.762e-22	7.652e-05	0.91
NODE_0000097	2.991e-06	2.178e-22	8.426e-05	1.00
NODE_0000098	3.484e-06	2.178e-22	8.419e-05	1.00
EPI_ISL_925360	1.353e-05	1.746e-22	8.121e-05	0.96
NODE_0000099	4.537e-06	2.178e-22	8.425e-05	1.00
EPI_ISL_925347	8.994e-06	1.756e-22	8.282e-05	0.98
NODE_0000100	3.043e-06	2.178e-22	8.426e-05	1.00
EPI_ISL_925315	5.951e-06	1.748e-22	8.390e-05	0.99
NODE_0000102	1.437e-06	2.178e-22	8.454e-05	1.00
NODE_0000104	4.283e-06	2.178e-22	8.445e-05	1.00
EPI_ISL_925344	0.000e+00	1.743e-22	8.433e-05	1.00
EPI_ISL_925337	0.000e+00	1.757e-22	8.433e-05	1.00
NODE_0000105	4.283e-06	2.178e-22	8.445e-05	1.00
EPI_ISL_925314	0.000e+00	1.703e-22	8.433e-05	1.00
EPI_ISL_925336	0.000e+00	1.737e-22	8.433e-05	1.00
NODE_0000108	3.001e-06	2.178e-22	8.426e-05	1.00
NODE_0000109	1.378e-05	2.178e-22	8.334e-05	0.99
EPI_ISL_925343	0.000e+00	1.738e-22	8.395e-05	0.99
EPI_ISL_925341	0.000e+00	1.746e-22	8.395e-05	0.99
NODE_0000110	2.021e-06	2.178e-22	8.428e-05	1.00
NODE_0000111	5.220e-06	2.178e-22	8.418e-05	1.00
NODE_0000112	7.235e-06	2.178e-22	8.453e-05	1.00
EPI_ISL_925340	0.000e+00	1.746e-22	8.386e-05	0.99
EPI_ISL_925331	0.000e+00	1.742e-22	8.386e-05	0.99
NODE_0000114	7.235e-06	2.178e-22	8.449e-05	1.00
EPI_ISL_925328	0.000e+00	1.717e-22	8.402e-05	0.99
EPI_ISL_925310	2.310e-07	1.745e-22	8.394e-05	0.99
NODE_0000115	4.989e-06	2.178e-22	8.429e-05	1.00
NODE_0000116	7.466e-06	2.178e-22	8.449e-05	1.00
EPI_ISL_925312	0.000e+00	1.746e-22	8.390e-05	0.99
EPI_ISL_925333	0.000e+00	1.746e-22	8.390e-05	0.99
NODE_0000117	3.035e-07	2.178e-22	8.454e-05	1.00
NODE_0000118	7.624e-06	2.178e-22	8.442e-05	1.00
EPI_ISL_925313	0.000e+00	1.741e-22	8.394e-05	0.99
EPI_ISL_925311	0.000e+00	1.735e-22	8.394e-05	0.99
NODE_0000119	6.804e-07	2.178e-22	8.453e-05	1.00
NODE_0000120	6.251e-06	2.178e-22	8.450e-05	1.00
EPI_ISL_925320	0.000e+00	1.756e-22	8.404e-05	0.99
EPI_ISL_925319	0.000e+00	1.746e-22	8.404e-05	0.99
NODE_0000122	6.251e-06	2.178e-22	8.450e-05	1.00
EPI_ISL_925309	0.000e+00	1.741e-22	8.404e-05	0.99
EPI_ISL_925316	0.000e+00	1.747e-22	8.404e-05	0.99
NODE_0000318	6.941e-06	3.358e-05	9.325e-05	1.10
NODE_0000319	3.414e-05	6.717e-05	1.046e-04	1.24
NODE_0000320	1.200e-04	2.352e-04	1.278e-04	1.51
EPI_ISL_2834701	0.000e+00	1.790e-22	8.239e-05	0.97
EPI_ISL_2834702	0.000e+00	1.792e-22	8.239e-05	0.97
NODE_0000321	7.960e-05	1.679e-04	1.136e-04	1.34
EPI_ISL_1014987	3.689e-05	3.365e-05	9.038e-05	1.07
EPI_ISL_1014954	3.736e-05	6.731e-05	1.070e-04	1.27
EPI_ISL_1014968	3.713e-05	6.731e-05	1.070e-04	1.27
EPI_ISL_1014960	3.689e-05	3.366e-05	9.038e-05	1.07
EPI_ISL_1014957	3.736e-05	3.365e-05	9.013e-05	1.07
EPI_ISL_2834700	3.435e-05	6.731e-05	1.068e-04	1.26
EPI_ISL_1014953	3.736e-05	1.010e-04	1.165e-04	1.38
EPI_ISL_1014971	3.689e-05	3.366e-05	9.039e-05	1.07
NODE_0000341	1.973e-05	3.358e-05	9.375e-05	1.11
EPI_ISL_1014956	1.763e-05	6.736e-05	1.022e-04	1.21
EPI_ISL_1014961	1.716e-05	1.795e-22	7.257e-05	0.86
NODE_0000347	3.150e-05	6.717e-05	1.057e-04	1.25
EPI_ISL_1014965	5.858e-06	3.368e-05	9.088e-05	1.08
EPI_ISL_1014980	5.396e-06	1.772e-22	8.202e-05	0.97
NODE_0000351	3.064e-05	3.358e-05	9.384e-05	1.11
EPI_ISL_1014964	6.249e-06	3.367e-05	9.397e-05	1.11
EPI_ISL_1014973	6.249e-06	1.801e-22	7.321e-05	0.87
NODE_0000352	2.991e-05	3.358e-05	9.312e-05	1.10
EPI_ISL_1014981	6.982e-06	3.366e-05	9.410e-05	1.11
EPI_ISL_1014951	7.444e-06	3.366e-05	9.408e-05	1.11
EPI_ISL_1014963	6.982e-06	3.366e-05	9.410e-05	1.11
NODE_0000131	5.964e-06	2.211e-22	6.399e-05	0.76
NODE_0000132	1.362e-05	2.211e-22	8.419e-05	1.00
NODE_0000133	1.199e-05	2.211e-22	8.431e-05	1.00
NODE_0000135	5.552e-06	2.211e-22	8.452e-05	1.00
EPI_ISL_1014969	0.000e+00	1.781e-22	8.399e-05	0.99
EPI_ISL_1014959	0.000e+00	1.792e-22	8.399e-05	0.99
NODE_0000136	5.783e-06	2.211e-22	8.449e-05	1.00
EPI_ISL_1014975	0.000e+00	1.739e-22	8.401e-05	0.99
EPI_ISL_1014967	0.000e+00	1.762e-22	8.401e-05	0.99
NODE_0000137	1.176e-05	2.211e-22	8.428e-05	1.00
NODE_0000138	5.551e-06	2.211e-22	8.453e-05	1.00
EPI_ISL_1014976	0.000e+00	1.792e-22	8.399e-05	0.99
EPI_ISL_1014984	0.000e+00	1.789e-22	8.399e-05	0.99
NODE_0000139	5.551e-06	2.211e-22	8.453e-05	1.00
EPI_ISL_1014978	0.000e+00	1.790e-22	8.399e-05	0.99
EPI_ISL_1014970	0.000e+00	1.787e-22	8.399e-05	0.99
NODE_0000140	1.345e-05	2.211e-22	8.428e-05	1.00
NODE_0000141	1.307e-05	2.211e-22	8.425e-05	1.00
EPI_ISL_2834698	1.866e-06	1.784e-22	8.447e-05	1.00
NODE_0000142	4.869e-06	2.211e-22	8.448e-05	1.00
EPI_ISL_1014955	0.000e+00	1.781e-22	8.400e-05	0.99
EPI_ISL_1014952	0.000e+00	1.784e-22	8.400e-05	0.99
NODE_0000143	7.675e-06	2.211e-22	8.423e-05	1.00
NODE_0000144	9.803e-06	2.211e-22	8.453e-05	1.00
EPI_ISL_1014972	0.000e+00	1.790e-22	8.399e-05	0.99
EPI_ISL_1014949	0.000e+00	1.799e-22	8.399e-05	0.99
NODE_0000145	5.179e-06	2.211e-22	8.454e-05	1.00
NODE_0000146	5.086e-06	2.211e-22	8.449e-05	1.00
EPI_ISL_1014958	0.000e+00	1.782e-22	8.400e-05	0.99
EPI_ISL_1014974	0.000e+00	1.777e-22	8.400e-05	0.99
NODE_0000147	5.086e-06	2.211e-22	8.449e-05	1.00
EPI_ISL_1014950	0.000e+00	1.775e-22	8.400e-05	0.99
EPI_ISL_1014966	0.000e+00	1.771e-22	8.400e-05	0.99
NODE_0000354	4.134e-05	1.343e-04	1.014e-04	1.20
EPI_ISL_9936954	1.935e-04	1.684e-04	9.732e-05	1.15
EPI_ISL_9936957	1.091e-04	1.010e-04	1.052e-04	1.24
EPI_ISL_9936865	1.834e-04	1.350e-04	8.631e-05	1.02
NODE_0000359	1.153e-04	6.717e-05	9.617e-05	1.14
EPI_ISL_9936961	7.847e-05	2.357e-04	1.496e-04	1.77
EPI_ISL_9936955	7.824e-05	1.761e-22	1.046e-05	0.12
NODE_0000151	1.419e-05	2.203e-22	8.154e-05	0.96
NODE_0000152	8.032e-05	2.203e-22	2.704e-05	0.32
EPI_ISL_2896203	0.000e+00	1.775e-22	8.450e-05	1.00
EPI_ISL_9936844	2.310e-06	1.724e-22	8.399e-05	0.99
NODE_0000362	4.954e-05	3.358e-05	9.064e-05	1.07
EPI_ISL_2896209	3.170e-05	6.734e-05	1.069e-04	1.26
NODE_0000154	2.575e-05	2.199e-22	5.506e-05	0.65
EPI_ISL_2896210	5.957e-06	1.776e-22	8.451e-05	1.00
NODE_0000155	7.574e-06	2.199e-22	8.454e-05	1.00
EPI_ISL_2834938	0.000e+00	1.773e-22	8.426e-05	1.00
EPI_ISL_2834937	0.000e+00	1.766e-22	8.426e-05	1.00
NODE_0000365	1.490e-05	3.359e-05	9.344e-05	1.11
EPI_ISL_2896205	7.961e-05	3.366e-05	7.461e-05	0.88
NODE_0000366	3.337e-05	6.717e-05	1.046e-04	1.24
EPI_ISL_9936850	4.971e-05	6.733e-05	1.067e-04	1.26
EPI_ISL_2896204	4.624e-05	3.366e-05	8.953e-05	1.06
EPI_ISL_9936856	4.925e-05	6.737e-05	1.068e-04	1.26
NODE_0000386	5.768e-05	1.344e-04	1.275e-04	1.51
EPI_ISL_9936943	8.713e-05	1.736e-22	1.380e-05	0.16
EPI_ISL_9936930	8.690e-05	1.689e-22	1.386e-05	0.16
EPI_ISL_9936942	8.713e-05	1.775e-22	1.380e-05	0.16
EPI_ISL_9936949	8.737e-05	1.768e-22	1.374e-05	0.16
EPI_ISL_9936928	8.690e-05	1.785e-22	1.386e-05	0.16
EPI_ISL_9936926	8.690e-05	3.367e-05	5.091e-05	0.60
EPI_ISL_9936927	8.690e-05	6.734e-05	7.877e-05	0.93
EPI_ISL_9936937	2.419e-06	3.367e-05	8.885e-05	1.05
EPI_ISL_9936944	8.713e-05	1.628e-22	1.380e-05	0.16
EPI_ISL_9936941	8.690e-05	1.780e-22	1.386e-05	0.16
EPI_ISL_9936939	8.690e-05	1.785e-22	1.386e-05	0.16
EPI_ISL_9936931	8.690e-05	1.636e-22	1.386e-05	0.16
NODE_0000148	1.010e-06	2.201e-22	8.454e-05	1.00
EPI_ISL_9936925	8.589e-05	1.775e-22	1.386e-05	0.16
EPI_ISL_9936935	1.409e-06	1.775e-22	8.342e-05	0.99
NODE_0000160	1.782e-05	2.171e-22	7.066e-05	0.84
NODE_0000161	1.562e-05	2.171e-22	7.974e-05	0.94
NODE_0000163	1.372e-05	2.171e-22	8.349e-05	0.99
EPI_ISL_2896207	0.000e+00	1.747e-22	8.443e-05	1.00
EPI_ISL_9936854	1.848e-06	1.736e-22	8.397e-05	0.99
NODE_0000164	3.360e-05	2.171e-22	8.454e-05	1.00
EPI_ISL_9936862	6.688e-05	3.368e-05	4.914e-05	0.58
EPI_ISL_9936932	7.753e-05	1.734e-22	1.076e-05	0.13
NODE_0000165	8.068e-06	2.171e-22	8.454e-05	1.00
NODE_0000166	1.559e-05	2.171e-22	7.974e-05	0.94
NODE_0000167	8.000e-06	2.171e-22	8.323e-05	0.98
EPI_ISL_9936857	0.000e+00	1.733e-22	8.399e-05	0.99
EPI_ISL_9936849	2.310e-07	1.712e-22	8.391e-05	0.99
NODE_0000168	2.563e-05	2.171e-22	8.453e-05	1.00
EPI_ISL_9936863	6.683e-05	3.366e-05	4.929e-05	0.58
EPI_ISL_9936864	6.683e-05	1.745e-22	1.307e-05	0.15
NODE_0000171	1.296e-05	2.171e-22	8.454e-05	1.00
NODE_0000172	7.392e-06	2.171e-22	7.439e-05	0.88
EPI_ISL_2896208	9.239e-07	1.747e-22	8.449e-05	1.00
EPI_ISL_2896206	0.000e+00	1.745e-22	8.454e-05	1.00
NODE_0000174	1.573e-05	2.171e-22	8.454e-05	1.00
EPI_ISL_9936859	7.912e-05	1.781e-22	1.099e-05	0.13
NODE_0000377	9.145e-06	3.358e-05	9.276e-05	1.10
NODE_0000178	1.379e-05	2.155e-22	8.454e-05	1.00
EPI_ISL_9936933	6.707e-05	6.732e-05	7.168e-05	0.85
EPI_ISL_9936922	6.707e-05	1.665e-22	1.102e-05	0.13
NODE_0000379	1.418e-05	3.358e-05	9.353e-05	1.11
EPI_ISL_9936921	6.668e-05	1.723e-22	1.404e-05	0.17
EPI_ISL_9936923	6.668e-05	6.732e-05	7.915e-05	0.94
NODE_0000380	6.714e-05	3.358e-05	5.256e-05	0.62
EPI_ISL_9936948	0.000e+00	1.714e-22	8.399e-05	0.99
EPI_ISL_9936947	0.000e+00	1.714e-22	8.399e-05	0.99
NODE_0000007	6.056e-06	3.358e-05	9.299e-05	1.10
EPI_ISL_1238690	1.842e-04	3.033e-04	1.124e-04	1.33
NODE_0000179	6.645e-06	2.264e-22	8.112e-05	0.96
EPI_ISL_5343829	1.307e-04	6.736e-05	3.919e-05	0.46
NODE_0000180	2.062e-05	2.264e-22	8.428e-05	1.00
EPI_ISL_3410463	1.470e-04	1.828e-22	8.454e-06	0.10
EPI_ISL_5343397	1.098e-04	1.809e-22	8.454e-06	0.10
NODE_0000003	7.134e-06	3.358e-05	9.311e-05	1.10
EPI_ISL_2193574	1.464e-04	1.830e-22	8.454e-06	0.10
EPI_ISL_610061	1.498e-04	3.033e-04	1.314e-04	1.55
EPI_ISL_2923900	1.524e-04	4.381e-04	1.689e-04	2.00
EPI_ISL_1938031	1.584e-04	5.052e-04	1.831e-04	2.17
NODE_0000002	3.409e-05	3.359e-05	9.236e-05	1.09
EPI_ISL_1305670	7.334e-04	8.425e-04	1.048e-04	1.24
NODE_0000000	6.015e-04	7.736e-04	1.068e-04	1.26
EPI_ISL_2965287	3.098e-04	2.363e-04	8.454e-05	1.00
EPI_ISL_2965289	1.819e-04	1.011e-04	8.454e-05	1.00
EPI_ISL_4962629	1.818e-04	1.010e-04	8.454e-05	1.00
NODE_0000169	7.291e-06	3.358e-05	9.340e-05	1.10
EPI_ISL_788050	1.379e-04	1.684e-04	8.691e-05	1.03
NODE_0000170	3.430e-05	1.343e-04	1.279e-04	1.51
EPI_ISL_1405876	1.357e-04	2.020e-04	1.125e-04	1.33
EPI_ISL_1048721	1.420e-04	4.379e-04	1.830e-04	2.16
EPI_ISL_526643	1.036e-04	1.782e-22	8.454e-06	0.10
NODE_0000173	7.985e-05	1.008e-04	1.015e-04	1.20
EPI_ISL_832639	4.014e-05	6.739e-05	9.652e-05	1.14
EPI_ISL_1585058	4.430e-05	6.745e-05	9.409e-05	1.11
NODE_0000175	1.913e-05	3.358e-05	9.200e-05	1.09
NODE_0000176	5.760e-05	6.717e-05	9.885e-05	1.17
EPI_ISL_541215	2.894e-05	6.732e-05	1.018e-04	1.20
EPI_ISL_935447	4.812e-05	6.732e-05	9.087e-05	1.07
NODE_0000177	2.150e-05	3.359e-05	8.831e-05	1.04
