#node	clock_length	mutation_length	rate	fold_change
EPI_ISL_615452	2.226e-04	1.252e-22	5.100e-05	0.10
EPI_ISL_615695	-1.559e-05	3.296e-05	5.100e-04	1.00
EPI_ISL_616241	2.226e-04	1.217e-22	5.100e-05	0.10
EPI_ISL_615556	-1.559e-05	3.296e-05	5.100e-04	1.00
EPI_ISL_615231	2.164e-05	6.591e-05	5.100e-04	1.00
EPI_ISL_621719	-1.559e-05	3.296e-05	5.100e-04	1.00
NODE_0002934	5.075e-05	6.572e-05	6.414e-04	1.26
EPI_ISL_619341	2.441e-04	5.931e-04	9.194e-04	1.80
EPI_ISL_670669	2.734e-04	5.274e-04	7.830e-04	1.54
NODE_0002946	1.705e-04	2.958e-04	6.984e-04	1.37
EPI_ISL_669217	1.126e-04	1.317e-04	5.114e-04	1.00
EPI_ISL_670159	1.029e-04	3.293e-04	9.855e-04	1.93
NODE_0002990	4.202e-05	1.972e-04	8.233e-04	1.61
NODE_0002991	2.178e-05	3.286e-05	5.339e-04	1.05
EPI_ISL_618144	1.453e-05	9.879e-05	7.115e-04	1.40
EPI_ISL_618174	2.428e-05	2.560e-22	1.847e-04	0.36
NODE_0002992	1.307e-05	3.286e-05	5.656e-04	1.11
EPI_ISL_618145	2.324e-05	2.688e-22	1.625e-04	0.32
NODE_0002993	7.287e-06	3.286e-05	5.618e-04	1.10
EPI_ISL_618137	1.595e-05	1.658e-04	8.158e-04	1.60
EPI_ISL_618211	5.496e-05	3.292e-05	3.149e-04	0.62
NODE_0000020	2.632e-05	3.603e-22	5.052e-04	0.99
NODE_0000021	6.482e-06	3.603e-22	5.100e-04	1.00
NODE_0002986	9.058e-06	3.286e-05	4.918e-04	0.96
EPI_ISL_618112	3.647e-05	1.646e-04	6.640e-04	1.30
NODE_0002987	1.328e-05	3.286e-05	4.936e-04	0.97
EPI_ISL_622556	4.270e-05	3.292e-05	2.451e-04	0.48
NODE_0002988	2.006e-05	1.314e-04	7.279e-04	1.43
EPI_ISL_618095	3.133e-06	2.766e-22	4.712e-04	0.92
EPI_ISL_618109	3.133e-06	3.292e-05	5.593e-04	1.10
NODE_0002936	4.020e-05	9.859e-05	6.272e-04	1.23
EPI_ISL_616582	1.029e-04	3.293e-04	8.561e-04	1.68
NODE_0000026	-1.635e-06	3.473e-22	5.100e-04	1.00
EPI_ISL_1880337	2.215e-04	3.299e-04	6.083e-04	1.19
NODE_0002938	1.240e-04	1.643e-04	4.635e-04	0.91
EPI_ISL_615460	0.000e+00	2.578e-22	5.100e-04	1.00
EPI_ISL_621974	1.951e-05	4.055e-20	4.044e-04	0.79
NODE_0000028	5.819e-06	3.603e-22	5.095e-04	1.00
NODE_0000029	9.130e-07	3.603e-22	5.100e-04	1.00
NODE_0002943	2.842e-05	6.572e-05	4.528e-04	0.89
EPI_ISL_617768	9.489e-05	6.584e-05	2.843e-04	0.56
NODE_0002944	7.440e-06	3.286e-05	5.629e-04	1.10
EPI_ISL_622266	9.419e-06	9.946e-05	6.898e-04	1.35
EPI_ISL_670978	2.045e-04	2.634e-04	5.901e-04	1.16
NODE_0002952	2.063e-05	9.858e-05	6.435e-04	1.26
EPI_ISL_618115	2.465e-05	6.584e-05	4.331e-04	0.85
NODE_0002953	1.366e-05	1.315e-04	7.539e-04	1.48
EPI_ISL_618101	1.099e-05	3.306e-05	5.397e-04	1.06
NODE_0002954	7.739e-06	3.286e-05	5.651e-04	1.11
EPI_ISL_618110	3.251e-06	3.292e-05	5.610e-04	1.10
EPI_ISL_618156	2.276e-05	3.292e-05	5.360e-04	1.05
NODE_0000035	6.932e-06	3.603e-22	5.100e-04	1.00
NODE_0000036	7.073e-06	3.603e-22	5.100e-04	1.00
EPI_ISL_618334	7.120e-05	2.965e-04	7.500e-04	1.47
NODE_0002950	6.366e-05	2.301e-04	6.534e-04	1.28
EPI_ISL_618180	7.541e-06	3.292e-05	5.660e-04	1.11
EPI_ISL_618182	7.541e-06	2.722e-22	4.274e-04	0.84
EPI_ISL_618315	7.541e-06	3.293e-05	5.660e-04	1.11
NODE_0000038	2.241e-05	3.603e-22	5.078e-04	1.00
EPI_ISL_670229	2.119e-04	3.952e-04	6.205e-04	1.22
NODE_0002955	4.928e-05	6.574e-05	2.016e-04	0.40
EPI_ISL_616063	7.485e-05	6.587e-05	5.889e-04	1.15
EPI_ISL_618351	2.609e-05	3.294e-05	5.415e-04	1.06
EPI_ISL_616513	5.535e-05	6.586e-05	6.392e-04	1.25
EPI_ISL_615435	7.485e-05	6.587e-05	5.890e-04	1.15
EPI_ISL_621194	5.535e-05	6.587e-05	6.392e-04	1.25
EPI_ISL_616563	6.510e-05	6.586e-05	6.198e-04	1.22
NODE_0000040	-4.222e-07	3.581e-22	5.052e-04	0.99
NODE_0000041	2.062e-05	3.581e-22	5.096e-04	1.00
EPI_ISL_616443	3.515e-05	3.293e-05	5.401e-04	1.06
EPI_ISL_618398	5.888e-06	2.780e-22	5.097e-04	1.00
NODE_0000042	6.920e-06	3.581e-22	4.900e-04	0.96
NODE_0000045	1.317e-05	3.581e-22	5.100e-04	1.00
EPI_ISL_616515	3.568e-05	3.293e-05	5.589e-04	1.10
EPI_ISL_616454	3.568e-05	3.293e-05	5.589e-04	1.10
NODE_0000046	1.283e-05	3.581e-22	5.089e-04	1.00
NODE_0000048	7.317e-06	3.581e-22	5.100e-04	1.00
EPI_ISL_616488	2.870e-05	3.293e-05	5.622e-04	1.10
EPI_ISL_616595	3.846e-05	3.293e-05	5.351e-04	1.05
NODE_0000049	1.400e-05	3.581e-22	4.785e-04	0.94
NODE_0000050	1.227e-05	3.581e-22	5.100e-04	1.00
EPI_ISL_617727	0.000e+00	2.751e-22	5.083e-04	1.00
EPI_ISL_617674	0.000e+00	2.700e-22	5.083e-04	1.00
NODE_0000051	1.447e-05	3.581e-22	4.893e-04	0.96
NODE_0000052	7.551e-06	3.581e-22	5.095e-04	1.00
EPI_ISL_616436	0.000e+00	2.692e-22	5.070e-04	0.99
EPI_ISL_616434	0.000e+00	2.780e-22	5.070e-04	0.99
NODE_0000053	1.357e-05	3.581e-22	5.100e-04	1.00
EPI_ISL_615475	1.349e-05	3.293e-05	5.587e-04	1.10
EPI_ISL_615928	1.349e-05	3.293e-05	5.587e-04	1.10
NODE_0002973	1.253e-05	3.287e-05	5.644e-04	1.11
EPI_ISL_616450	4.282e-05	3.293e-05	5.636e-04	1.11
EPI_ISL_616774	5.257e-05	6.586e-05	6.421e-04	1.26
EPI_ISL_616572	5.257e-05	3.293e-05	5.389e-04	1.06
EPI_ISL_617702	3.306e-05	3.293e-05	5.594e-04	1.10
EPI_ISL_617813	3.306e-05	3.293e-05	5.594e-04	1.10
NODE_0002980	8.183e-05	6.574e-05	5.796e-04	1.14
EPI_ISL_615780	0.000e+00	2.605e-22	5.067e-04	0.99
EPI_ISL_622140	0.000e+00	2.623e-22	5.067e-04	0.99
NODE_0002981	2.079e-05	3.287e-05	5.653e-04	1.11
EPI_ISL_616542	2.202e-05	2.772e-22	5.003e-04	0.98
EPI_ISL_616550	2.202e-05	3.293e-05	5.398e-04	1.06
NODE_0000058	6.851e-06	3.538e-22	4.835e-04	0.95
NODE_0000059	2.621e-05	3.538e-22	5.100e-04	1.00
EPI_ISL_617810	0.000e+00	2.763e-22	5.085e-04	1.00
EPI_ISL_617623	0.000e+00	4.435e-20	5.085e-04	1.00
NODE_0000060	2.621e-05	3.538e-22	5.100e-04	1.00
EPI_ISL_617649	0.000e+00	2.733e-22	5.085e-04	1.00
EPI_ISL_616549	9.754e-06	4.435e-20	4.656e-04	0.91
NODE_0002892	1.105e-05	3.286e-05	5.396e-04	1.06
NODE_0002894	2.715e-05	3.286e-05	5.653e-04	1.11
EPI_ISL_619782	2.059e-04	4.611e-04	7.889e-04	1.55
NODE_0002895	5.546e-06	3.286e-05	5.655e-04	1.11
EPI_ISL_618227	8.334e-05	1.976e-04	6.010e-04	1.18
NODE_0002897	8.961e-06	3.286e-05	5.654e-04	1.11
EPI_ISL_616530	1.134e-04	2.964e-04	7.597e-04	1.49
EPI_ISL_618097	2.561e-05	1.976e-04	7.849e-04	1.54
NODE_0002898	5.990e-05	2.631e-04	7.534e-04	1.48
EPI_ISL_617617	5.270e-05	9.877e-05	7.057e-04	1.38
EPI_ISL_616650	6.246e-05	2.330e-22	2.268e-04	0.44
NODE_0002900	1.942e-05	6.572e-05	6.296e-04	1.23
EPI_ISL_617771	3.329e-05	3.292e-05	5.624e-04	1.10
EPI_ISL_617503	3.329e-05	3.292e-05	5.624e-04	1.10
EPI_ISL_617507	3.329e-05	3.292e-05	5.624e-04	1.10
EPI_ISL_617862	4.304e-05	6.584e-05	6.345e-04	1.24
EPI_ISL_619329	1.211e-04	1.317e-04	6.582e-04	1.29
EPI_ISL_619972	1.016e-04	1.317e-04	7.186e-04	1.41
NODE_0002906	1.108e-04	1.315e-04	6.946e-04	1.36
EPI_ISL_619544	1.028e-05	3.292e-05	5.617e-04	1.10
EPI_ISL_620231	5.283e-07	2.018e-22	5.080e-04	1.00
NODE_0002915	1.739e-05	3.286e-05	5.580e-04	1.09
EPI_ISL_616410	2.565e-05	3.292e-05	5.611e-04	1.10
NODE_0000072	1.590e-05	3.083e-22	5.100e-04	1.00
EPI_ISL_617633	0.000e+00	2.210e-22	5.086e-04	1.00
EPI_ISL_616439	9.754e-06	2.210e-22	4.658e-04	0.91
NODE_0002923	1.001e-04	3.286e-05	4.408e-04	0.86
EPI_ISL_1873120	6.977e-05	1.646e-04	7.589e-04	1.49
NODE_0000075	1.019e-05	3.119e-22	4.869e-04	0.95
EPI_ISL_619364	1.081e-05	3.888e-20	2.429e-04	0.48
EPI_ISL_618578	2.056e-05	6.584e-05	6.046e-04	1.19
NODE_0002927	3.512e-05	1.315e-04	7.688e-04	1.51
EPI_ISL_1891052	3.465e-05	9.877e-05	7.115e-04	1.40
NODE_0002928	3.465e-05	3.286e-05	5.456e-04	1.07
EPI_ISL_682391	0.000e+00	1.883e-22	4.619e-04	0.91
EPI_ISL_682901	0.000e+00	1.883e-22	4.619e-04	0.91
NODE_0002929	1.017e-05	6.572e-05	6.138e-04	1.20
EPI_ISL_626143	3.033e-05	3.292e-05	5.626e-04	1.10
EPI_ISL_626080	3.033e-05	6.585e-05	6.326e-04	1.24
NODE_0002931	2.598e-05	3.286e-05	5.652e-04	1.11
EPI_ISL_626050	4.347e-06	2.146e-22	5.067e-04	0.99
EPI_ISL_626146	1.410e-05	3.292e-05	5.629e-04	1.10
NODE_0000080	2.494e-05	3.009e-22	5.099e-04	1.00
EPI_ISL_670443	1.515e-05	3.292e-05	5.376e-04	1.05
EPI_ISL_617198	5.396e-06	3.734e-20	3.910e-04	0.77
NODE_0000081	3.713e-07	3.148e-22	5.100e-04	1.00
NODE_0000082	1.415e-05	3.148e-22	5.100e-04	1.00
EPI_ISL_617830	2.851e-05	3.292e-05	5.613e-04	1.10
EPI_ISL_616478	2.851e-05	3.292e-05	5.613e-04	1.10
NODE_0000083	6.353e-06	3.148e-22	5.080e-04	1.00
NODE_0000084	2.098e-05	3.148e-22	5.100e-04	1.00
EPI_ISL_616674	2.509e-05	3.292e-05	5.417e-04	1.06
EPI_ISL_616867	3.484e-05	3.292e-05	5.016e-04	0.98
NODE_0000085	1.652e-05	3.148e-22	5.093e-04	1.00
NODE_0000086	1.005e-05	3.148e-22	4.986e-04	0.98
EPI_ISL_617547	0.000e+00	2.280e-22	5.068e-04	0.99
EPI_ISL_617464	0.000e+00	2.304e-22	5.068e-04	0.99
NODE_0002917	1.637e-05	3.286e-05	5.656e-04	1.11
EPI_ISL_616829	2.293e-05	3.292e-05	5.634e-04	1.10
NODE_0002921	1.214e-05	3.286e-05	5.584e-04	1.09
EPI_ISL_615563	1.079e-05	2.122e-22	4.761e-04	0.93
EPI_ISL_616114	1.079e-05	3.292e-05	5.575e-04	1.09
NODE_0000091	1.048e-05	3.083e-22	4.703e-04	0.92
EPI_ISL_616851	2.698e-06	2.104e-22	5.100e-04	1.00
NODE_0000092	3.050e-06	3.083e-22	4.948e-04	0.97
EPI_ISL_616176	9.402e-06	2.083e-22	5.067e-04	0.99
EPI_ISL_615643	9.402e-06	2.210e-22	5.067e-04	0.99
NODE_0003029	2.183e-05	3.286e-05	5.656e-04	1.11
NODE_0003049	1.402e-05	6.572e-05	6.368e-04	1.25
NODE_0003050	2.723e-05	1.315e-04	7.280e-04	1.43
EPI_ISL_618403	5.296e-05	1.976e-04	8.575e-04	1.68
EPI_ISL_617480	8.222e-05	1.646e-04	7.003e-04	1.37
NODE_0003052	1.766e-04	1.315e-04	3.966e-04	0.78
EPI_ISL_626187	1.287e-05	3.292e-05	5.624e-04	1.10
EPI_ISL_671079	1.287e-05	2.277e-22	3.867e-04	0.76
NODE_0003053	2.740e-05	6.574e-05	6.240e-04	1.22
EPI_ISL_618317	5.279e-05	2.305e-04	8.436e-04	1.65
NODE_0003054	-3.996e-08	3.287e-05	5.423e-04	1.06
NODE_0003057	9.849e-05	2.630e-04	8.927e-04	1.75
EPI_ISL_615704	2.262e-05	9.876e-05	7.056e-04	1.38
EPI_ISL_682864	1.202e-04	1.646e-04	6.589e-04	1.29
NODE_0000100	2.191e-05	3.454e-22	5.100e-04	1.00
EPI_ISL_617561	6.018e-05	1.317e-04	5.910e-04	1.16
NODE_0000101	1.284e-05	3.454e-22	5.092e-04	1.00
EPI_ISL_617489	4.734e-05	9.877e-05	4.877e-04	0.96
EPI_ISL_615276	9.610e-05	1.317e-04	4.653e-04	0.91
NODE_0003058	1.412e-04	3.617e-04	7.276e-04	1.43
EPI_ISL_619824	7.009e-05	6.586e-05	6.102e-04	1.20
NODE_0003059	5.701e-05	6.573e-05	6.366e-04	1.25
EPI_ISL_619826	1.308e-05	2.085e-22	4.656e-04	0.91
NODE_0003060	1.041e-05	3.286e-05	5.586e-04	1.10
EPI_ISL_619220	2.672e-06	2.150e-22	5.096e-04	1.00
NODE_0003061	6.853e-06	3.287e-05	5.575e-04	1.09
EPI_ISL_928043	2.508e-05	3.293e-05	5.644e-04	1.11
NODE_0003066	1.533e-05	3.287e-05	5.532e-04	1.08
EPI_ISL_617344	0.000e+00	2.048e-22	5.092e-04	1.00
EPI_ISL_668893	2.926e-05	6.585e-05	6.420e-04	1.26
NODE_0000107	1.731e-06	3.030e-22	5.013e-04	0.98
EPI_ISL_816101	4.286e-05	3.293e-05	5.231e-04	1.03
NODE_0000108	6.769e-06	3.030e-22	5.083e-04	1.00
EPI_ISL_714589	3.609e-05	3.292e-05	5.319e-04	1.04
NODE_0000109	6.827e-06	3.030e-22	5.100e-04	1.00
EPI_ISL_625746	0.000e+00	2.140e-22	5.067e-04	0.99
EPI_ISL_816113	1.951e-05	2.275e-22	3.778e-04	0.74
NODE_0000110	1.013e-06	3.603e-22	5.100e-04	1.00
NODE_0003032	1.929e-05	3.286e-05	5.248e-04	1.03
EPI_ISL_669149	2.300e-04	1.976e-04	3.701e-04	0.73
NODE_0003033	3.489e-05	1.972e-04	7.499e-04	1.47
EPI_ISL_617427	0.000e+00	2.671e-22	5.100e-04	1.00
NODE_0003034	2.139e-05	3.287e-05	5.609e-04	1.10
EPI_ISL_615259	9.565e-05	1.646e-04	7.653e-04	1.50
EPI_ISL_617537	4.688e-05	6.584e-05	6.159e-04	1.21
NODE_0000114	6.804e-06	3.603e-22	5.100e-04	1.00
NODE_0003035	2.199e-05	6.573e-05	5.859e-04	1.15
NODE_0003036	8.143e-05	1.643e-04	5.686e-04	1.12
EPI_ISL_617653	1.223e-05	3.292e-05	5.624e-04	1.10
EPI_ISL_622730	2.481e-06	2.735e-22	5.074e-04	0.99
NODE_0003037	1.275e-05	6.572e-05	6.608e-04	1.30
EPI_ISL_618280	3.215e-05	1.327e-04	7.695e-04	1.51
NODE_0003038	5.166e-05	6.572e-05	3.283e-04	0.64
EPI_ISL_618279	0.000e+00	4.142e-20	5.100e-04	1.00
EPI_ISL_618304	0.000e+00	2.480e-22	5.100e-04	1.00
NODE_0003040	2.168e-05	6.572e-05	4.947e-04	0.97
NODE_0000121	6.217e-06	3.563e-22	5.100e-04	1.00
NODE_0003043	1.050e-04	1.314e-04	5.455e-04	1.07
EPI_ISL_619199	7.051e-05	1.646e-04	7.439e-04	1.46
EPI_ISL_619533	7.051e-05	9.877e-05	5.437e-04	1.07
NODE_0000124	6.611e-06	3.563e-22	5.100e-04	1.00
EPI_ISL_619739	1.689e-04	1.646e-04	4.158e-04	0.82
EPI_ISL_618294	2.262e-05	9.876e-05	5.772e-04	1.13
NODE_0003044	1.027e-04	2.629e-04	8.118e-04	1.59
EPI_ISL_616820	1.076e-05	6.584e-05	6.008e-04	1.18
EPI_ISL_616472	1.008e-06	2.573e-22	5.067e-04	0.99
NODE_0003046	6.615e-05	6.574e-05	6.025e-04	1.18
EPI_ISL_619434	3.133e-06	3.292e-05	5.628e-04	1.10
EPI_ISL_619435	3.133e-06	3.292e-05	5.628e-04	1.10
EPI_ISL_619436	3.133e-06	2.480e-22	3.891e-04	0.76
NODE_0003067	8.237e-06	3.286e-05	5.656e-04	1.11
EPI_ISL_619206	2.030e-04	3.624e-04	6.698e-04	1.31
NODE_0000128	5.971e-06	3.553e-22	5.100e-04	1.00
NODE_0000129	2.822e-05	3.553e-22	5.100e-04	1.00
EPI_ISL_616645	9.079e-05	2.305e-04	5.841e-04	1.15
EPI_ISL_620933	1.493e-04	2.964e-04	5.967e-04	1.17
NODE_0003071	2.171e-05	9.858e-05	6.212e-04	1.22
EPI_ISL_618148	9.518e-06	9.877e-05	6.913e-04	1.36
NODE_0003072	1.984e-04	1.643e-04	4.101e-04	0.80
EPI_ISL_669113	1.597e-05	3.292e-05	5.644e-04	1.11
NODE_0000132	6.212e-06	3.274e-22	4.924e-04	0.97
EPI_ISL_670269	0.000e+00	4.084e-20	5.067e-04	0.99
EPI_ISL_669955	0.000e+00	2.480e-22	5.067e-04	0.99
NODE_0003075	2.180e-05	6.572e-05	5.470e-04	1.07
EPI_ISL_622520	2.516e-05	1.317e-04	7.212e-04	1.41
EPI_ISL_616437	1.032e-04	1.976e-04	6.655e-04	1.30
EPI_ISL_668717	2.202e-04	4.613e-04	8.730e-04	1.71
EPI_ISL_626047	2.007e-04	2.306e-04	5.230e-04	1.03
EPI_ISL_616511	1.032e-04	3.952e-04	1.051e-03	2.06
EPI_ISL_622099	1.422e-04	2.634e-04	7.113e-04	1.39
EPI_ISL_616680	1.032e-04	1.976e-04	6.653e-04	1.30
NODE_0003106	1.440e-05	3.286e-05	5.641e-04	1.11
EPI_ISL_617634	7.903e-05	2.635e-04	8.936e-04	1.75
EPI_ISL_619495	1.668e-04	2.306e-04	5.991e-04	1.17
NODE_0003121	2.231e-04	4.603e-04	8.969e-04	1.76
EPI_ISL_682366	6.831e-06	2.237e-22	3.809e-04	0.75
EPI_ISL_682548	6.831e-06	3.292e-05	5.614e-04	1.10
NODE_0003122	2.107e-05	9.859e-05	4.936e-04	0.97
EPI_ISL_618821	1.797e-04	3.294e-05	1.879e-04	0.37
NODE_0003123	4.865e-05	3.286e-05	5.655e-04	1.11
EPI_ISL_616249	5.297e-05	1.317e-04	7.710e-04	1.51
EPI_ISL_617395	1.310e-04	1.976e-04	7.683e-04	1.51
NODE_0003129	1.696e-04	1.972e-04	5.141e-04	1.01
EPI_ISL_619774	1.160e-05	3.293e-05	5.642e-04	1.11
NODE_0000143	1.160e-05	3.296e-22	4.729e-04	0.93
EPI_ISL_619773	0.000e+00	2.486e-22	5.067e-04	0.99
EPI_ISL_619054	0.000e+00	2.486e-22	5.067e-04	0.99
NODE_0003142	7.653e-06	3.286e-05	5.524e-04	1.08
EPI_ISL_619053	1.736e-04	4.613e-04	1.026e-03	2.01
NODE_0003143	6.308e-05	3.286e-05	2.834e-04	0.56
EPI_ISL_617717	2.269e-05	3.292e-05	5.408e-04	1.06
EPI_ISL_669259	1.495e-04	2.305e-04	7.457e-04	1.46
NODE_0003131	6.457e-05	2.959e-04	9.656e-04	1.89
EPI_ISL_616512	3.861e-05	9.880e-05	7.088e-04	1.39
NODE_0003132	2.886e-05	3.286e-05	5.619e-04	1.10
EPI_ISL_617756	0.000e+00	2.241e-22	5.047e-04	0.99
NODE_0003133	1.560e-05	3.286e-05	5.594e-04	1.10
EPI_ISL_616577	3.908e-06	2.310e-22	4.619e-04	0.91
EPI_ISL_616222	1.366e-05	6.585e-05	6.341e-04	1.24
EPI_ISL_616791	3.908e-06	3.292e-05	5.621e-04	1.10
NODE_0003137	1.992e-05	3.286e-05	4.234e-04	0.83
EPI_ISL_682580	2.101e-04	1.976e-04	5.032e-04	0.99
NODE_0003138	8.012e-05	9.862e-05	5.376e-04	1.05
NODE_0003140	2.051e-05	3.287e-05	5.655e-04	1.11
EPI_ISL_615284	2.165e-05	3.293e-05	5.644e-04	1.11
EPI_ISL_616340	2.142e-06	2.568e-22	5.099e-04	1.00
NODE_0000152	1.289e-05	3.429e-22	4.979e-04	0.98
EPI_ISL_616890	0.000e+00	4.274e-20	5.077e-04	1.00
EPI_ISL_616349	9.754e-06	2.665e-22	4.619e-04	0.91
NODE_0000137	6.331e-06	3.450e-22	5.100e-04	1.00
NODE_0003126	9.555e-05	9.859e-05	4.690e-04	0.92
EPI_ISL_620386	6.958e-05	1.646e-04	7.498e-04	1.47
NODE_0003127	1.659e-05	6.573e-05	5.605e-04	1.10
EPI_ISL_619559	6.275e-05	9.878e-05	7.060e-04	1.38
EPI_ISL_714270	1.115e-04	9.878e-05	5.611e-04	1.10
NODE_0000140	7.108e-06	3.450e-22	5.100e-04	1.00
EPI_ISL_616150	1.093e-04	1.317e-04	4.465e-04	0.88
NODE_0003078	9.250e-05	6.573e-05	3.500e-04	0.69
EPI_ISL_669219	1.143e-04	2.634e-04	8.345e-04	1.64
NODE_0003079	9.479e-05	9.859e-05	4.642e-04	0.91
EPI_ISL_617199	0.000e+00	2.328e-22	5.067e-04	0.99
EPI_ISL_625875	0.000e+00	2.197e-22	5.067e-04	0.99
NODE_0003111	2.114e-05	3.286e-05	5.579e-04	1.09
EPI_ISL_616719	9.180e-05	1.976e-04	7.044e-04	1.38
NODE_0003112	1.477e-04	2.959e-04	7.621e-04	1.49
EPI_ISL_618737	2.211e-05	3.293e-05	5.642e-04	1.11
EPI_ISL_669743	4.162e-05	9.880e-05	7.115e-04	1.40
NODE_0000155	7.869e-07	3.240e-22	4.964e-04	0.97
NODE_0000156	1.863e-05	3.240e-22	4.505e-04	0.88
EPI_ISL_618677	2.698e-06	4.007e-20	5.100e-04	1.00
EPI_ISL_618726	2.698e-06	2.414e-22	5.100e-04	1.00
NODE_0000157	7.456e-06	3.240e-22	5.096e-04	1.00
EPI_ISL_617047	2.362e-05	2.414e-22	3.772e-04	0.74
NODE_0000158	4.116e-06	3.240e-22	5.100e-04	1.00
EPI_ISL_619055	0.000e+00	2.363e-22	5.067e-04	0.99
EPI_ISL_619057	0.000e+00	2.272e-22	5.067e-04	0.99
NODE_0003144	1.704e-04	2.302e-04	5.808e-04	1.14
EPI_ISL_620372	1.079e-05	2.584e-22	4.619e-04	0.91
NODE_0003145	1.553e-05	3.286e-05	5.606e-04	1.10
EPI_ISL_670952	2.453e-05	3.292e-05	5.408e-04	1.06
EPI_ISL_625877	1.477e-05	3.292e-05	5.642e-04	1.11
NODE_0000161	1.477e-05	3.314e-22	4.248e-04	0.83
EPI_ISL_617048	0.000e+00	2.512e-22	5.067e-04	0.99
EPI_ISL_671010	9.754e-06	2.534e-22	4.582e-04	0.90
NODE_0003149	2.453e-05	6.573e-05	6.403e-04	1.26
EPI_ISL_714372	1.951e-05	3.293e-05	5.607e-04	1.10
EPI_ISL_668725	9.754e-06	2.405e-22	4.582e-04	0.90
EPI_ISL_671036	0.000e+00	2.405e-22	5.067e-04	0.99
NODE_0003152	1.109e-04	1.972e-04	5.886e-04	1.15
EPI_ISL_615724	2.158e-05	3.940e-20	5.100e-04	1.00
EPI_ISL_615882	3.134e-05	3.293e-05	5.563e-04	1.09
NODE_0000165	1.378e-05	3.161e-22	4.906e-04	0.96
NODE_0000166	1.756e-05	3.161e-22	5.100e-04	1.00
EPI_ISL_615803	0.000e+00	2.185e-22	5.083e-04	1.00
NODE_0003158	3.901e-05	3.286e-05	5.068e-04	0.99
EPI_ISL_618442	0.000e+00	2.251e-22	5.067e-04	0.99
EPI_ISL_619852	0.000e+00	2.265e-22	5.067e-04	0.99
NODE_0000168	3.584e-05	3.161e-22	3.879e-04	0.76
NODE_0000169	2.074e-05	3.161e-22	4.323e-04	0.85
EPI_ISL_682687	4.877e-05	2.365e-22	1.771e-04	0.35
EPI_ISL_619849	0.000e+00	2.299e-22	5.055e-04	0.99
