#node	clock_length	mutation_length	rate	fold_change
NODE_0000012	3.811e-05	3.366e-05	4.510e-04	0.89
EPI_ISL_9347727	5.004e-04	4.724e-04	5.113e-04	1.01
EPI_ISL_3847594	3.181e-04	2.699e-04	4.771e-04	0.95
NODE_0000016	6.306e-05	3.366e-05	5.534e-04	1.10
NODE_0000021	5.906e-05	6.733e-05	6.035e-04	1.20
EPI_ISL_9347716	5.064e-04	6.751e-04	6.724e-04	1.33
EPI_ISL_7940234	4.939e-04	3.375e-04	3.606e-04	0.72
NODE_0000022	7.512e-05	1.010e-04	5.566e-04	1.10
EPI_ISL_9347718	4.862e-04	5.401e-04	5.998e-04	1.19
EPI_ISL_5259182	3.964e-04	1.687e-04	2.499e-04	0.50
NODE_0000017	1.393e-04	1.347e-04	4.067e-04	0.81
EPI_ISL_3812687	2.700e-04	6.750e-05	1.856e-04	0.37
NODE_0000018	1.477e-04	6.733e-05	4.608e-04	0.91
EPI_ISL_8371424	2.798e-04	2.700e-04	4.775e-04	0.95
EPI_ISL_9347712	2.632e-04	2.701e-04	5.029e-04	1.00
EPI_ISL_9388144	2.826e-04	4.726e-04	7.690e-04	1.53
NODE_0000024	9.644e-05	6.733e-05	5.304e-04	1.05
EPI_ISL_9347728	5.459e-04	2.362e-04	2.420e-04	0.48
EPI_ISL_5079396	4.229e-04	2.024e-04	2.729e-04	0.54
EPI_ISL_3404893	3.677e-04	2.362e-04	3.644e-04	0.72
NODE_0000027	3.438e-04	2.694e-04	4.492e-04	0.89
EPI_ISL_9651352	1.468e-04	2.024e-04	6.304e-04	1.25
EPI_ISL_9650712	1.219e-04	1.012e-04	4.236e-04	0.84
NODE_0000029	3.348e-05	3.366e-05	4.662e-04	0.92
EPI_ISL_9347725	5.069e-04	2.699e-04	3.021e-04	0.60
NODE_0000030	1.007e-04	6.733e-05	4.085e-04	0.81
EPI_ISL_4996709	2.874e-04	3.037e-04	5.816e-04	1.15
EPI_ISL_4340037	2.570e-04	6.746e-05	1.711e-04	0.34
NODE_0000035	1.820e-04	2.357e-04	6.482e-04	1.29
EPI_ISL_2825487	3.910e-04	5.406e-04	6.494e-04	1.29
NODE_0000037	5.753e-04	1.418e-03	1.082e-03	2.15
EPI_ISL_9047305	2.495e-04	6.760e-05	1.818e-04	0.36
NODE_0000038	1.323e-04	2.697e-04	8.827e-04	1.75
EPI_ISL_9414678	1.213e-04	1.014e-04	4.987e-04	0.99
EPI_ISL_9414679	1.213e-04	3.379e-05	2.247e-04	0.45
NODE_0000040	2.976e-05	6.740e-05	6.282e-04	1.25
NODE_0000043	3.925e-05	3.370e-05	5.604e-04	1.11
EPI_ISL_9982829	9.098e-05	1.352e-04	6.439e-04	1.28
EPI_ISL_9428788	5.230e-05	6.758e-05	5.594e-04	1.11
NODE_0000047	2.759e-05	3.886e-22	5.042e-04	1.00
EPI_ISL_9272010	6.396e-05	6.759e-05	5.025e-04	1.00
NODE_0000049	1.203e-05	3.886e-22	5.042e-04	1.00
EPI_ISL_9414680	5.331e-05	3.411e-22	9.518e-05	0.19
EPI_ISL_9795013	8.785e-05	1.014e-04	4.985e-04	0.99
NODE_0000044	1.591e-05	3.365e-05	5.601e-04	1.11
NODE_0000045	2.541e-05	3.364e-05	5.157e-04	1.02
EPI_ISL_5804735	2.393e-04	2.361e-04	4.679e-04	0.93
NODE_0000046	1.862e-05	3.364e-05	5.597e-04	1.11
NODE_0000036	2.124e-05	3.904e-22	5.042e-04	1.00
NODE_0000039	3.288e-05	3.904e-22	5.042e-04	1.00
EPI_ISL_854881	2.093e-04	1.686e-04	3.181e-04	0.63
EPI_ISL_5629753	2.286e-04	3.373e-04	5.590e-04	1.11
NODE_0000048	2.887e-05	3.365e-05	4.748e-04	0.94
NODE_0000041	1.727e-05	3.896e-22	4.816e-04	0.96
EPI_ISL_5804730	1.546e-04	3.372e-05	1.108e-04	0.22
NODE_0000042	1.488e-05	3.896e-22	4.983e-04	0.99
EPI_ISL_5804729	1.398e-04	6.748e-05	2.060e-04	0.41
EPI_ISL_5804736	1.425e-04	6.745e-05	2.029e-04	0.40
NODE_0000051	6.260e-05	3.703e-04	1.081e-03	2.14
EPI_ISL_5804741	1.134e-04	1.012e-04	4.938e-04	0.98
NODE_0000052	2.050e-05	3.365e-05	5.505e-04	1.09
EPI_ISL_5804740	9.295e-05	2.024e-04	8.058e-04	1.60
NODE_0000053	3.364e-05	1.010e-04	7.008e-04	1.39
EPI_ISL_5804739	5.931e-05	3.372e-05	3.375e-04	0.67
NODE_0000054	1.310e-05	3.365e-05	5.546e-04	1.10
EPI_ISL_5804737	4.484e-05	1.349e-04	7.587e-04	1.50
EPI_ISL_5804738	4.484e-05	1.687e-04	8.258e-04	1.64
NODE_0000056	4.715e-05	1.346e-04	7.672e-04	1.52
EPI_ISL_1348140	2.646e-04	2.698e-04	4.887e-04	0.97
NODE_0000057	2.220e-05	3.365e-05	5.588e-04	1.11
NODE_0000072	3.878e-06	3.892e-22	5.042e-04	1.00
EPI_ISL_1079107	2.081e-04	2.023e-04	4.379e-04	0.87
EPI_ISL_739022	1.391e-04	1.686e-04	4.994e-04	0.99
NODE_0000064	1.927e-05	1.009e-04	7.063e-04	1.40
EPI_ISL_5804731	1.389e-04	3.035e-04	8.410e-04	1.67
NODE_0000065	9.373e-05	3.366e-04	1.023e-03	2.03
EPI_ISL_5804732	4.518e-05	1.012e-04	6.983e-04	1.38
NODE_0000066	2.143e-05	3.365e-05	5.560e-04	1.10
EPI_ISL_5804733	2.375e-05	3.365e-22	3.181e-04	0.63
EPI_ISL_5804734	2.375e-05	6.745e-05	6.382e-04	1.27
NODE_0000059	6.184e-06	3.365e-05	5.574e-04	1.11
EPI_ISL_913880	1.672e-04	2.023e-04	5.522e-04	1.10
NODE_0000060	3.592e-05	6.729e-05	6.225e-04	1.23
EPI_ISL_2202878	1.423e-04	3.035e-04	8.345e-04	1.65
EPI_ISL_3319994	1.505e-04	2.024e-04	5.992e-04	1.19
NODE_0000062	1.179e-04	2.019e-04	6.700e-04	1.33
EPI_ISL_5804752	5.064e-05	6.744e-05	5.992e-04	1.19
EPI_ISL_5804753	4.100e-05	3.372e-05	4.956e-04	0.98
NODE_0000067	2.361e-05	6.729e-05	6.377e-04	1.26
NODE_0000058	7.138e-06	3.887e-22	5.042e-04	1.00
NODE_0000061	2.035e-05	3.887e-22	5.036e-04	1.00
NODE_0000063	5.716e-05	3.887e-22	4.985e-04	0.99
EPI_ISL_784746	1.330e-04	2.023e-04	4.433e-04	0.88
EPI_ISL_1258774	2.779e-04	1.688e-04	2.389e-04	0.47
NODE_0000103	6.100e-05	6.729e-05	5.486e-04	1.09
EPI_ISL_2283628	1.360e-04	5.061e-04	1.069e-03	2.12
NODE_0000104	2.054e-05	3.365e-05	2.934e-04	0.58
EPI_ISL_2650410	1.982e-04	6.743e-05	2.060e-04	0.41
NODE_0000105	1.418e-04	2.019e-04	6.549e-04	1.30
EPI_ISL_4847029	6.475e-05	3.383e-22	1.314e-04	0.26
EPI_ISL_4847030	6.475e-05	6.743e-05	5.523e-04	1.10
NODE_0000068	2.545e-05	6.729e-05	6.105e-04	1.21
EPI_ISL_5847426	8.724e-05	1.688e-04	7.020e-04	1.39
NODE_0000069	2.285e-05	3.365e-05	5.602e-04	1.11
EPI_ISL_1323858	1.787e-04	2.023e-04	5.150e-04	1.02
NODE_0000070	7.162e-06	3.365e-05	5.607e-04	1.11
EPI_ISL_1379616	1.716e-04	2.024e-04	5.461e-04	1.08
NODE_0000071	1.718e-05	1.010e-04	7.051e-04	1.40
NODE_0000079	1.226e-04	1.683e-04	6.868e-04	1.36
EPI_ISL_1089277	1.146e-04	1.687e-04	6.232e-04	1.24
EPI_ISL_1181644	1.132e-04	1.686e-04	6.273e-04	1.24
NODE_0000081	1.533e-04	1.683e-04	5.274e-04	1.05
EPI_ISL_2305896	9.946e-05	1.350e-04	6.080e-04	1.21
EPI_ISL_1261939	0.000e+00	3.286e-22	4.914e-04	0.97
NODE_0000073	1.522e-05	3.823e-22	4.747e-04	0.94
NODE_0000074	8.122e-06	3.823e-22	5.042e-04	1.00
EPI_ISL_1318706	1.903e-04	1.012e-04	2.783e-04	0.55
NODE_0000075	2.786e-05	3.823e-22	5.042e-04	1.00
EPI_ISL_1064211	1.666e-04	1.349e-04	3.514e-04	0.70
EPI_ISL_3419509	2.219e-04	1.349e-04	2.809e-04	0.56
NODE_0000077	3.846e-06	3.823e-22	5.042e-04	1.00
NODE_0000076	1.131e-04	3.365e-05	2.090e-04	0.41
EPI_ISL_979200	4.700e-05	1.012e-04	6.650e-04	1.32
EPI_ISL_1701066	4.291e-06	3.338e-22	4.086e-04	0.81
NODE_0000080	3.053e-05	3.823e-22	5.042e-04	1.00
EPI_ISL_984575	7.587e-05	1.012e-04	4.582e-04	0.91
EPI_ISL_979727	1.089e-04	1.012e-04	3.729e-04	0.74
NODE_0000082	1.675e-05	6.730e-05	6.238e-04	1.24
EPI_ISL_1304871	1.790e-04	1.686e-04	4.900e-04	0.97
NODE_0000083	7.242e-06	6.730e-05	6.197e-04	1.23
EPI_ISL_875900	8.770e-05	6.743e-05	4.678e-04	0.93
EPI_ISL_831630	1.800e-04	1.349e-04	4.252e-04	0.84
EPI_ISL_1048656	1.662e-04	3.371e-05	1.457e-04	0.29
NODE_0000086	1.444e-05	1.009e-04	6.575e-04	1.30
NODE_0000087	1.920e-05	3.365e-05	5.611e-04	1.11
EPI_ISL_5804716	1.037e-04	2.700e-04	9.489e-04	1.88
EPI_ISL_5804728	1.050e-04	1.686e-04	7.352e-04	1.46
NODE_0000088	1.283e-05	3.365e-05	5.451e-04	1.08
EPI_ISL_5804726	1.583e-04	1.349e-04	4.708e-04	0.93
EPI_ISL_5804719	1.100e-04	1.012e-04	5.081e-04	1.01
NODE_0000090	7.020e-06	6.730e-05	5.893e-04	1.17
EPI_ISL_5804718	1.030e-04	1.686e-04	7.451e-04	1.48
EPI_ISL_5804724	1.071e-04	2.024e-04	8.119e-04	1.61
NODE_0000091	5.156e-05	1.346e-04	7.645e-04	1.52
EPI_ISL_5804743	5.557e-05	2.361e-04	9.235e-04	1.83
EPI_ISL_5804751	5.557e-05	3.264e-22	1.304e-04	0.26
NODE_0000095	7.591e-05	2.693e-04	9.698e-04	1.92
EPI_ISL_6425287	7.534e-05	1.687e-04	7.975e-04	1.58
EPI_ISL_5804723	2.709e-05	6.746e-05	6.380e-04	1.27
NODE_0000096	3.078e-05	3.365e-05	5.505e-04	1.09
EPI_ISL_5804722	7.222e-05	3.353e-22	9.956e-05	0.20
EPI_ISL_5804721	7.222e-05	1.012e-04	6.311e-04	1.25
EPI_ISL_5804717	7.222e-05	1.686e-04	8.084e-04	1.60
NODE_0000099	3.379e-05	3.365e-05	5.611e-04	1.11
EPI_ISL_5804725	8.668e-05	2.698e-04	9.317e-04	1.85
EPI_ISL_5804765	8.668e-05	3.373e-05	2.338e-04	0.46
NODE_0000106	1.219e-05	3.365e-05	5.576e-04	1.11
EPI_ISL_823940	2.275e-04	3.710e-04	7.053e-04	1.40
NODE_0000107	7.638e-06	3.365e-05	5.488e-04	1.09
EPI_ISL_787389	1.317e-04	3.373e-04	8.932e-04	1.77
NODE_0000108	1.830e-05	6.730e-05	6.276e-04	1.24
EPI_ISL_5804742	2.084e-04	2.699e-04	5.782e-04	1.15
NODE_0000109	1.499e-05	3.365e-05	5.538e-04	1.10
NODE_0000110	2.928e-05	3.365e-05	5.439e-04	1.08
EPI_ISL_5804749	1.614e-04	1.687e-04	4.503e-04	0.89
NODE_0000111	2.021e-05	3.365e-05	5.580e-04	1.11
EPI_ISL_5804744	1.412e-04	2.362e-04	6.428e-04	1.27
EPI_ISL_5804763	1.453e-04	3.374e-04	8.282e-04	1.64
NODE_0000112	1.426e-05	6.730e-05	6.266e-04	1.24
EPI_ISL_1235710	2.551e-04	5.398e-04	8.897e-04	1.76
EPI_ISL_613530	1.144e-04	4.048e-04	1.054e-03	2.09
NODE_0000166	2.820e-05	6.730e-05	6.226e-04	1.23
EPI_ISL_2191455	1.620e-04	2.023e-04	5.662e-04	1.12
EPI_ISL_2246844	1.097e-04	2.361e-04	7.911e-04	1.57
NODE_0000179	6.487e-05	1.346e-04	7.149e-04	1.42
EPI_ISL_3119109	1.501e-04	2.361e-04	6.675e-04	1.32
EPI_ISL_1479362	2.441e-04	4.723e-04	8.411e-04	1.67
NODE_0000143	2.497e-07	3.365e-05	5.446e-04	1.08
EPI_ISL_1136108	2.300e-04	5.060e-04	9.182e-04	1.82
NODE_0000144	7.642e-06	3.365e-05	5.451e-04	1.08
NODE_0000145	3.441e-05	6.730e-05	6.292e-04	1.25
EPI_ISL_5804766	1.162e-04	2.700e-04	8.333e-04	1.65
EPI_ISL_5804768	1.162e-04	1.687e-04	6.013e-04	1.19
NODE_0000146	3.354e-05	2.693e-04	9.442e-04	1.87
EPI_ISL_5804776	1.391e-04	2.024e-04	6.697e-04	1.33
NODE_0000147	7.121e-06	3.365e-05	5.450e-04	1.08
EPI_ISL_5804787	1.003e-04	2.024e-04	7.916e-04	1.57
NODE_0000148	2.084e-05	1.346e-04	7.386e-04	1.46
EPI_ISL_5804786	7.949e-05	2.363e-04	9.235e-04	1.83
NODE_0000149	6.471e-06	3.366e-05	5.577e-04	1.11
EPI_ISL_5804773	8.266e-05	2.700e-04	9.731e-04	1.93
NODE_0000150	1.047e-04	1.010e-04	5.654e-04	1.12
EPI_ISL_5804779	0.000e+00	3.275e-22	4.763e-04	0.94
EPI_ISL_5804783	0.000e+00	3.269e-22	4.763e-04	0.94
NODE_0000159	2.774e-05	3.366e-05	5.612e-04	1.11
EPI_ISL_5804769	5.492e-05	2.024e-04	8.789e-04	1.74
EPI_ISL_5804777	7.696e-05	3.288e-22	8.044e-05	0.16
NODE_0000161	3.094e-05	3.366e-05	5.558e-04	1.10
EPI_ISL_5804772	5.172e-05	1.012e-04	6.871e-04	1.36
EPI_ISL_5804781	7.376e-05	1.012e-04	6.134e-04	1.22
NODE_0000162	4.203e-05	3.366e-05	5.426e-04	1.08
EPI_ISL_5804782	6.267e-05	1.012e-04	6.313e-04	1.25
EPI_ISL_5804785	8.058e-05	1.012e-04	5.640e-04	1.12
NODE_0000114	2.398e-05	3.756e-22	3.401e-04	0.67
EPI_ISL_5804784	8.073e-05	6.745e-05	4.979e-04	0.99
NODE_0000118	2.008e-05	3.756e-22	4.962e-04	0.98
EPI_ISL_5804775	3.860e-05	3.373e-05	4.544e-04	0.90
NODE_0000119	1.478e-05	3.756e-22	4.008e-04	0.79
EPI_ISL_5804780	4.587e-05	3.288e-22	1.664e-04	0.33
NODE_0000120	1.079e-05	3.756e-22	5.042e-04	1.00
EPI_ISL_5804778	3.507e-05	3.288e-22	1.664e-04	0.33
NODE_0000121	1.303e-05	3.756e-22	5.042e-04	1.00
EPI_ISL_5804771	0.000e+00	3.288e-22	3.131e-04	0.62
EPI_ISL_5804770	0.000e+00	3.282e-22	3.131e-04	0.62
NODE_0000122	-6.240e-08	3.839e-22	5.042e-04	1.00
NODE_0000181	2.154e-05	3.365e-05	5.207e-04	1.03
EPI_ISL_1421153	2.737e-04	5.061e-04	8.248e-04	1.64
NODE_0000182	4.175e-05	3.365e-05	4.449e-04	0.88
EPI_ISL_3101942	1.725e-04	1.349e-04	3.927e-04	0.78
NODE_0000183	3.753e-05	3.365e-05	5.248e-04	1.04
EPI_ISL_1692081	2.248e-04	5.062e-04	9.289e-04	1.84
EPI_ISL_5934614	4.124e-05	6.744e-05	5.314e-04	1.05
EPI_ISL_1094943	1.460e-04	1.686e-04	5.167e-04	1.02
NODE_0000127	6.656e-06	3.839e-22	5.042e-04	1.00
NODE_0000128	6.933e-06	3.839e-22	5.039e-04	1.00
NODE_0000168	2.900e-05	6.730e-05	4.965e-04	0.98
EPI_ISL_967252	1.835e-04	1.686e-04	4.831e-04	0.96
EPI_ISL_2775725	2.291e-04	3.035e-04	6.545e-04	1.30
EPI_ISL_8900812	1.753e-04	2.699e-04	7.248e-04	1.44
NODE_0000171	1.262e-04	1.346e-04	5.401e-04	1.07
EPI_ISL_1267458	1.264e-04	1.686e-04	6.341e-04	1.26
EPI_ISL_2466855	5.737e-05	3.371e-05	3.907e-04	0.77
NODE_0000131	6.682e-06	3.839e-22	4.927e-04	0.98
EPI_ISL_770108	1.369e-04	2.361e-04	6.425e-04	1.27
NODE_0000132	7.005e-06	3.839e-22	5.042e-04	1.00
NODE_0000176	3.374e-05	3.365e-05	4.751e-04	0.94
EPI_ISL_5804754	1.444e-04	1.349e-04	3.925e-04	0.78
EPI_ISL_5804758	6.450e-05	1.349e-04	6.027e-04	1.20
NODE_0000134	6.876e-06	3.839e-22	5.042e-04	1.00
EPI_ISL_1314669	2.555e-04	4.049e-04	6.495e-04	1.29
NODE_0000138	8.169e-06	3.839e-22	5.042e-04	1.00
EPI_ISL_2340558	2.639e-04	3.711e-04	5.762e-04	1.14
NODE_0000139	1.989e-05	3.839e-22	5.042e-04	1.00
EPI_ISL_855052	1.432e-04	1.686e-04	3.994e-04	0.79
EPI_ISL_1113967	2.040e-04	2.698e-04	4.876e-04	0.97
NODE_0000113	7.668e-06	3.365e-05	5.608e-04	1.11
EPI_ISL_5804748	1.649e-04	3.374e-05	1.154e-04	0.23
NODE_0000115	2.067e-05	6.730e-05	6.332e-04	1.26
EPI_ISL_5804745	1.415e-04	1.012e-04	3.611e-04	0.72
NODE_0000116	1.199e-04	3.703e-04	1.023e-03	2.03
EPI_ISL_5804746	1.889e-05	2.842e-18	3.611e-04	0.72
EPI_ISL_5804747	1.889e-05	6.745e-05	6.332e-04	1.26
NODE_0000117	6.310e-06	3.365e-05	5.602e-04	1.11
EPI_ISL_965187	1.600e-04	2.361e-04	6.374e-04	1.26
EPI_ISL_1121553	2.248e-04	3.374e-04	6.739e-04	1.34
EPI_ISL_2634618	1.958e-04	3.037e-04	6.807e-04	1.35
EPI_ISL_791368	1.159e-04	2.023e-04	6.860e-04	1.36
NODE_0000151	7.371e-06	3.829e-22	5.042e-04	1.00
EPI_ISL_1087192	2.189e-04	2.698e-04	5.561e-04	1.10
NODE_0000152	7.187e-06	3.829e-22	5.042e-04	1.00
NODE_0000153	2.786e-05	3.829e-22	5.042e-04	1.00
EPI_ISL_1523652	2.501e-04	2.361e-04	3.997e-04	0.79
EPI_ISL_2825200	1.852e-04	1.012e-04	2.316e-04	0.46
NODE_0000154	1.388e-05	3.829e-22	5.042e-04	1.00
EPI_ISL_876237	1.771e-04	1.349e-04	3.288e-04	0.65
NODE_0000126	8.457e-05	1.010e-04	4.592e-04	0.91
EPI_ISL_1272702	1.519e-04	2.025e-04	5.956e-04	1.18
EPI_ISL_1481865	1.699e-04	3.038e-04	7.570e-04	1.50
NODE_0000156	1.444e-05	3.819e-22	5.042e-04	1.00
EPI_ISL_1687228	1.830e-04	1.349e-04	3.465e-04	0.69
EPI_ISL_1163090	1.181e-04	6.749e-05	2.717e-04	0.54
NODE_0000129	8.150e-06	3.365e-05	5.516e-04	1.09
EPI_ISL_5804750	7.470e-05	1.349e-04	6.457e-04	1.28
EPI_ISL_5804757	1.050e-04	2.361e-04	7.994e-04	1.59
EPI_ISL_1514777	2.789e-04	3.713e-04	6.236e-04	1.24
NODE_0000157	6.467e-06	3.815e-22	5.042e-04	1.00
EPI_ISL_914026	1.895e-04	1.350e-04	3.439e-04	0.68
NODE_0000158	3.389e-05	3.815e-22	5.042e-04	1.00
EPI_ISL_1491993	2.523e-04	1.686e-04	2.942e-04	0.58
EPI_ISL_1300574	2.081e-04	3.372e-05	7.893e-05	0.16
NODE_0000135	6.752e-06	6.730e-05	6.212e-04	1.23
NODE_0000136	1.978e-05	6.730e-05	6.185e-04	1.23
EPI_ISL_5804764	3.852e-05	2.699e-04	9.412e-04	1.87
EPI_ISL_5804767	1.033e-04	1.349e-04	5.726e-04	1.14
NODE_0000137	2.784e-05	6.730e-05	5.691e-04	1.13
EPI_ISL_5804762	1.104e-04	2.699e-04	9.485e-04	1.88
EPI_ISL_5804759	7.179e-05	3.304e-22	1.401e-04	0.28
EPI_ISL_5804760	7.317e-05	1.349e-04	7.597e-04	1.51
NODE_0000140	3.890e-05	3.365e-05	5.334e-04	1.06
EPI_ISL_5804756	1.912e-05	3.372e-05	5.606e-04	1.11
NODE_0000163	1.772e-05	3.766e-22	5.042e-04	1.00
EPI_ISL_5804761	3.859e-05	3.372e-05	4.202e-04	0.83
EPI_ISL_5804755	4.548e-05	3.298e-22	1.317e-04	0.26
