#node	clock_length	mutation_length	rate	fold_change
EPI_ISL_523119	8.799e-05	6.742e-05	6.269e-04	0.78
NODE_0000236	6.365e-05	3.355e-05	4.734e-04	0.59
EPI_ISL_523017	4.840e-05	1.011e-04	1.115e-03	1.39
EPI_ISL_523019	4.840e-05	6.742e-05	9.601e-04	1.20
NODE_0000089	4.350e-07	3.842e-17	8.008e-04	1.00
EPI_ISL_523074	1.092e-04	1.011e-04	7.806e-04	0.97
NODE_0000090	1.908e-05	3.842e-17	8.007e-04	1.00
EPI_ISL_523020	2.889e-05	3.371e-05	7.241e-04	0.90
EPI_ISL_523018	2.889e-05	3.371e-05	7.241e-04	0.90
NODE_0000241	7.237e-06	3.355e-05	8.883e-04	1.11
NODE_0000242	7.068e-06	3.355e-05	8.767e-04	1.09
EPI_ISL_523104	7.867e-05	1.011e-04	1.059e-03	1.32
NODE_0000243	5.361e-05	3.355e-05	8.431e-04	1.05
EPI_ISL_523100	2.506e-05	1.012e-04	1.116e-03	1.39
EPI_ISL_523103	2.506e-05	6.742e-05	1.012e-03	1.26
NODE_0000096	1.094e-05	3.842e-17	7.981e-04	1.00
EPI_ISL_523101	1.411e-05	3.371e-05	8.459e-04	1.06
EPI_ISL_523106	1.411e-05	3.955e-17	4.770e-04	0.60
NODE_0000246	1.394e-04	1.678e-04	9.511e-04	1.19
EPI_ISL_523035	1.854e-05	3.371e-05	8.878e-04	1.11
NODE_0000099	7.497e-06	3.840e-17	7.830e-04	0.98
EPI_ISL_523082	3.730e-05	3.371e-05	7.495e-04	0.94
EPI_ISL_523036	1.105e-05	3.954e-17	6.888e-04	0.86
NODE_0000249	2.366e-05	6.711e-05	1.012e-03	1.26
EPI_ISL_523087	5.396e-05	6.742e-05	9.072e-04	1.13
NODE_0000250	3.556e-05	3.355e-05	6.601e-04	0.82
NODE_0000256	7.331e-05	6.711e-05	9.602e-04	1.20
EPI_ISL_577802	2.168e-05	6.743e-05	9.949e-04	1.24
EPI_ISL_577803	2.168e-05	3.372e-05	7.824e-04	0.98
NODE_0000088	1.749e-05	3.840e-17	8.008e-04	1.00
EPI_ISL_523086	9.115e-07	3.953e-17	7.986e-04	1.00
NODE_0000103	2.228e-06	3.840e-17	7.748e-04	0.97
NODE_0000104	1.964e-05	3.840e-17	7.991e-04	1.00
EPI_ISL_577755	9.675e-06	3.954e-17	5.158e-04	0.64
EPI_ISL_577786	3.593e-05	3.954e-17	2.392e-04	0.30
NODE_0000108	1.218e-05	3.840e-17	8.008e-04	1.00
EPI_ISL_577783	4.339e-05	3.371e-05	6.403e-04	0.80
NODE_0000109	1.328e-05	3.840e-17	8.008e-04	1.00
EPI_ISL_577784	3.011e-05	3.371e-05	6.402e-04	0.80
EPI_ISL_577791	3.668e-05	3.371e-05	5.890e-04	0.74
NODE_0000095	6.096e-06	3.355e-05	8.660e-04	1.08
EPI_ISL_461140	8.959e-05	1.348e-04	1.038e-03	1.30
EPI_ISL_804424	3.927e-05	6.742e-05	9.813e-04	1.23
EPI_ISL_461232	9.616e-05	1.348e-04	9.999e-04	1.25
EPI_ISL_2708998	5.021e-05	1.012e-04	1.093e-03	1.36
EPI_ISL_523575	7.428e-05	1.011e-04	9.597e-04	1.20
EPI_ISL_523203	1.290e-04	1.685e-04	9.737e-04	1.22
EPI_ISL_1035698	3.489e-05	1.686e-04	1.268e-03	1.58
EPI_ISL_455298	5.240e-05	1.011e-04	1.083e-03	1.35
NODE_0000105	9.783e-05	2.013e-04	1.272e-03	1.59
EPI_ISL_2731387	2.698e-06	3.955e-17	7.867e-04	0.98
EPI_ISL_2731388	2.239e-05	3.955e-17	5.245e-04	0.65
NODE_0000140	2.655e-05	6.710e-05	1.012e-03	1.26
EPI_ISL_422569	1.774e-06	3.951e-17	7.967e-04	0.99
EPI_ISL_455118	1.053e-05	3.371e-05	8.859e-04	1.11
NODE_0000155	2.061e-05	1.007e-04	1.079e-03	1.35
EPI_ISL_461264	7.720e-06	3.371e-05	8.610e-04	1.08
EPI_ISL_636526	6.680e-05	3.371e-05	5.448e-04	0.68
NODE_0000106	1.371e-05	3.355e-05	8.853e-04	1.11
EPI_ISL_422635	2.337e-05	3.371e-05	8.890e-04	1.11
EPI_ISL_422952	1.461e-05	3.371e-05	8.780e-04	1.10
NODE_0000107	7.257e-05	1.007e-04	1.032e-03	1.29
EPI_ISL_461367	4.051e-05	1.011e-04	1.106e-03	1.38
EPI_ISL_523498	3.395e-05	3.371e-05	7.496e-04	0.94
NODE_0000112	2.993e-05	3.355e-05	8.750e-04	1.09
EPI_ISL_455246	1.750e-05	3.371e-05	8.833e-04	1.10
EPI_ISL_461130	0.000e+00	3.949e-17	7.962e-04	0.99
NODE_0000117	6.881e-06	3.836e-17	6.881e-04	0.86
EPI_ISL_422960	1.211e-05	3.949e-17	8.008e-04	1.00
EPI_ISL_422605	1.867e-05	3.949e-17	7.708e-04	0.96
NODE_0000114	1.313e-05	3.355e-05	8.859e-04	1.11
EPI_ISL_461265	3.051e-05	6.741e-05	1.013e-03	1.26
NODE_0000115	6.115e-05	3.355e-05	6.162e-04	0.77
EPI_ISL_460831	0.000e+00	3.950e-17	8.008e-04	1.00
NODE_0000116	1.241e-05	3.355e-05	7.777e-04	0.97
EPI_ISL_523367	4.667e-05	3.371e-05	8.714e-04	1.09
EPI_ISL_523407	5.542e-05	3.371e-05	8.150e-04	1.02
NODE_0000121	7.570e-06	3.838e-17	7.935e-04	0.99
EPI_ISL_523307	2.378e-05	3.951e-17	7.867e-04	0.98
EPI_ISL_523550	4.347e-05	3.951e-17	5.245e-04	0.65
NODE_0000120	5.104e-05	6.710e-05	1.012e-03	1.26
EPI_ISL_523369	0.000e+00	3.947e-17	8.008e-04	1.00
EPI_ISL_523368	0.000e+00	3.948e-17	8.008e-04	1.00
EPI_ISL_523371	0.000e+00	3.948e-17	8.008e-04	1.00
NODE_0000123	3.971e-06	3.834e-17	7.708e-04	0.96
EPI_ISL_523374	2.593e-06	3.948e-17	8.008e-04	1.00
NODE_0000124	9.157e-06	3.834e-17	7.708e-04	0.96
EPI_ISL_523568	0.000e+00	3.950e-17	8.008e-04	1.00
NODE_0000125	1.611e-06	3.834e-17	7.701e-04	0.96
EPI_ISL_523680	7.716e-05	6.741e-05	7.666e-04	0.96
EPI_ISL_636566	5.309e-05	3.948e-17	2.596e-04	0.32
NODE_0000127	1.313e-05	3.355e-05	8.896e-04	1.11
EPI_ISL_523377	0.000e+00	3.947e-17	8.008e-04	1.00
NODE_0000128	2.472e-06	3.834e-17	7.966e-04	0.99
EPI_ISL_523672	6.973e-05	3.947e-17	1.484e-04	0.19
NODE_0000129	4.770e-05	3.355e-05	7.190e-04	0.90
EPI_ISL_523668	2.204e-05	3.949e-17	4.852e-04	0.61
NODE_0000130	1.589e-05	3.355e-05	8.880e-04	1.11
EPI_ISL_523676	1.053e-05	3.948e-17	6.888e-04	0.86
EPI_ISL_523684	1.053e-05	3.370e-05	8.907e-04	1.11
NODE_0000131	8.203e-06	3.835e-17	7.857e-04	0.98
NODE_0000132	-9.546e-08	3.835e-17	8.008e-04	1.00
NODE_0000133	6.862e-06	3.835e-17	8.008e-04	1.00
EPI_ISL_422942	1.117e-05	3.371e-05	8.790e-04	1.10
EPI_ISL_804413	1.117e-05	3.371e-05	8.790e-04	1.10
NODE_0000134	1.054e-07	3.835e-17	8.008e-04	1.00
NODE_0000161	1.363e-05	3.355e-05	8.851e-04	1.11
EPI_ISL_422735	2.108e-06	3.950e-17	8.008e-04	1.00
EPI_ISL_523402	8.307e-05	3.370e-05	4.505e-04	0.56
NODE_0000097	6.814e-06	3.355e-05	8.906e-04	1.11
NODE_0000098	2.205e-05	3.355e-05	8.908e-04	1.11
EPI_ISL_461078	0.000e+00	3.950e-17	7.993e-04	1.00
EPI_ISL_636554	3.063e-05	3.950e-17	4.150e-04	0.52
NODE_0000101	3.518e-05	3.355e-05	8.298e-04	1.04
EPI_ISL_455235	0.000e+00	3.948e-17	8.008e-04	1.00
EPI_ISL_455236	2.188e-06	3.949e-17	7.974e-04	1.00
NODE_0000139	1.336e-05	3.836e-17	6.850e-04	0.86
EPI_ISL_461076	8.688e-06	3.949e-17	7.957e-04	0.99
EPI_ISL_636542	8.688e-06	3.949e-17	7.957e-04	0.99
NODE_0000141	-1.300e-07	3.835e-17	7.893e-04	0.99
NODE_0000142	2.600e-07	3.835e-17	8.005e-04	1.00
EPI_ISL_461063	1.562e-05	3.371e-05	8.916e-04	1.11
NODE_0000152	1.347e-05	3.355e-05	8.903e-04	1.11
EPI_ISL_461157	2.150e-06	3.948e-17	8.006e-04	1.00
EPI_ISL_1035605	1.528e-05	3.371e-05	8.911e-04	1.11
NODE_0000144	1.285e-07	3.835e-17	7.784e-04	0.97
NODE_0000145	6.654e-06	3.835e-17	8.008e-04	1.00
EPI_ISL_547484	1.347e-05	3.371e-05	8.911e-04	1.11
EPI_ISL_455206	1.347e-05	3.371e-05	8.911e-04	1.11
NODE_0000146	3.826e-07	3.835e-17	7.981e-04	1.00
NODE_0000147	6.368e-06	3.835e-17	8.008e-04	1.00
NODE_0000148	3.777e-07	3.835e-17	8.008e-04	1.00
EPI_ISL_461163	1.519e-05	3.371e-05	8.913e-04	1.11
EPI_ISL_455241	4.144e-05	6.741e-05	9.752e-04	1.22
NODE_0000149	2.277e-07	3.835e-17	7.435e-04	0.93
NODE_0000150	1.338e-05	3.835e-17	8.008e-04	1.00
EPI_ISL_2709000	2.165e-05	3.950e-17	5.205e-04	0.65
EPI_ISL_461254	1.960e-06	3.948e-17	7.850e-04	0.98
NODE_0000151	6.579e-06	3.835e-17	8.008e-04	1.00
NODE_0000153	1.970e-05	3.835e-17	8.002e-04	1.00
EPI_ISL_2708994	0.000e+00	3.950e-17	6.694e-04	0.84
EPI_ISL_455129	0.000e+00	3.948e-17	6.694e-04	0.84
NODE_0000154	6.800e-06	3.835e-17	8.008e-04	1.00
EPI_ISL_461074	7.416e-05	6.741e-05	7.352e-04	0.92
NODE_0000156	7.084e-05	1.007e-04	8.720e-04	1.09
EPI_ISL_523358	2.740e-05	3.948e-17	6.888e-04	0.86
EPI_ISL_523359	3.177e-05	3.371e-05	8.891e-04	1.11
NODE_0000157	5.123e-06	3.835e-17	7.920e-04	0.99
NODE_0000158	1.767e-06	3.835e-17	8.008e-04	1.00
NODE_0000159	6.685e-06	3.835e-17	8.008e-04	1.00
EPI_ISL_455144	2.367e-05	3.371e-05	8.565e-04	1.07
EPI_ISL_460830	1.930e-05	3.371e-05	8.785e-04	1.10
NODE_0000160	6.629e-06	3.835e-17	8.008e-04	1.00
EPI_ISL_2708995	1.935e-05	3.372e-05	8.785e-04	1.10
EPI_ISL_461167	3.686e-05	6.741e-05	9.816e-04	1.23
NODE_0000162	1.532e-06	3.835e-17	8.008e-04	1.00
NODE_0000163	6.133e-06	3.835e-17	8.008e-04	1.00
EPI_ISL_804397	1.352e-05	3.371e-05	8.917e-04	1.11
EPI_ISL_2708989	1.352e-05	3.372e-05	8.918e-04	1.11
NODE_0000164	6.678e-06	3.835e-17	7.808e-04	0.97
NODE_0000165	4.173e-05	3.835e-17	8.008e-04	1.00
EPI_ISL_804387	3.908e-05	3.948e-17	1.254e-04	0.16
EPI_ISL_547521	6.256e-06	3.371e-05	7.084e-04	0.88
NODE_0000166	3.525e-05	3.835e-17	8.008e-04	1.00
EPI_ISL_460733	3.985e-06	3.371e-05	7.826e-04	0.98
EPI_ISL_461172	1.274e-05	3.371e-05	7.078e-04	0.88
NODE_0000094	1.053e-05	3.355e-05	8.842e-04	1.10
EPI_ISL_455179	4.624e-05	6.741e-05	9.450e-04	1.18
NODE_0000008	9.506e-06	3.355e-05	8.794e-04	1.10
EPI_ISL_523000	7.831e-05	1.011e-04	9.364e-04	1.17
NODE_0000000	4.850e-05	3.355e-05	8.054e-04	1.01
EPI_ISL_522999	2.981e-05	1.011e-04	1.110e-03	1.39
NODE_0000172	1.404e-05	3.836e-17	5.904e-04	0.74
EPI_ISL_523028	1.578e-05	3.371e-05	8.599e-04	1.07
NODE_0000173	7.027e-06	3.836e-17	6.846e-04	0.85
EPI_ISL_522997	8.752e-06	3.950e-17	7.163e-04	0.89
EPI_ISL_431778	0.000e+00	3.950e-17	7.957e-04	0.99
NODE_0000001	1.437e-05	3.355e-05	8.819e-04	1.10
EPI_ISL_522994	1.544e-05	6.742e-05	1.013e-03	1.27
NODE_0000003	1.544e-05	6.710e-05	1.008e-03	1.26
EPI_ISL_447624	2.188e-06	3.953e-17	7.840e-04	0.98
EPI_ISL_523004	0.000e+00	3.951e-17	7.957e-04	0.99
NODE_0000176	7.186e-06	3.837e-17	5.536e-04	0.69
EPI_ISL_522992	8.255e-06	3.950e-17	7.957e-04	0.99
EPI_ISL_447626	1.044e-05	3.949e-17	7.840e-04	0.98
NODE_0000010	7.744e-06	3.355e-05	8.908e-04	1.11
NODE_0000011	5.565e-05	1.342e-04	1.184e-03	1.48
EPI_ISL_523095	3.243e-05	3.371e-05	8.833e-04	1.10
EPI_ISL_523093	3.243e-05	3.371e-05	8.833e-04	1.10
NODE_0000179	6.952e-06	3.838e-17	6.295e-04	0.79
EPI_ISL_461202	6.923e-05	3.952e-17	2.717e-04	0.34
NODE_0000180	2.547e-05	3.838e-17	8.008e-04	1.00
EPI_ISL_523091	0.000e+00	3.951e-17	7.957e-04	0.99
EPI_ISL_447634	0.000e+00	3.951e-17	7.957e-04	0.99
NODE_0000015	5.431e-05	3.355e-05	7.210e-04	0.90
EPI_ISL_523022	1.626e-05	3.373e-05	8.830e-04	1.10
EPI_ISL_523003	1.626e-05	3.371e-05	8.829e-04	1.10
NODE_0000022	1.626e-05	3.355e-05	8.886e-04	1.11
EPI_ISL_447625	2.188e-06	3.948e-17	7.840e-04	0.98
EPI_ISL_523010	0.000e+00	3.948e-17	7.957e-04	0.99
NODE_0000183	7.767e-06	3.834e-17	7.693e-04	0.96
EPI_ISL_523001	8.489e-06	3.947e-17	6.888e-04	0.86
NODE_0000019	6.400e-05	6.710e-05	7.585e-04	0.95
EPI_ISL_523113	1.889e-05	3.371e-05	8.917e-04	1.11
EPI_ISL_523114	1.889e-05	3.947e-17	6.660e-04	0.83
EPI_ISL_523115	1.889e-05	3.372e-05	8.918e-04	1.11
NODE_0000023	5.869e-05	6.710e-05	8.301e-04	1.04
EPI_ISL_523117	3.196e-05	3.949e-17	4.135e-04	0.52
NODE_0000024	1.271e-05	3.355e-05	8.879e-04	1.11
EPI_ISL_523009	3.238e-05	6.742e-05	1.014e-03	1.27
EPI_ISL_523284	2.362e-05	3.371e-05	8.871e-04	1.11
EPI_ISL_523282	2.362e-05	3.371e-05	8.871e-04	1.11
EPI_ISL_523285	2.362e-05	3.371e-05	8.871e-04	1.11
EPI_ISL_523006	3.238e-05	3.950e-17	4.762e-04	0.59
EPI_ISL_523005	3.238e-05	3.371e-05	8.455e-04	1.06
EPI_ISL_523007	3.238e-05	3.371e-05	8.455e-04	1.06
NODE_0000030	5.928e-05	1.342e-04	1.169e-03	1.46
EPI_ISL_523096	3.654e-05	6.742e-05	1.008e-03	1.26
NODE_0000041	7.458e-05	1.007e-04	9.919e-04	1.24
