#Lower and upper bound delineate the 90% max posterior region
#node	date	numeric date	lower bound	upper bound
NODE_0000020	2021-04-04	2021.256523	2021.047989	2021.400336
EPI_ISL_7088388	2021-11-01	2021.834247	2021.834247	2021.834247
NODE_0000021	2021-05-01	2021.330222	2021.141964	2021.443059
EPI_ISL_9347727	2021-12-10	2021.941096	2021.941096	2021.941096
EPI_ISL_3847594	2021-07-31	2021.579452	2021.579452	2021.579452
NODE_0000006	2020-12-06	2020.931694	2020.692756	2021.415758
EPI_ISL_9347728	2021-12-11	2021.943836	2021.943836	2021.943836
EPI_ISL_5079396	2021-09-13	2021.700000	2021.700000	2021.700000
EPI_ISL_3404893	2021-08-04	2021.590411	2021.590411	2021.590411
NODE_0000009	2021-07-23	2021.557205	2021.410179	2021.693084
EPI_ISL_9651352	2021-11-01	2021.834247	2021.834247	2021.834247
EPI_ISL_9650712	2021-10-14	2021.784932	2021.784932	2021.784932
NODE_0000011	2021-04-22	2021.305933	2020.611141	2021.387616
EPI_ISL_9347725	2021-12-07	2021.932877	2021.932877	2021.932877
NODE_0000012	2021-06-10	2021.439253	2021.048997	2021.535071
EPI_ISL_4996709	2021-09-12	2021.697260	2021.697260	2021.697260
EPI_ISL_4340037	2021-08-21	2021.636986	2021.636986	2021.636986
NODE_0000093	2020-12-05	2020.927433	2020.684367	2021.365835
NODE_0000025	2020-12-09	2020.938683	2020.691079	2021.404100
NODE_0000028	2021-04-05	2021.257939	2020.788481	2021.471438
EPI_ISL_9347716	--	--	--	--
EPI_ISL_7940234	2021-11-22	2021.891781	2021.891781	2021.891781
NODE_0000029	2021-04-03	2021.254682	2021.124231	2021.496614
EPI_ISL_9347718	2021-11-28	2021.908219	2021.908219	2021.908219
EPI_ISL_5259182	2021-09-24	2021.730137	2021.730137	2021.730137
NODE_0000070	2020-12-16	2020.956904	2020.690378	2021.375862
NODE_0000072	2021-04-02	2021.250629	2020.622883	2021.332596
EPI_ISL_7949770	2021-12-06	2021.930137	2021.930137	2021.930137
EPI_ISL_9640059	2021-12-20	2021.968493	2021.968493	2021.968493
NODE_0000031	2021-06-08	2021.434611	2021.167102	2021.521098
EPI_ISL_3812687	2021-08-10	2021.606849	2021.606849	2021.606849
NODE_0000032	2021-07-02	2021.499544	2021.385343	2021.627552
EPI_ISL_8371424	2021-12-02	2021.919178	2021.919178	2021.919178
EPI_ISL_9347712	2021-11-20	2021.886301	2021.886301	2021.886301
EPI_ISL_9388144	2021-12-04	2021.924658	2021.924658	2021.924658
NODE_0000102	2020-12-09	2020.938212	2020.684327	2021.387719
NODE_0000024	2021-04-09	2021.268715	2021.072788	2021.665762
EPI_ISL_8806201	2021-12-31	2021.998630	2021.998630	2021.998630
EPI_ISL_9640065	2021-12-20	2021.968493	2021.968493	2021.968493
NODE_0000034	2021-04-05	2021.259146	2021.122788	2021.579833
EPI_ISL_8693915	2021-12-01	2021.916438	2021.916438	2021.916438
EPI_ISL_7721854	2021-11-22	2021.891781	2021.891781	2021.891781
NODE_0000036	2021-07-02	2021.499127	2021.345389	2021.595935
NODE_0000037	2021-07-18	2021.544512	2021.459232	2021.660544
EPI_ISL_5860666	2021-10-04	2021.757534	2021.757534	2021.757534
EPI_ISL_5268218	2021-09-23	2021.727397	2021.727397	2021.727397
NODE_0000038	2021-11-04	2021.842403	2021.732681	2021.896632
EPI_ISL_8693911	2021-11-30	2021.913699	2021.913699	2021.913699
NODE_0000085	2021-11-28	2021.909515	2021.767656	2021.913699
EPI_ISL_8693816	2021-11-30	2021.913699	2021.913699	2021.913699
EPI_ISL_9140759	2022-01-13	2022.034247	2022.034247	2022.034247
NODE_0000041	2021-07-01	2021.496262	2021.321227	2021.555876
EPI_ISL_7880210	2021-12-07	2021.932877	2021.932877	2021.932877
NODE_0000042	2021-09-25	2021.731967	2021.612762	2021.863091
EPI_ISL_8377272	2021-12-03	2021.921918	2021.921918	2021.921918
EPI_ISL_8035358	2021-12-23	2021.976712	2021.976712	2021.976712
NODE_0000044	2021-07-24	2021.559424	2021.483701	2021.633156
EPI_ISL_6324402	2021-10-29	2021.826027	2021.826027	2021.826027
EPI_ISL_4109577	2021-08-23	2021.642466	2021.642466	2021.642466
NODE_0000885	2020-02-10	2020.109549	2020.022809	2020.217302
EPI_ISL_615644	2020-08-31	2020.665301	2020.665301	2020.665301
NODE_0000886	2020-02-27	2020.156475	2020.083726	2020.228751
EPI_ISL_460880	2020-05-22	2020.389344	2020.389344	2020.389344
EPI_ISL_804457	2020-04-11	2020.277322	2020.277322	2020.277322
EPI_ISL_461224	2020-05-15	2020.370219	2020.370219	2020.370219
EPI_ISL_422956	2020-03-27	2020.236339	2020.236339	2020.236339
EPI_ISL_523356	2020-05-08	2020.351093	2020.351093	2020.351093
NODE_0000113	2020-03-04	2020.173521	2020.113018	2020.239867
NODE_0000114	2020-03-13	2020.198498	2020.148369	2020.247268
EPI_ISL_804409	2020-03-31	2020.247268	2020.247268	2020.247268
NODE_0000937	2020-04-12	2020.280779	2020.224623	2020.283121
EPI_ISL_460819	2020-04-15	2020.288251	2020.288251	2020.288251
NODE_0000938	2020-04-15	2020.288251	2020.275655	2020.288251
EPI_ISL_460823	2020-04-15	2020.288251	2020.288251	2020.288251
EPI_ISL_523430	2020-04-29	2020.326503	2020.326503	2020.326503
NODE_0000117	2020-03-13	2020.197563	2020.152328	2020.253309
NODE_0000118	2020-03-22	2020.221702	2020.182497	2020.259745
NODE_0000930	2020-04-04	2020.259127	2020.216677	2020.269126
EPI_ISL_460800	2020-04-08	2020.269126	2020.269126	2020.269126
EPI_ISL_523181	2020-05-07	2020.348361	2020.348361	2020.348361
NODE_0000120	2020-04-28	2020.324069	2020.245919	2020.346596
EPI_ISL_523467	2020-05-09	2020.353825	2020.353825	2020.353825
EPI_ISL_523556	2020-06-15	2020.454918	2020.454918	2020.454918
NODE_0000121	2020-04-12	2020.281162	2020.258975	2020.307749
NODE_0000122	2020-04-16	2020.291941	2020.267386	2020.310109
EPI_ISL_2709006	2020-04-23	2020.310109	2020.310109	2020.310109
EPI_ISL_523211	2020-06-19	2020.465847	2020.465847	2020.465847
NODE_0000123	2020-04-16	2020.291966	2020.268772	2020.324606
EPI_ISL_636558	2020-06-15	2020.454918	2020.454918	2020.454918
NODE_0000926	2020-04-29	2020.326503	2020.317620	2020.326503
EPI_ISL_461239	2020-04-29	2020.326503	2020.326503	2020.326503
EPI_ISL_523447	2020-05-28	2020.405738	2020.405738	2020.405738
NODE_0000939	2020-03-15	2020.204292	2020.130717	2020.288251
EPI_ISL_804407	2020-04-15	2020.288251	2020.288251	2020.288251
NODE_0000940	2020-04-13	2020.281661	2020.267634	2020.301913
EPI_ISL_461293	2020-04-20	2020.301913	2020.301913	2020.301913
NODE_0000941	2020-05-07	2020.348361	2020.331420	2020.348361
EPI_ISL_523570	2020-05-17	2020.375683	2020.375683	2020.375683
EPI_ISL_461383	2020-05-07	2020.348361	2020.348361	2020.348361
NODE_0000106	2020-05-13	2020.363611	2020.317150	2020.408881
EPI_ISL_523416	2020-07-04	2020.506831	2020.506831	2020.506831
NODE_0000944	2020-06-13	2020.448889	2020.367645	2020.486826
EPI_ISL_523345	2020-07-03	2020.504098	2020.504098	2020.504098
EPI_ISL_722803	2020-07-14	2020.534153	2020.534153	2020.534153
NODE_0000946	2020-05-13	2020.365215	2020.344869	2020.411614
EPI_ISL_523613	2020-06-07	2020.433060	2020.433060	2020.433060
NODE_0000947	2020-06-13	2020.450094	2020.390573	2020.504098
EPI_ISL_577954	2020-09-01	2020.668033	2020.668033	2020.668033
EPI_ISL_523636	2020-07-03	2020.504098	2020.504098	2020.504098
EPI_ISL_632579	2020-09-11	2020.695355	2020.695355	2020.695355
NODE_0000951	2020-07-13	2020.532610	2020.469010	2020.563003
EPI_ISL_577910	2020-08-10	2020.607923	2020.607923	2020.607923
NODE_0000952	2020-07-21	2020.553540	2020.511086	2020.578059
EPI_ISL_523711	2020-08-02	2020.586066	2020.586066	2020.586066
EPI_ISL_632626	2020-10-07	2020.766393	2020.766393	2020.766393
NODE_0000953	2020-07-08	2020.518950	2020.431688	2020.546732
EPI_ISL_523751	2020-08-10	2020.607923	2020.607923	2020.607923
EPI_ISL_632582	2020-09-14	2020.703552	2020.703552	2020.703552
EPI_ISL_523766	2020-08-11	2020.610656	2020.610656	2020.610656
NODE_0000959	2020-07-21	2020.553188	2020.526000	2020.581880
EPI_ISL_523804	2020-08-16	2020.624317	2020.624317	2020.624317
EPI_ISL_523721	2020-08-01	2020.583333	2020.583333	2020.583333
NODE_0000135	2020-07-13	2020.532194	2020.461182	2020.582972
EPI_ISL_523717	2020-08-02	2020.586066	2020.586066	2020.586066
NODE_0000136	2020-07-28	2020.571309	2020.459042	2020.613388
EPI_ISL_577937	2020-08-26	2020.651639	2020.651639	2020.651639
EPI_ISL_523793	2020-08-12	2020.613388	2020.613388	2020.613388
NODE_0000961	2020-07-14	2020.532854	2020.474018	2020.567568
EPI_ISL_577935	2020-08-25	2020.648907	2020.648907	2020.648907
EPI_ISL_523750	2020-08-11	2020.610656	2020.610656	2020.610656
NODE_0000963	2020-07-21	2020.552593	2020.497431	2020.572401
EPI_ISL_523710	2020-08-02	2020.586066	2020.586066	2020.586066
NODE_0000964	2020-07-28	2020.571406	2020.535931	2020.583242
EPI_ISL_523800	2020-08-12	2020.613388	2020.613388	2020.613388
EPI_ISL_523699	2020-08-01	2020.583333	2020.583333	2020.583333
NODE_0000887	2020-04-29	2020.325795	2020.261076	2020.349026
NODE_0000888	2020-05-04	2020.338975	2020.316087	2020.368744
NODE_0000889	2020-05-30	2020.411202	2020.385347	2020.411202
EPI_ISL_1265361	2020-05-30	2020.411202	2020.411202	2020.411202
EPI_ISL_523099	2020-05-30	2020.411202	2020.411202	2020.411202
NODE_0000890	2020-05-30	2020.411202	2020.380795	2020.411202
EPI_ISL_1265354	2020-05-30	2020.411202	2020.411202	2020.411202
EPI_ISL_523098	2020-05-30	2020.411202	2020.411202	2020.411202
NODE_0000891	2020-05-03	2020.337264	2020.284603	2020.353278
EPI_ISL_523119	2020-06-03	2020.422131	2020.422131	2020.422131
NODE_0000893	2020-05-13	2020.364781	2020.290197	2020.389614
EPI_ISL_523020	2020-06-14	2020.452186	2020.452186	2020.452186
EPI_ISL_523018	2020-06-14	2020.452186	2020.452186	2020.452186
EPI_ISL_523019	2020-06-14	2020.452186	2020.452186	2020.452186
EPI_ISL_523017	2020-06-14	2020.452186	2020.452186	2020.452186
EPI_ISL_523074	2020-07-12	2020.528689	2020.528689	2020.528689
NODE_0000898	2020-05-15	2020.369424	2020.312966	2020.388214
NODE_0000902	2020-05-30	2020.411202	2020.389264	2020.411202
EPI_ISL_1265363	2020-05-31	2020.413934	2020.413934	2020.413934
EPI_ISL_523112	2020-05-30	2020.411202	2020.411202	2020.411202
NODE_0000903	2020-05-23	2020.391305	2020.360194	2020.409170
EPI_ISL_1265364	2020-05-31	2020.413934	2020.413934	2020.413934
EPI_ISL_523108	2020-05-30	2020.411202	2020.411202	2020.411202
NODE_0000149	2020-05-19	2020.380898	2020.348060	2020.407032
EPI_ISL_1265362	2020-05-31	2020.413934	2020.413934	2020.413934
NODE_0000150	2020-05-30	2020.411202	2020.379104	2020.411202
EPI_ISL_523110	2020-05-30	2020.411202	2020.411202	2020.411202
EPI_ISL_523109	2020-05-30	2020.411202	2020.411202	2020.411202
NODE_0000904	2020-05-07	2020.348379	2020.306895	2020.366146
NODE_0000905	2020-05-11	2020.359696	2020.322472	2020.373786
NODE_0000906	2020-05-30	2020.411202	2020.387582	2020.411202
EPI_ISL_1265360	2020-05-30	2020.411202	2020.411202	2020.411202
EPI_ISL_523104	2020-05-30	2020.411202	2020.411202	2020.411202
NODE_0000907	2020-05-15	2020.370128	2020.325248	2020.381946
EPI_ISL_523100	2020-05-30	2020.411202	2020.411202	2020.411202
EPI_ISL_523103	2020-05-30	2020.411202	2020.411202	2020.411202
NODE_0000155	2020-05-19	2020.380039	2020.324638	2020.403081
EPI_ISL_523101	2020-05-30	2020.411202	2020.411202	2020.411202
EPI_ISL_523106	2020-05-30	2020.411202	2020.411202	2020.411202
NODE_0000910	2020-06-14	2020.451157	2020.409110	2020.501366
EPI_ISL_523035	2020-07-02	2020.501366	2020.501366	2020.501366
EPI_ISL_523037	2020-07-02	2020.501366	2020.501366	2020.501366
EPI_ISL_523082	2020-07-14	2020.534153	2020.534153	2020.534153
NODE_0000913	2020-07-10	2020.523095	2020.475036	2020.549626
EPI_ISL_523087	2020-07-29	2020.575137	2020.575137	2020.575137
NODE_0000914	2020-07-22	2020.556070	2020.526431	2020.575137
EPI_ISL_523086	2020-07-29	2020.575137	2020.575137	2020.575137
NODE_0000917	2020-08-13	2020.616932	2020.567827	2020.654109
EPI_ISL_577802	2020-09-02	2020.670765	2020.670765	2020.670765
EPI_ISL_577803	2020-09-02	2020.670765	2020.670765	2020.670765
NODE_0000160	2020-07-27	2020.570307	2020.536169	2020.604960
EPI_ISL_577783	2020-08-24	2020.646175	2020.646175	2020.646175
NODE_0000161	2020-07-30	2020.578973	2020.553180	2020.607991
EPI_ISL_577784	2020-08-24	2020.646175	2020.646175	2020.646175
NODE_0000163	2020-08-03	2020.588920	2020.570067	2020.610409
EPI_ISL_577791	2020-08-27	2020.654372	2020.654372	2020.654372
NODE_0000164	2020-08-12	2020.613388	2020.577086	2020.613388
EPI_ISL_577786	2020-08-24	2020.646175	2020.646175	2020.646175
EPI_ISL_577755	2020-08-12	2020.613388	2020.613388	2020.613388
NODE_0000966	2020-04-13	2020.283241	2020.275150	2020.285519
EPI_ISL_618112	2020-06-15	2020.454918	2020.454918	2020.454918
EPI_ISL_455275	2020-04-14	2020.285519	2020.285519	2020.285519
NODE_0000166	2020-04-30	2020.328728	2020.290056	2020.345216
NODE_0000168	2020-05-04	2020.340291	2020.289613	2020.351093
EPI_ISL_460999	2020-05-08	2020.351093	2020.351093	2020.351093
NODE_0001005	2020-07-13	2020.531570	2020.374137	2020.601269
EPI_ISL_2283628	2020-11-23	2020.894809	2020.894809	2020.894809
NODE_0001006	2020-10-28	2020.824261	2020.726991	2020.948009
EPI_ISL_2650410	2021-01-22	2021.058904	2021.058904	2021.058904
NODE_0001007	2021-01-06	2021.014702	2020.914679	2021.057975
EPI_ISL_4847029	2021-01-28	2021.075342	2021.075342	2021.075342
EPI_ISL_4847030	2021-01-28	2021.075342	2021.075342	2021.075342
NODE_0000173	2020-05-04	2020.339588	2020.288741	2020.395146
NODE_0000174	2020-05-15	2020.369940	2020.283451	2020.464290
EPI_ISL_784746	2020-11-18	2020.881148	2020.881148	2020.881148
EPI_ISL_1258774	2021-03-03	2021.168493	2021.168493	2021.168493
NODE_0000967	2020-06-14	2020.452489	2020.376154	2020.582384
EPI_ISL_5847426	2020-09-08	2020.687158	2020.687158	2020.687158
NODE_0000968	2020-07-14	2020.533983	2020.447050	2020.612557
EPI_ISL_1323858	2020-11-30	2020.913934	2020.913934	2020.913934
NODE_0000969	2020-07-29	2020.573919	2020.511346	2020.690863
EPI_ISL_1379616	2020-11-30	2020.913934	2020.913934	2020.913934
NODE_0000970	2020-09-05	2020.677602	2020.587290	2020.753234
NODE_0000978	2020-12-01	2020.917071	2020.825754	2020.944719
EPI_ISL_1089277	2021-01-29	2021.078082	2021.078082	2021.078082
EPI_ISL_1181644	2021-01-28	2021.075342	2021.075342	2021.075342
NODE_0000980	2021-02-25	2021.151446	2021.089357	2021.154795
EPI_ISL_2305896	2021-05-09	2021.352055	2021.352055	2021.352055
EPI_ISL_1261939	2021-02-26	2021.154795	2021.154795	2021.154795
NODE_0000181	2020-10-10	2020.774230	2020.697887	2020.823793
EPI_ISL_984575	2020-11-09	2020.856557	2020.856557	2020.856557
NODE_0000183	2020-10-22	2020.808580	2020.759378	2020.857561
EPI_ISL_979727	2020-12-03	2020.922131	2020.922131	2020.922131
NODE_0000185	2020-11-05	2020.844826	2020.808872	2020.865650
NODE_0000972	2020-11-17	2020.878415	2020.852100	2020.878415
EPI_ISL_979200	2020-12-18	2020.963115	2020.963115	2020.963115
EPI_ISL_1701066	2020-11-17	2020.878415	2020.878415	2020.878415
NODE_0000188	2020-11-18	2020.880992	2020.823332	2020.931572
EPI_ISL_1064211	2021-01-15	2021.039726	2021.039726	2021.039726
NODE_0000189	2020-11-30	2020.914012	2020.829037	2020.943012
EPI_ISL_3419509	2021-02-24	2021.149315	2021.149315	2021.149315
EPI_ISL_1318706	2021-01-12	2021.031507	2021.031507	2021.031507
NODE_0000981	2020-09-17	2020.712742	2020.634831	2020.779218
EPI_ISL_1304871	2020-12-30	2020.995902	2020.995902	2020.995902
NODE_0000982	2020-09-22	2020.724697	2020.668765	2020.801566
NODE_0000192	2020-10-16	2020.790529	2020.741067	2020.819709
EPI_ISL_875900	2020-10-30	2020.829235	2020.829235	2020.829235
NODE_0000193	2020-10-29	2020.825472	2020.774723	2020.924582
EPI_ISL_1048656	2020-12-26	2020.984973	2020.984973	2020.984973
EPI_ISL_831630	2021-01-05	2021.012329	2021.012329	2021.012329
NODE_0000985	2020-10-10	2020.774995	2020.733786	2020.815363
NODE_0000986	2020-10-21	2020.805875	2020.770890	2020.845782
EPI_ISL_5804716	2020-12-05	2020.927596	2020.927596	2020.927596
EPI_ISL_5804728	2020-12-06	2020.930328	2020.930328	2020.930328
NODE_0000987	2020-10-21	2020.805610	2020.772326	2020.837513
EPI_ISL_5804726	2021-01-09	2021.023288	2021.023288	2021.023288
NODE_0000988	2020-10-23	2020.811032	2020.790999	2020.849534
EPI_ISL_5804718	2020-12-05	2020.927596	2020.927596	2020.927596
EPI_ISL_5804724	2020-12-08	2020.935792	2020.935792	2020.935792
NODE_0000989	2020-11-26	2020.903318	2020.874976	2020.921498
EPI_ISL_6425287	--	--	--	--
EPI_ISL_5804723	2020-12-05	2020.927596	2020.927596	2020.927596
NODE_0000992	2020-11-17	2020.877215	2020.835637	2020.901299
EPI_ISL_5804743	2020-12-08	2020.935792	2020.935792	2020.935792
EPI_ISL_5804751	2020-12-08	2020.935792	2020.935792	2020.935792
NODE_0000994	2020-11-04	2020.843631	2020.819248	2020.876214
EPI_ISL_5804717	2020-12-05	2020.927596	2020.927596	2020.927596
NODE_0000202	2020-11-18	2020.881571	2020.838935	2020.927596
EPI_ISL_5804765	2021-01-09	2021.023288	2021.023288	2021.023288
EPI_ISL_5804722	2020-12-05	2020.927596	2020.927596	2020.927596
