#Lower and upper bound delineate the 90% max posterior region
#node	date	numeric date	lower bound	upper bound
EPI_ISL_2834692	2020-10-29	2020.826503	2020.826503	2020.826503
EPI_ISL_2834693	2020-10-29	2020.826503	2020.826503	2020.826503
NODE_0000019	2020-02-08	2020.104278	2020.089259	2020.221428
NODE_0000043	2020-04-02	2020.253578	2020.055649	2020.444110
EPI_ISL_5851434	2020-08-26	2020.651639	2020.651639	2020.651639
NODE_0000044	2020-07-14	2020.533969	2020.149598	2020.677777
EPI_ISL_784943	2020-11-19	2020.883880	2020.883880	2020.883880
EPI_ISL_2841595	2020-11-12	2020.864754	2020.864754	2020.864754
NODE_0000022	2020-02-19	2020.134464	2020.073736	2020.366182
NODE_0000024	2020-02-20	2020.136832	2020.082376	2020.400149
NODE_0000025	2020-03-23	2020.224176	2020.061037	2020.500975
EPI_ISL_849953	2020-12-02	2020.919399	2020.919399	2020.919399
EPI_ISL_583335	2020-09-09	2020.689891	2020.689891	2020.689891
NODE_0000027	2020-03-13	2020.196774	2020.075603	2020.465950
EPI_ISL_667146	2020-08-06	2020.596995	2020.596995	2020.596995
NODE_0000031	2020-05-07	2020.347376	2020.233993	2020.779872
EPI_ISL_4730316	2020-10-13	2020.782787	2020.782787	2020.782787
NODE_0000032	2020-10-05	2020.761068	2020.548418	2020.808922
EPI_ISL_4730267	2020-10-27	2020.821038	2020.821038	2020.821038
NODE_0000030	2020-10-11	2020.777462	2020.712500	2020.826503
EPI_ISL_4730380	2020-10-29	2020.826503	2020.826503	2020.826503
EPI_ISL_667521	2020-11-06	2020.848361	2020.848361	2020.848361
NODE_0000033	2020-02-19	2020.136080	2020.084297	2020.377500
NODE_0000034	2020-03-21	2020.221094	2020.059201	2020.382382
EPI_ISL_602192	2020-08-24	2020.646175	2020.646175	2020.646175
EPI_ISL_2009503	2020-09-30	2020.747268	2020.747268	2020.747268
NODE_0000035	2020-03-01	2020.164435	2020.083063	2020.423173
NODE_0000036	2020-03-24	2020.229282	2020.089761	2020.409469
EPI_ISL_635674	2020-07-14	2020.534153	2020.534153	2020.534153
EPI_ISL_2220199	2020-08-11	2020.610656	2020.610656	2020.610656
NODE_0000037	2020-04-04	2020.257999	2020.067053	2020.441143
EPI_ISL_708482	2020-11-09	2020.856557	2020.856557	2020.856557
NODE_0000053	2020-10-11	2020.777293	2020.601229	2020.852144
EPI_ISL_962804	2020-11-18	2020.881148	2020.881148	2020.881148
EPI_ISL_3410568	2020-11-26	2020.903005	2020.903005	2020.903005
NODE_0000012	2020-02-06	2020.100392	2020.080971	2020.136426
EPI_ISL_3916227	2020-08-27	2020.654372	2020.654372	2020.654372
EPI_ISL_667450	2020-09-10	2020.692623	2020.692623	2020.692623
NODE_0000014	2020-07-09	2020.521255	2020.347444	2020.574582
EPI_ISL_2223692	2020-08-02	2020.586066	2020.586066	2020.586066
EPI_ISL_2223694	2020-08-03	2020.588798	2020.588798	2020.588798
NODE_0000021	2020-03-22	2020.221839	2020.146066	2020.348247
EPI_ISL_571001	2020-08-05	2020.594262	2020.594262	2020.594262
EPI_ISL_1041090	2020-08-28	2020.657104	2020.657104	2020.657104
EPI_ISL_2215808	2020-12-01	2020.916667	2020.916667	2020.916667
NODE_0000042	2020-02-18	2020.132666	2020.080469	2020.274825
NODE_0000046	2020-03-22	2020.223505	2020.050201	2020.439339
EPI_ISL_5087499	2020-07-30	2020.577869	2020.577869	2020.577869
EPI_ISL_1732380	2020-12-07	2020.933060	2020.933060	2020.933060
NODE_0000049	2020-03-22	2020.222741	2020.077620	2020.452404
EPI_ISL_1592250	2020-12-21	2020.971311	2020.971311	2020.971311
EPI_ISL_2759281	2020-09-02	2020.670765	2020.670765	2020.670765
NODE_0000008	2020-02-08	2020.105317	2020.098554	2020.143040
EPI_ISL_5441521	2020-08-12	2020.613388	2020.613388	2020.613388
NODE_0000011	2020-10-09	2020.772564	2020.569328	2020.840164
EPI_ISL_804745	2020-11-27	2020.905738	2020.905738	2020.905738
EPI_ISL_1708748	2020-11-03	2020.840164	2020.840164	2020.840164
NODE_0000000	2020-04-28	2020.322988	2020.254671	2020.421694
EPI_ISL_517915	2020-07-21	2020.553279	2020.553279	2020.553279
EPI_ISL_517951	2020-07-17	2020.542350	2020.542350	2020.542350
EPI_ISL_570647	2020-08-01	2020.583333	2020.583333	2020.583333
NODE_0000001	2020-07-16	2020.539954	2020.303728	2020.758084
EPI_ISL_765823	2020-12-07	2020.933060	2020.933060	2020.933060
EPI_ISL_935447	2020-11-18	2020.881148	2020.881148	2020.881148
NODE_0000007	2020-05-30	2020.412382	2020.290720	2020.530962
EPI_ISL_769879	2020-08-18	2020.629781	2020.629781	2020.629781
EPI_ISL_1324274	2020-09-19	2020.717213	2020.717213	2020.717213
NODE_0000050	2020-07-15	2020.537550	2020.218972	2020.709016
EPI_ISL_2290188	2020-12-15	2020.954918	2020.954918	2020.954918
EPI_ISL_568675	2020-09-16	2020.709016	2020.709016	2020.709016
NODE_0000073	2020-02-18	2020.133728	2020.118491	2020.141118
EPI_ISL_1315603	2020-11-09	2020.856557	2020.856557	2020.856557
EPI_ISL_2223916	2020-07-22	2020.556011	2020.556011	2020.556011
EPI_ISL_789755	2020-09-04	2020.676230	2020.676230	2020.676230
EPI_ISL_677117	2020-08-12	2020.613388	2020.613388	2020.613388
EPI_ISL_3098674	2020-07-12	2020.528689	2020.528689	2020.528689
EPI_ISL_789921	2020-08-19	2020.632514	2020.632514	2020.632514
NODE_0000093	2020-03-23	2020.224998	2020.181204	2020.417920
EPI_ISL_547616	2020-07-15	2020.536885	2020.536885	2020.536885
EPI_ISL_723514	2020-11-16	2020.875683	2020.875683	2020.875683
NODE_0000096	2020-03-02	2020.167460	2020.127740	2020.356759
EPI_ISL_6266657	2020-08-17	2020.627049	2020.627049	2020.627049
NODE_0000097	2020-04-03	2020.255374	2020.205133	2020.507815
EPI_ISL_787039	2020-10-26	2020.818306	2020.818306	2020.818306
EPI_ISL_2223172	2020-08-05	2020.594262	2020.594262	2020.594262
NODE_0000099	2020-04-25	2020.316873	2020.199652	2020.636680
EPI_ISL_1225268	2020-10-26	2020.818306	2020.818306	2020.818306
EPI_ISL_4750185	2020-10-19	2020.799180	2020.799180	2020.799180
NODE_0000119	2020-03-01	2020.164493	2020.128833	2020.209306
EPI_ISL_1202068	2020-09-17	2020.711749	2020.711749	2020.711749
EPI_ISL_937115	2020-10-06	2020.763661	2020.763661	2020.763661
EPI_ISL_1500720	--	--	--	--
EPI_ISL_653447	2020-07-20	2020.550546	2020.550546	2020.550546
EPI_ISL_3637502	2020-12-11	2020.943989	2020.943989	2020.943989
NODE_0000121	2020-03-11	2020.193633	2020.086704	2020.305994
EPI_ISL_653398	2020-07-14	2020.534153	2020.534153	2020.534153
EPI_ISL_769909	2020-07-16	2020.539617	2020.539617	2020.539617
NODE_0000130	2020-04-02	2020.253930	2020.064387	2020.328868
EPI_ISL_784895	2020-11-19	2020.883880	2020.883880	2020.883880
EPI_ISL_5085405	2020-07-26	2020.566940	2020.566940	2020.566940
NODE_0000132	2020-07-11	2020.525139	2020.473973	2020.556790
EPI_ISL_1113044	2020-07-28	2020.572404	2020.572404	2020.572404
EPI_ISL_2426675	2020-07-23	2020.558743	2020.558743	2020.558743
NODE_0000125	2020-04-03	2020.254217	2020.076902	2020.377959
EPI_ISL_5868942	2020-10-21	2020.804645	2020.804645	2020.804645
NODE_0000126	2020-07-16	2020.538664	2020.209147	2020.670765
EPI_ISL_667335	2020-09-02	2020.670765	2020.670765	2020.670765
EPI_ISL_1170985	2020-11-09	2020.856557	2020.856557	2020.856557
NODE_0000133	2020-03-22	2020.222455	2020.165518	2020.347927
EPI_ISL_787692	2020-10-07	2020.766393	2020.766393	2020.766393
EPI_ISL_786471	2020-10-16	2020.790984	2020.790984	2020.790984
EPI_ISL_788128	2020-08-28	2020.657104	2020.657104	2020.657104
EPI_ISL_787665	2020-10-05	2020.760929	2020.760929	2020.760929
NODE_0000137	2020-04-25	2020.316684	2020.254877	2020.443741
EPI_ISL_787150	2020-08-17	2020.627049	2020.627049	2020.627049
NODE_0000138	2020-05-18	2020.378627	2020.316929	2020.601572
NODE_0000140	2020-07-12	2020.528954	2020.421790	2020.731145
EPI_ISL_751751	2020-12-04	2020.924863	2020.924863	2020.924863
EPI_ISL_2497043	2020-11-10	2020.859290	2020.859290	2020.859290
NODE_0000141	2020-07-12	2020.528123	2020.376068	2020.692002
EPI_ISL_936725	--	--	--	--
EPI_ISL_3274326	2020-10-31	2020.831967	2020.831967	2020.831967
NODE_0000142	2020-09-07	2020.684833	2020.526570	2020.836926
NODE_0000144	2020-10-12	2020.779376	2020.712095	2020.886530
EPI_ISL_1527631	2020-11-24	2020.897541	2020.897541	2020.897541
EPI_ISL_1527632	2020-11-24	2020.897541	2020.897541	2020.897541
NODE_0000069	2020-10-12	2020.779376	2020.695933	2020.897541
EPI_ISL_1527633	2020-11-24	2020.897541	2020.897541	2020.897541
EPI_ISL_1527630	2020-11-24	2020.897541	2020.897541	2020.897541
NODE_0000074	2020-02-20	2020.138250	2020.093015	2020.365151
NODE_0000075	2020-03-01	2020.165074	2020.091050	2020.446771
NODE_0000076	2020-04-15	2020.288066	2019.981482	2020.457856
NODE_0000077	2020-04-26	2020.317935	2020.002361	2020.521680
EPI_ISL_5087225	2020-07-30	2020.577869	2020.577869	2020.577869
EPI_ISL_5087029	2020-07-23	2020.558743	2020.558743	2020.558743
NODE_0000078	2020-04-26	2020.317225	2020.014648	2020.452393
EPI_ISL_5087287	2020-07-30	2020.577869	2020.577869	2020.577869
EPI_ISL_3410596	2020-12-15	2020.954918	2020.954918	2020.954918
NODE_0000080	2020-04-15	2020.288843	2020.068852	2020.483614
NODE_0000081	2020-05-07	2020.347333	2020.016988	2020.581598
EPI_ISL_2217302	2020-12-04	2020.924863	2020.924863	2020.924863
EPI_ISL_786392	2020-10-13	2020.782787	2020.782787	2020.782787
NODE_0000082	2020-04-26	2020.318718	2020.082841	2020.570198
EPI_ISL_784818	2020-11-20	2020.886612	2020.886612	2020.886612
NODE_0000079	2020-09-09	2020.690638	2020.528935	2020.728142
EPI_ISL_2193539	2020-09-23	2020.728142	2020.728142	2020.728142
EPI_ISL_2193675	2020-09-23	2020.728142	2020.728142	2020.728142
NODE_0000084	2020-03-02	2020.168593	2020.074644	2020.373547
NODE_0000087	2020-03-24	2020.227833	2020.069699	2020.404951
EPI_ISL_1140087	2020-07-22	2020.556011	2020.556011	2020.556011
NODE_0000085	2020-04-24	2020.313806	2020.175842	2020.510726
EPI_ISL_789723	2020-09-03	2020.673497	2020.673497	2020.673497
NODE_0000086	2020-06-30	2020.496801	2020.283147	2020.566940
EPI_ISL_5085381	2020-07-26	2020.566940	2020.566940	2020.566940
NODE_0000089	2020-07-23	2020.559648	2020.481535	2020.750000
EPI_ISL_786717	2020-10-20	2020.801913	2020.801913	2020.801913
EPI_ISL_787472	2020-10-01	2020.750000	2020.750000	2020.750000
NODE_0000088	2020-07-22	2020.555359	2020.250499	2020.747649
EPI_ISL_751788	2020-11-23	2020.894809	2020.894809	2020.894809
EPI_ISL_785732	2020-10-27	2020.821038	2020.821038	2020.821038
NODE_0000091	2020-03-23	2020.226645	2020.159316	2020.380167
NODE_0000092	2020-04-25	2020.316686	2020.147302	2020.640864
EPI_ISL_788423	2020-08-25	2020.648907	2020.648907	2020.648907
EPI_ISL_2193676	2020-09-23	2020.728142	2020.728142	2020.728142
NODE_0000094	2020-04-16	2020.291311	2020.203714	2020.387555
EPI_ISL_5086066	2020-07-24	2020.561475	2020.561475	2020.561475
NODE_0000095	2020-04-25	2020.316232	2020.238829	2020.394123
EPI_ISL_2223893	2020-07-22	2020.556011	2020.556011	2020.556011
NODE_0000098	2020-04-25	2020.315616	2020.183162	2020.464101
NODE_0000100	2020-06-24	2020.480632	2020.084000	2020.612443
EPI_ISL_2193671	2020-09-23	2020.728142	2020.728142	2020.728142
NODE_0000101	2020-08-01	2020.582330	2020.467775	2020.626545
EPI_ISL_784798	2020-11-18	2020.881148	2020.881148	2020.881148
NODE_0000102	2020-08-23	2020.643441	2020.541980	2020.643443
EPI_ISL_788620	2020-08-23	2020.643443	2020.643443	2020.643443
EPI_ISL_787798	2020-10-08	2020.769126	2020.769126	2020.769126
NODE_0000103	2020-05-27	2020.402301	2020.162095	2020.478415
EPI_ISL_784788	2020-11-18	2020.881148	2020.881148	2020.881148
NODE_0000104	2020-06-05	2020.428283	2020.166681	2020.496439
EPI_ISL_786943	2020-10-23	2020.810109	2020.810109	2020.810109
NODE_0000105	2020-06-28	2020.489756	2020.164925	2020.517517
EPI_ISL_786954	2020-10-23	2020.810109	2020.810109	2020.810109
NODE_0000106	2020-07-08	2020.518713	2020.183490	2020.531914
EPI_ISL_5086662	2020-07-23	2020.558743	2020.558743	2020.558743
NODE_0000107	2020-07-11	2020.525555	2020.188480	2020.537271
EPI_ISL_801969	2020-09-01	2020.668033	2020.668033	2020.668033
NODE_0000108	2020-07-18	2020.545082	2020.506889	2020.545082
EPI_ISL_583477	2020-07-18	2020.545082	2020.545082	2020.545082
NODE_0000109	2020-09-23	2020.728142	2020.512765	2020.728142
EPI_ISL_3410543	2020-12-09	2020.938525	2020.938525	2020.938525
EPI_ISL_2193493	2020-09-23	2020.728142	2020.728142	2020.728142
NODE_0000145	2020-03-03	2020.170269	2020.135797	2020.211305
NODE_0000146	2020-08-02	2020.586269	2020.543424	2020.683965
EPI_ISL_925321	2020-10-16	2020.790984	2020.790984	2020.790984
EPI_ISL_925318	2020-10-15	2020.788251	2020.788251	2020.788251
EPI_ISL_925332	2020-10-16	2020.790984	2020.790984	2020.790984
EPI_ISL_925357	2020-10-14	2020.785519	2020.785519	2020.785519
EPI_ISL_2834697	2020-09-28	2020.741803	2020.741803	2020.741803
EPI_ISL_925330	2020-10-15	2020.788251	2020.788251	2020.788251
EPI_ISL_925325	2020-10-15	2020.788251	2020.788251	2020.788251
EPI_ISL_925326	2020-10-16	2020.790984	2020.790984	2020.790984
NODE_0000178	2020-10-07	2020.767351	2020.714216	2020.790984
EPI_ISL_925317	2020-10-16	2020.790984	2020.790984	2020.790984
EPI_ISL_925329	2020-10-16	2020.790984	2020.790984	2020.790984
NODE_0000180	2020-09-06	2020.680954	2020.622209	2020.751265
EPI_ISL_925355	2020-10-13	2020.782787	2020.782787	2020.782787
EPI_ISL_925323	2020-10-15	2020.788251	2020.788251	2020.788251
NODE_0000182	2020-10-09	2020.770970	2020.737557	2020.782787
EPI_ISL_925342	2020-10-13	2020.782787	2020.782787	2020.782787
EPI_ISL_925353	2020-10-13	2020.782787	2020.782787	2020.782787
NODE_0000115	2020-08-13	2020.615077	2020.571750	2020.718444
NODE_0000116	2020-08-24	2020.646205	2020.585920	2020.732856
EPI_ISL_925310	2020-10-17	2020.793716	2020.793716	2020.793716
NODE_0000117	2020-09-04	2020.677288	2020.597217	2020.746592
EPI_ISL_925333	2020-10-16	2020.790984	2020.790984	2020.790984
NODE_0000118	2020-09-05	2020.678211	2020.587711	2020.772789
NODE_0000120	2020-09-29	2020.743413	2020.675441	2020.778982
NODE_0000122	2020-10-09	2020.770970	2020.737216	2020.782787
EPI_ISL_925343	2020-10-13	2020.782787	2020.782787	2020.782787
EPI_ISL_925341	2020-10-13	2020.782787	2020.782787	2020.782787
NODE_0000123	2020-10-09	2020.770970	2020.737216	2020.782787
EPI_ISL_925337	2020-10-13	2020.782787	2020.782787	2020.782787
EPI_ISL_925344	2020-10-13	2020.782787	2020.782787	2020.782787
NODE_0000124	2020-09-29	2020.743705	2020.676347	2020.778982
NODE_0000127	2020-10-10	2020.773703	2020.739338	2020.785519
EPI_ISL_925334	2020-10-14	2020.785519	2020.785519	2020.785519
EPI_ISL_925359	2020-10-14	2020.785519	2020.785519	2020.785519
NODE_0000128	2020-10-09	2020.770970	2020.737430	2020.782787
EPI_ISL_925336	2020-10-13	2020.782787	2020.782787	2020.782787
EPI_ISL_925314	2020-10-13	2020.782787	2020.782787	2020.782787
NODE_0000129	2020-08-24	2020.646882	2020.590561	2020.744901
NODE_0000131	2020-09-28	2020.742176	2020.645979	2020.774084
EPI_ISL_925331	2020-10-16	2020.790984	2020.790984	2020.790984
NODE_0000134	2020-10-07	2020.766107	2020.710852	2020.785237
EPI_ISL_925340	2020-10-16	2020.790984	2020.790984	2020.790984
NODE_0000135	2020-10-09	2020.772815	2020.742285	2020.796448
EPI_ISL_925311	2020-10-18	2020.796448	2020.796448	2020.796448
EPI_ISL_925313	2020-10-18	2020.796448	2020.796448	2020.796448
NODE_0000136	2020-09-03	2020.674599	2020.604098	2020.762659
EPI_ISL_925328	2020-10-16	2020.790984	2020.790984	2020.790984
NODE_0000139	2020-09-04	2020.675617	2020.594242	2020.765696
EPI_ISL_925312	2020-10-16	2020.790984	2020.790984	2020.790984
NODE_0000143	2020-09-27	2020.739305	2020.658928	2020.773806
NODE_0000147	2020-09-28	2020.740985	2020.687854	2020.780040
NODE_0000148	2020-10-09	2020.770531	2020.739438	2020.788251
EPI_ISL_925320	2020-10-15	2020.788251	2020.788251	2020.788251
EPI_ISL_925319	2020-10-15	2020.788251	2020.788251	2020.788251
NODE_0000149	2020-10-09	2020.770531	2020.739437	2020.788251
EPI_ISL_925309	2020-10-15	2020.788251	2020.788251	2020.788251
EPI_ISL_925316	2020-10-15	2020.788251	2020.788251	2020.788251
NODE_0000150	2020-09-28	2020.742070	2020.687693	2020.783518
NODE_0000151	2020-10-10	2020.773703	2020.743524	2020.785519
EPI_ISL_925347	2020-10-14	2020.785519	2020.785519	2020.785519
EPI_ISL_925315	2020-10-14	2020.785519	2020.785519	2020.785519
NODE_0000152	2020-10-10	2020.773703	2020.743523	2020.785519
EPI_ISL_925338	2020-10-14	2020.785519	2020.785519	2020.785519
EPI_ISL_925360	2020-10-14	2020.785519	2020.785519	2020.785519
NODE_0000183	2020-03-12	2020.194467	2020.149690	2020.261884
NODE_0000184	2020-05-07	2020.348083	2020.220137	2020.461907
EPI_ISL_2896203	2020-08-10	2020.607923	2020.607923	2020.607923
NODE_0000185	2020-06-20	2020.468274	2020.330095	2020.602783
EPI_ISL_2896209	2020-08-14	2020.618852	2020.618852	2020.618852
NODE_0000153	2020-07-23	2020.559752	2020.436182	2020.618852
EPI_ISL_2896210	2020-08-14	2020.618852	2020.618852	2020.618852
NODE_0000154	2020-08-13	2020.615465	2020.540009	2020.637978
EPI_ISL_2834938	2020-08-21	2020.637978	2020.637978	2020.637978
EPI_ISL_2834937	2020-08-21	2020.637978	2020.637978	2020.637978
NODE_0000189	2020-05-29	2020.408866	2020.315903	2020.563466
EPI_ISL_2896205	2020-08-10	2020.607923	2020.607923	2020.607923
NODE_0000190	2020-07-12	2020.527353	2020.448257	2020.592394
EPI_ISL_2896204	2020-08-10	2020.607923	2020.607923	2020.607923
NODE_0000157	2020-07-22	2020.555042	2020.495721	2020.605120
EPI_ISL_2896208	2020-08-14	2020.618852	2020.618852	2020.618852
NODE_0000158	2020-08-03	2020.587661	2020.533121	2020.607923
EPI_ISL_2896207	2020-08-14	2020.618852	2020.618852	2020.618852
EPI_ISL_2896206	2020-08-10	2020.607923	2020.607923	2020.607923
NODE_0000193	2020-04-25	2020.314654	2020.265003	2020.442984
NODE_0000194	2020-10-11	2020.776505	2020.669735	2020.823770
EPI_ISL_2834701	2020-10-28	2020.823770	2020.823770	2020.823770
EPI_ISL_2834702	2020-10-28	2020.823770	2020.823770	2020.823770
NODE_0000195	2020-08-03	2020.589919	2020.532431	2020.632328
EPI_ISL_1014971	2020-10-13	2020.782787	2020.782787	2020.782787
EPI_ISL_2834700	2020-10-02	2020.752732	2020.752732	2020.752732
EPI_ISL_1014957	2020-10-15	2020.788251	2020.788251	2020.788251
EPI_ISL_1014953	2020-10-15	2020.788251	2020.788251	2020.788251
EPI_ISL_1014960	2020-10-13	2020.782787	2020.782787	2020.782787
EPI_ISL_1014954	2020-10-15	2020.788251	2020.788251	2020.788251
EPI_ISL_1014968	2020-10-14	2020.785519	2020.785519	2020.785519
NODE_0000203	2020-09-07	2020.683596	2020.603815	2020.781902
EPI_ISL_1014956	2020-10-15	2020.788251	2020.788251	2020.788251
EPI_ISL_1014961	2020-10-13	2020.782787	2020.782787	2020.782787
NODE_0000218	2020-09-29	2020.745868	2020.635642	2020.782787
EPI_ISL_1014964	2020-10-13	2020.782787	2020.782787	2020.782787
EPI_ISL_1014973	2020-10-13	2020.782787	2020.782787	2020.782787
NODE_0000227	2020-10-09	2020.770813	2020.687850	2020.781504
EPI_ISL_1014965	2020-10-15	2020.788251	2020.788251	2020.788251
EPI_ISL_1014980	2020-10-13	2020.782787	2020.782787	2020.782787
NODE_0000213	2020-09-29	2020.745204	2020.631044	2020.782787
EPI_ISL_1014951	2020-10-15	2020.788251	2020.788251	2020.788251
EPI_ISL_1014963	2020-10-13	2020.782787	2020.782787	2020.782787
EPI_ISL_1014981	2020-10-13	2020.782787	2020.782787	2020.782787
NODE_0000186	2020-08-06	2020.596085	2020.560609	2020.706412
NODE_0000187	2020-09-29	2020.745881	2020.564591	2020.782787
EPI_ISL_1014987	2020-10-13	2020.782787	2020.782787	2020.782787
EPI_ISL_1014967	2020-10-15	2020.788251	2020.788251	2020.788251
NODE_0000165	2020-08-15	2020.621384	2020.582907	2020.719587
NODE_0000166	2020-08-26	2020.652069	2020.605364	2020.741235
NODE_0000167	2020-09-07	2020.684104	2020.634435	2020.746123
NODE_0000168	2020-09-29	2020.743812	2020.708632	2020.752732
EPI_ISL_1014959	2020-10-14	2020.785519	2020.785519	2020.785519
EPI_ISL_2834698	2020-10-02	2020.752732	2020.752732	2020.752732
NODE_0000169	2020-10-10	2020.773703	2020.730811	2020.785519
EPI_ISL_1014969	2020-10-14	2020.785519	2020.785519	2020.785519
EPI_ISL_1014952	2020-10-15	2020.788251	2020.788251	2020.788251
NODE_0000170	2020-09-07	2020.683170	2020.594250	2020.778982
NODE_0000171	2020-10-09	2020.770970	2020.733834	2020.782787
EPI_ISL_1014984	2020-10-13	2020.782787	2020.782787	2020.782787
EPI_ISL_1014976	2020-10-13	2020.782787	2020.782787	2020.782787
NODE_0000172	2020-10-09	2020.770970	2020.733834	2020.782787
EPI_ISL_1014972	2020-10-13	2020.782787	2020.782787	2020.782787
EPI_ISL_1014978	2020-10-13	2020.782787	2020.782787	2020.782787
NODE_0000173	2020-08-27	2020.653739	2020.537263	2020.773781
NODE_0000174	2020-09-28	2020.741199	2020.654260	2020.780040
NODE_0000175	2020-10-10	2020.773610	2020.733837	2020.788251
EPI_ISL_1014950	2020-10-15	2020.788251	2020.788251	2020.788251
EPI_ISL_1014955	2020-10-15	2020.788251	2020.788251	2020.788251
NODE_0000176	2020-10-10	2020.773610	2020.733837	2020.788251
EPI_ISL_1014974	2020-10-15	2020.788251	2020.788251	2020.788251
EPI_ISL_1014966	2020-10-15	2020.788251	2020.788251	2020.788251
NODE_0000177	2020-09-28	2020.741815	2020.652940	2020.778982
NODE_0000179	2020-10-09	2020.770970	2020.734072	2020.782787
EPI_ISL_1014970	2020-10-13	2020.782787	2020.782787	2020.782787
EPI_ISL_1014949	2020-10-13	2020.782787	2020.782787	2020.782787
NODE_0000181	2020-10-09	2020.772114	2020.733376	2020.788251
EPI_ISL_1014975	2020-10-15	2020.788251	2020.788251	2020.788251
EPI_ISL_1014958	2020-10-15	2020.788251	2020.788251	2020.788251
