#node	clock_length	mutation_length	rate	fold_change
EPI_ISL_1014971	4.404e-05	3.367e-05	2.034e-04	0.89
EPI_ISL_2834700	3.717e-05	6.733e-05	2.817e-04	1.23
EPI_ISL_1014957	4.528e-05	3.366e-05	2.005e-04	0.88
EPI_ISL_1014953	4.528e-05	1.010e-04	3.164e-04	1.39
EPI_ISL_1014960	4.404e-05	3.367e-05	2.034e-04	0.89
EPI_ISL_1014954	4.528e-05	6.733e-05	2.705e-04	1.18
EPI_ISL_1014968	4.466e-05	6.733e-05	2.715e-04	1.19
NODE_0000203	2.139e-05	3.351e-05	2.519e-04	1.10
EPI_ISL_1014956	2.390e-05	6.737e-05	2.889e-04	1.27
EPI_ISL_1014961	2.265e-05	3.416e-18	1.495e-04	0.65
NODE_0000218	3.561e-05	3.351e-05	2.348e-04	1.03
EPI_ISL_1014964	8.429e-06	3.368e-05	2.539e-04	1.11
EPI_ISL_1014973	8.429e-06	3.414e-18	1.964e-04	0.86
NODE_0000227	4.130e-05	6.701e-05	2.856e-04	1.25
EPI_ISL_1014965	3.982e-06	3.368e-05	2.531e-04	1.11
EPI_ISL_1014980	2.734e-06	3.422e-18	2.072e-04	0.91
NODE_0000213	3.546e-05	3.351e-05	2.391e-04	1.05
EPI_ISL_1014951	9.829e-06	3.367e-05	2.539e-04	1.11
EPI_ISL_1014963	8.581e-06	3.367e-05	2.542e-04	1.11
EPI_ISL_1014981	8.581e-06	3.367e-05	2.542e-04	1.11
NODE_0000186	1.408e-06	3.187e-18	2.283e-04	1.00
NODE_0000187	3.420e-05	3.187e-18	2.283e-04	1.00
EPI_ISL_1014987	8.426e-06	3.367e-05	2.034e-04	0.89
EPI_ISL_1014967	9.674e-06	3.428e-18	8.079e-05	0.35
NODE_0000165	5.776e-06	3.187e-18	1.194e-04	0.52
NODE_0000166	7.006e-06	3.187e-18	2.276e-04	1.00
NODE_0000167	7.314e-06	3.187e-18	2.276e-04	1.00
NODE_0000168	1.363e-05	3.187e-18	2.283e-04	1.00
EPI_ISL_1014959	9.523e-06	3.416e-18	2.134e-04	0.93
EPI_ISL_2834698	2.037e-06	3.419e-18	2.277e-04	1.00
NODE_0000169	2.046e-05	3.187e-18	2.283e-04	1.00
EPI_ISL_1014969	2.698e-06	3.419e-18	2.134e-04	0.93
EPI_ISL_1014952	3.322e-06	3.419e-18	2.115e-04	0.93
NODE_0000170	7.101e-06	3.187e-18	2.193e-04	0.96
NODE_0000171	2.005e-05	3.187e-18	2.283e-04	1.00
EPI_ISL_1014984	2.698e-06	3.417e-18	2.260e-04	0.99
EPI_ISL_1014976	2.698e-06	3.416e-18	2.260e-04	0.99
NODE_0000172	2.005e-05	3.187e-18	2.283e-04	1.00
EPI_ISL_1014972	2.698e-06	3.414e-18	2.260e-04	0.99
EPI_ISL_1014978	2.698e-06	3.417e-18	2.260e-04	0.99
NODE_0000173	7.387e-06	3.187e-18	2.114e-04	0.93
NODE_0000174	1.997e-05	3.187e-18	2.281e-04	1.00
NODE_0000175	7.400e-06	3.187e-18	2.283e-04	1.00
EPI_ISL_1014950	3.343e-06	3.419e-18	2.267e-04	0.99
EPI_ISL_1014955	3.343e-06	3.419e-18	2.267e-04	0.99
NODE_0000176	7.400e-06	3.187e-18	2.283e-04	1.00
EPI_ISL_1014974	3.343e-06	3.420e-18	2.267e-04	0.99
EPI_ISL_1014966	3.343e-06	3.419e-18	2.267e-04	0.99
NODE_0000177	2.011e-05	3.187e-18	2.283e-04	1.00
NODE_0000179	6.657e-06	3.187e-18	2.283e-04	1.00
EPI_ISL_1014970	2.698e-06	3.418e-18	2.269e-04	0.99
EPI_ISL_1014949	2.698e-06	3.414e-18	2.269e-04	0.99
NODE_0000181	6.918e-06	3.187e-18	2.283e-04	1.00
EPI_ISL_1014975	3.685e-06	3.424e-18	2.254e-04	0.99
EPI_ISL_1014958	3.685e-06	3.419e-18	2.254e-04	0.99
