#node	clock_length	mutation_length	rate	fold_change
EPI_ISL_683009	0.000e+00	2.072e-22	6.257e-04	1.00
EPI_ISL_683010	0.000e+00	2.072e-22	6.257e-04	1.00
NODE_0000088	6.030e-05	3.355e-05	6.949e-04	1.11
EPI_ISL_668606	3.825e-05	3.379e-05	5.176e-04	0.83
EPI_ISL_682547	3.825e-05	6.760e-05	7.183e-04	1.15
NODE_0000090	2.358e-05	6.711e-05	7.716e-04	1.23
EPI_ISL_668607	2.698e-06	1.854e-22	6.217e-04	0.99
EPI_ISL_714261	1.467e-05	1.792e-22	5.461e-04	0.87
NODE_0000027	2.947e-05	1.658e-22	6.258e-04	1.00
NODE_0000065	2.412e-04	1.342e-04	5.175e-04	0.83
EPI_ISL_1124134	2.847e-04	4.058e-04	8.230e-04	1.32
NODE_0000066	1.523e-04	2.014e-04	7.131e-04	1.14
EPI_ISL_620004	3.668e-05	1.352e-04	9.570e-04	1.53
NODE_0000030	9.037e-06	1.375e-22	4.593e-04	0.73
EPI_ISL_620237	2.764e-05	3.380e-05	6.745e-04	1.08
NODE_0000068	4.996e-05	3.356e-05	6.045e-04	0.97
EPI_ISL_683216	8.460e-06	3.380e-05	6.966e-04	1.11
NODE_0000033	8.460e-06	1.361e-22	5.342e-04	0.85
EPI_ISL_683218	0.000e+00	1.950e-22	6.258e-04	1.00
EPI_ISL_683217	0.000e+00	1.950e-22	6.258e-04	1.00
NODE_0000034	2.936e-05	1.658e-22	6.258e-04	1.00
NODE_0000060	2.174e-04	2.014e-04	7.003e-04	1.12
NODE_0000061	6.151e-05	1.007e-04	6.445e-04	1.03
EPI_ISL_616490	3.818e-05	6.760e-05	7.516e-04	1.20
EPI_ISL_617635	2.621e-05	3.380e-05	6.302e-04	1.01
NODE_0000062	1.472e-04	1.342e-04	5.263e-04	0.84
EPI_ISL_641414	7.215e-05	2.028e-04	1.071e-03	1.71
EPI_ISL_625895	7.215e-05	1.352e-04	8.791e-04	1.40
NODE_0000038	6.702e-05	1.265e-22	1.238e-04	0.20
EPI_ISL_683215	0.000e+00	3.384e-20	6.217e-04	0.99
EPI_ISL_641399	1.026e-05	3.363e-20	5.613e-04	0.90
NODE_0000044	1.629e-04	6.711e-05	2.791e-04	0.45
NODE_0000040	6.065e-06	1.568e-22	2.831e-04	0.45
NODE_0000041	2.840e-05	1.568e-22	6.258e-04	1.00
EPI_ISL_626350	1.539e-05	2.359e-22	5.133e-04	0.82
EPI_ISL_618043	0.000e+00	2.359e-22	6.217e-04	0.99
NODE_0000042	3.029e-05	1.568e-22	6.254e-04	1.00
EPI_ISL_626349	1.349e-05	2.284e-22	5.228e-04	0.84
NODE_0000043	8.361e-06	1.568e-22	6.258e-04	1.00
EPI_ISL_626351	5.129e-06	2.359e-22	5.228e-04	0.84
EPI_ISL_626342	0.000e+00	2.359e-22	5.694e-04	0.91
NODE_0000021	-1.125e-06	3.356e-05	6.724e-04	1.07
EPI_ISL_618066	3.559e-05	3.379e-05	6.969e-04	1.11
EPI_ISL_618071	3.559e-05	3.379e-05	6.969e-04	1.11
EPI_ISL_618117	4.755e-05	3.380e-05	6.755e-04	1.08
EPI_ISL_618169	7.149e-05	6.759e-05	7.447e-04	1.19
EPI_ISL_626343	4.584e-05	3.379e-05	6.812e-04	1.09
NODE_0000032	1.390e-05	3.355e-05	6.932e-04	1.11
EPI_ISL_622265	3.365e-05	3.379e-05	6.954e-04	1.11
EPI_ISL_618072	2.168e-05	2.305e-22	6.217e-04	0.99
NODE_0000045	6.924e-06	1.524e-22	6.258e-04	1.00
EPI_ISL_618150	5.260e-05	3.380e-05	6.205e-04	0.99
NODE_0000046	1.092e-06	1.524e-22	6.136e-04	0.98
EPI_ISL_618170	6.348e-05	3.380e-05	5.853e-04	0.94
NODE_0000047	6.380e-06	1.524e-22	6.248e-04	1.00
EPI_ISL_618189	6.906e-05	3.380e-05	5.268e-04	0.84
NODE_0000048	6.119e-07	1.524e-22	6.238e-04	1.00
NODE_0000050	2.239e-05	1.524e-22	6.172e-04	0.99
EPI_ISL_618295	7.000e-05	3.380e-05	4.397e-04	0.70
NODE_0000054	2.213e-05	1.524e-22	6.256e-04	1.00
EPI_ISL_622269	0.000e+00	1.838e-22	4.333e-04	0.69
EPI_ISL_626341	1.197e-05	2.268e-22	3.231e-04	0.52
NODE_0000057	6.211e-06	1.524e-22	6.238e-04	1.00
NODE_0000058	7.413e-06	1.524e-22	6.234e-04	1.00
NODE_0000059	6.955e-06	1.524e-22	6.257e-04	1.00
EPI_ISL_671262	0.000e+00	2.250e-22	6.217e-04	0.99
EPI_ISL_618092	0.000e+00	2.334e-22	6.217e-04	0.99
NODE_0000063	6.955e-06	1.524e-22	6.257e-04	1.00
EPI_ISL_626345	1.026e-05	2.268e-22	5.612e-04	0.90
EPI_ISL_618046	0.000e+00	2.216e-22	6.217e-04	0.99
NODE_0000064	7.113e-06	1.524e-22	6.239e-04	1.00
NODE_0000067	1.216e-05	1.524e-22	6.250e-04	1.00
EPI_ISL_626340	1.219e-05	2.268e-22	5.070e-04	0.81
NODE_0000069	7.064e-06	1.524e-22	6.251e-04	1.00
EPI_ISL_622272	0.000e+00	2.268e-22	5.668e-04	0.91
EPI_ISL_618116	0.000e+00	2.268e-22	5.668e-04	0.91
NODE_0000071	1.359e-05	1.524e-22	6.247e-04	1.00
EPI_ISL_714932	1.761e-05	2.217e-22	4.402e-04	0.70
NODE_0000073	1.761e-05	1.524e-22	6.257e-04	1.00
EPI_ISL_618161	0.000e+00	2.268e-22	4.418e-04	0.71
EPI_ISL_622277	0.000e+00	2.268e-22	4.418e-04	0.71
NODE_0000000	7.079e-05	1.007e-04	7.580e-04	1.21
EPI_ISL_641513	7.764e-05	6.766e-05	7.744e-04	1.24
EPI_ISL_3050753	7.422e-05	3.383e-05	6.225e-04	0.99
EPI_ISL_3050761	9.645e-05	6.766e-05	7.039e-04	1.12
NODE_0000003	2.023e-04	2.015e-04	8.103e-04	1.29
EPI_ISL_683077	1.386e-05	2.030e-22	5.668e-04	0.91
EPI_ISL_683076	1.386e-05	3.383e-05	6.915e-04	1.11
NODE_0000009	5.186e-05	3.357e-05	6.858e-04	1.10
EPI_ISL_3050757	2.578e-05	2.234e-22	5.126e-04	0.82
EPI_ISL_3050756	2.578e-05	3.383e-05	6.971e-04	1.11
EPI_ISL_3050755	2.578e-05	3.383e-05	6.971e-04	1.11
NODE_0000230	5.096e-05	6.714e-05	7.859e-04	1.26
EPI_ISL_641516	1.720e-04	2.031e-04	8.749e-04	1.40
NODE_0000074	2.155e-05	1.392e-22	6.258e-04	1.00
EPI_ISL_641509	5.129e-06	2.029e-22	6.113e-04	0.98
EPI_ISL_617578	0.000e+00	2.136e-22	6.254e-04	1.00
NODE_0000011	5.979e-05	1.343e-04	9.547e-04	1.53
NODE_0000012	5.907e-05	6.714e-05	7.911e-04	1.26
EPI_ISL_641479	1.349e-05	1.974e-22	5.405e-04	0.86
EPI_ISL_641480	1.349e-05	6.766e-05	7.528e-04	1.20
NODE_0000081	6.409e-05	1.364e-22	3.572e-04	0.57
EPI_ISL_615653	8.467e-06	3.383e-05	6.943e-04	1.11
EPI_ISL_641491	1.018e-05	1.974e-22	5.382e-04	0.86
NODE_0000015	3.396e-05	6.714e-05	7.351e-04	1.17
EPI_ISL_616802	2.698e-06	1.812e-22	6.258e-04	1.00
NODE_0000016	1.467e-05	3.357e-05	6.890e-04	1.10
EPI_ISL_616402	0.000e+00	1.783e-22	6.258e-04	1.00
EPI_ISL_615743	1.197e-05	1.783e-22	5.736e-04	0.92
NODE_0000092	7.039e-05	1.007e-04	8.660e-04	1.38
EPI_ISL_616369	3.802e-05	6.766e-05	7.762e-04	1.24
EPI_ISL_641473	5.341e-05	1.015e-04	8.752e-04	1.40
NODE_0000100	4.802e-05	3.357e-05	6.705e-04	1.07
EPI_ISL_622061	1.394e-05	6.766e-05	7.483e-04	1.20
EPI_ISL_641474	5.396e-06	1.918e-22	6.099e-04	0.97
NODE_0000089	3.382e-05	1.393e-22	4.194e-04	0.67
NODE_0000095	2.760e-05	3.357e-05	6.716e-04	1.07
EPI_ISL_641441	2.960e-05	3.383e-05	6.967e-04	1.11
EPI_ISL_641457	1.422e-05	1.894e-22	6.253e-04	1.00
NODE_0000091	1.347e-05	1.393e-22	6.146e-04	0.98
EPI_ISL_615543	2.698e-06	3.655e-20	6.258e-04	1.00
NODE_0000093	6.117e-06	1.393e-22	6.211e-04	0.99
EPI_ISL_641471	0.000e+00	3.634e-20	6.258e-04	1.00
NODE_0000094	7.910e-06	1.393e-22	2.429e-04	0.39
EPI_ISL_668790	9.638e-05	2.085e-22	2.173e-04	0.35
EPI_ISL_618554	6.048e-05	3.384e-05	6.971e-04	1.11
NODE_0000102	6.068e-05	6.714e-05	7.120e-04	1.14
EPI_ISL_669777	8.505e-05	1.015e-04	8.277e-04	1.32
NODE_0000112	5.991e-05	6.715e-05	7.654e-04	1.22
EPI_ISL_617065	1.318e-05	1.918e-22	5.897e-04	0.94
EPI_ISL_669780	2.515e-05	6.766e-05	7.780e-04	1.24
NODE_0000096	6.939e-06	1.294e-22	6.258e-04	1.00
EPI_ISL_641464	1.144e-05	1.837e-22	6.246e-04	1.00
NODE_0000097	4.243e-06	1.294e-22	3.933e-04	0.63
NODE_0000098	6.536e-06	1.294e-22	6.242e-04	1.00
EPI_ISL_670697	3.143e-05	1.837e-22	6.258e-04	1.00
NODE_0000099	5.537e-05	1.294e-22	4.917e-04	0.79
EPI_ISL_625861	0.000e+00	1.816e-22	6.217e-04	0.99
EPI_ISL_670718	0.000e+00	1.837e-22	6.217e-04	0.99
NODE_0000101	6.580e-06	1.294e-22	6.257e-04	1.00
NODE_0000103	5.193e-05	1.294e-22	6.231e-04	1.00
EPI_ISL_714390	5.126e-05	1.816e-22	1.488e-04	0.24
EPI_ISL_682396	3.929e-05	6.766e-05	7.206e-04	1.15
NODE_0000104	4.265e-05	1.294e-22	6.257e-04	1.00
EPI_ISL_682996	1.267e-05	3.383e-05	6.867e-04	1.10
EPI_ISL_683140	3.832e-05	6.766e-05	7.518e-04	1.20
NODE_0000113	9.800e-06	3.357e-05	6.927e-04	1.11
EPI_ISL_683090	7.012e-05	6.768e-05	7.578e-04	1.21
EPI_ISL_641442	2.054e-05	1.683e-22	6.258e-04	1.00
EPI_ISL_683313	4.277e-05	3.383e-05	6.938e-04	1.11
EPI_ISL_668769	9.919e-05	1.015e-04	7.898e-04	1.26
NODE_0000119	5.132e-05	3.357e-05	6.683e-04	1.07
EPI_ISL_683289	0.000e+00	1.654e-22	6.258e-04	1.00
EPI_ISL_683288	0.000e+00	1.565e-22	6.258e-04	1.00
NODE_0000128	8.277e-05	6.714e-05	7.498e-04	1.20
EPI_ISL_747742	5.233e-05	6.766e-05	7.022e-04	1.12
EPI_ISL_1895190	5.233e-05	3.383e-05	4.976e-04	0.80
NODE_0000129	6.436e-06	3.357e-05	6.919e-04	1.11
EPI_ISL_641404	4.659e-05	1.653e-22	5.070e-04	0.81
EPI_ISL_683149	8.249e-05	6.766e-05	7.371e-04	1.18
NODE_0000131	3.517e-05	1.007e-04	7.901e-04	1.26
EPI_ISL_668825	4.562e-05	3.383e-05	6.443e-04	1.03
EPI_ISL_1872304	2.168e-05	6.766e-05	7.339e-04	1.17
NODE_0000110	9.447e-06	1.200e-22	6.241e-04	1.00
EPI_ISL_641413	5.396e-06	1.653e-22	6.205e-04	0.99
NODE_0000111	3.686e-06	1.200e-22	6.242e-04	1.00
EPI_ISL_683239	0.000e+00	1.544e-22	6.258e-04	1.00
EPI_ISL_641408	0.000e+00	1.653e-22	6.258e-04	1.00
NODE_0000114	3.355e-07	1.239e-22	5.635e-04	0.90
NODE_0000115	6.534e-06	1.239e-22	6.076e-04	0.97
NODE_0000116	5.556e-05	1.239e-22	4.804e-04	0.77
EPI_ISL_669782	1.283e-05	1.712e-22	5.668e-04	0.91
EPI_ISL_682989	8.574e-07	1.712e-22	6.255e-04	1.00
NODE_0000117	4.876e-05	1.239e-22	6.258e-04	1.00
EPI_ISL_641400	1.279e-05	3.383e-05	6.802e-04	1.09
EPI_ISL_668785	3.159e-05	3.383e-05	5.905e-04	0.94
NODE_0000118	6.279e-06	1.239e-22	6.239e-04	1.00
NODE_0000120	3.273e-05	1.239e-22	6.211e-04	0.99
EPI_ISL_619075	0.000e+00	1.711e-22	6.258e-04	1.00
EPI_ISL_619618	0.000e+00	3.350e-20	6.258e-04	1.00
NODE_0000121	2.761e-05	1.239e-22	6.243e-04	1.00
EPI_ISL_619085	5.126e-06	2.090e-22	6.248e-04	1.00
EPI_ISL_641402	3.419e-05	3.383e-05	6.703e-04	1.07
NODE_0000135	3.527e-05	3.357e-05	6.882e-04	1.10
EPI_ISL_615996	6.118e-05	6.766e-05	7.870e-04	1.26
NODE_0000123	1.807e-05	1.450e-22	5.829e-04	0.93
EPI_ISL_683095	5.679e-05	3.383e-05	6.194e-04	0.99
NODE_0000124	1.918e-05	1.450e-22	6.257e-04	1.00
EPI_ISL_683093	2.736e-05	2.143e-22	3.918e-04	0.63
EPI_ISL_617504	0.000e+00	2.143e-22	6.214e-04	0.99
NODE_0000139	3.250e-05	6.714e-05	7.881e-04	1.26
EPI_ISL_641493	6.629e-05	1.015e-04	8.754e-04	1.40
NODE_0000126	6.074e-05	1.540e-22	2.817e-04	0.45
NODE_0000127	8.761e-05	1.540e-22	1.447e-04	0.23
EPI_ISL_683142	1.368e-05	2.243e-22	4.098e-04	0.65
EPI_ISL_669775	0.000e+00	2.275e-22	5.463e-04	0.87
NODE_0000130	2.851e-06	1.540e-22	6.240e-04	1.00
EPI_ISL_641494	2.698e-06	2.322e-22	6.212e-04	0.99
EPI_ISL_641483	9.883e-07	2.266e-22	6.246e-04	1.00
NODE_0000144	2.868e-05	3.357e-05	6.884e-04	1.10
EPI_ISL_683307	8.890e-05	1.015e-04	7.489e-04	1.20
EPI_ISL_641484	3.590e-05	3.383e-05	6.472e-04	1.03
EPI_ISL_616714	0.000e+00	2.330e-22	6.258e-04	1.00
NODE_0000154	3.499e-05	6.714e-05	7.363e-04	1.18
EPI_ISL_625980	7.272e-05	6.769e-05	7.455e-04	1.19
EPI_ISL_641428	1.972e-05	3.746e-20	6.258e-04	1.00
EPI_ISL_670704	8.469e-05	1.015e-04	8.390e-04	1.34
EPI_ISL_683268	5.562e-05	3.383e-05	6.472e-04	1.03
NODE_0000133	9.942e-06	1.556e-22	2.948e-04	0.47
NODE_0000134	2.470e-05	1.556e-22	6.258e-04	1.00
EPI_ISL_620958	2.519e-05	3.383e-05	6.971e-04	1.11
NODE_0000152	1.059e-05	3.357e-05	6.798e-04	1.09
EPI_ISL_670698	3.854e-05	3.383e-05	6.940e-04	1.11
NODE_0000136	4.538e-05	1.602e-22	5.189e-04	0.83
EPI_ISL_669805	2.906e-05	2.423e-22	3.792e-04	0.61
EPI_ISL_683271	0.000e+00	2.446e-22	6.223e-04	0.99
NODE_0000137	2.272e-05	1.556e-22	6.236e-04	1.00
NODE_0000138	7.528e-06	1.556e-22	3.530e-04	0.56
EPI_ISL_683309	4.871e-05	2.353e-22	5.911e-04	0.94
EPI_ISL_683308	4.871e-05	3.383e-05	6.820e-04	1.09
NODE_0000157	1.125e-05	3.357e-05	6.951e-04	1.11
EPI_ISL_619069	3.987e-05	3.383e-05	6.905e-04	1.10
EPI_ISL_621048	1.593e-05	2.352e-22	6.257e-04	1.00
EPI_ISL_620233	2.790e-05	3.383e-05	6.896e-04	1.10
NODE_0000160	7.422e-06	3.357e-05	6.926e-04	1.11
EPI_ISL_670708	6.835e-05	3.383e-05	6.393e-04	1.02
NODE_0000141	6.835e-05	1.494e-22	3.582e-04	0.57
EPI_ISL_683074	0.000e+00	3.855e-20	6.217e-04	0.99
EPI_ISL_683073	0.000e+00	2.210e-22	6.217e-04	0.99
NODE_0000163	5.344e-05	3.357e-05	6.947e-04	1.11
EPI_ISL_683029	1.833e-05	2.143e-22	4.388e-04	0.70
EPI_ISL_683031	1.833e-05	3.383e-05	6.858e-04	1.10
NODE_0000165	2.231e-05	1.007e-04	8.474e-04	1.35
EPI_ISL_683128	6.279e-06	3.383e-05	6.805e-04	1.09
EPI_ISL_683127	6.279e-06	1.892e-22	5.939e-04	0.95
NODE_0000167	3.693e-05	6.714e-05	7.912e-04	1.26
NODE_0000177	3.696e-05	1.007e-04	8.560e-04	1.37
EPI_ISL_621371	2.659e-06	2.056e-22	6.258e-04	1.00
EPI_ISL_670727	3.856e-05	3.383e-05	6.472e-04	1.03
NODE_0000179	6.189e-05	6.714e-05	7.286e-04	1.16
EPI_ISL_625860	6.044e-07	1.862e-22	6.217e-04	0.99
EPI_ISL_670705	1.257e-05	3.383e-05	6.955e-04	1.11
NODE_0000147	9.631e-06	1.435e-22	4.621e-04	0.74
NODE_0000170	2.577e-05	3.358e-05	6.964e-04	1.11
EPI_ISL_620907	1.619e-05	3.930e-20	6.258e-04	1.00
EPI_ISL_620077	2.816e-05	3.930e-20	5.736e-04	0.92
NODE_0000149	1.544e-05	1.435e-22	5.816e-04	0.93
NODE_0000173	1.232e-05	3.357e-05	6.829e-04	1.09
EPI_ISL_683298	4.326e-05	3.709e-20	5.939e-04	0.95
EPI_ISL_683299	4.326e-05	3.383e-05	6.805e-04	1.09
NODE_0000151	1.206e-05	1.435e-22	5.305e-04	0.85
EPI_ISL_683319	4.182e-05	3.383e-05	6.970e-04	1.11
NODE_0000153	-9.009e-07	1.435e-22	6.055e-04	0.97
EPI_ISL_683280	4.614e-05	3.384e-05	6.926e-04	1.11
NODE_0000155	7.434e-06	1.435e-22	6.100e-04	0.97
EPI_ISL_668740	7.974e-05	6.766e-05	7.630e-04	1.22
NODE_0000156	3.528e-05	1.435e-22	6.208e-04	0.99
EPI_ISL_683320	0.000e+00	2.092e-22	6.258e-04	1.00
EPI_ISL_682566	5.642e-05	3.737e-20	2.073e-04	0.33
NODE_0000180	2.597e-05	6.714e-05	7.903e-04	1.26
EPI_ISL_683306	5.468e-05	6.774e-05	7.813e-04	1.25
NODE_0000181	9.905e-06	3.357e-05	6.935e-04	1.11
EPI_ISL_683273	5.162e-05	3.385e-05	6.840e-04	1.09
EPI_ISL_670724	3.965e-05	3.383e-05	6.948e-04	1.11
EPI_ISL_619070	3.965e-05	1.015e-04	7.733e-04	1.24
EPI_ISL_683297	5.162e-05	3.383e-05	6.839e-04	1.09
EPI_ISL_683173	9.607e-05	6.766e-05	6.676e-04	1.07
EPI_ISL_683272	5.162e-05	6.766e-05	7.891e-04	1.26
EPI_ISL_683027	8.068e-05	6.766e-05	7.348e-04	1.17
NODE_0000198	5.190e-05	6.714e-05	7.908e-04	1.26
EPI_ISL_683188	1.511e-05	3.383e-05	6.908e-04	1.10
EPI_ISL_683189	1.511e-05	1.681e-22	5.690e-04	0.91
NODE_0000201	2.084e-05	3.357e-05	6.756e-04	1.08
EPI_ISL_683056	5.642e-05	6.768e-05	7.827e-04	1.25
EPI_ISL_683057	5.642e-05	1.783e-22	4.639e-04	0.74
NODE_0000208	2.030e-05	3.357e-05	6.962e-04	1.11
EPI_ISL_618724	3.131e-05	3.383e-05	6.819e-04	1.09
EPI_ISL_683053	5.696e-05	1.945e-22	3.502e-04	0.56
NODE_0000209	8.256e-05	1.343e-04	9.535e-04	1.52
EPI_ISL_1860573	4.962e-06	3.170e-20	6.118e-04	0.98
EPI_ISL_1861445	1.693e-05	3.388e-05	6.973e-04	1.11
NODE_0000213	5.504e-05	3.358e-05	6.712e-04	1.07
EPI_ISL_683246	0.000e+00	1.892e-22	6.258e-04	1.00
EPI_ISL_641406	0.000e+00	1.760e-22	6.258e-04	1.00
NODE_0000224	6.673e-06	3.357e-05	6.944e-04	1.11
EPI_ISL_668763	9.282e-05	3.383e-05	5.175e-04	0.83
NODE_0000226	6.434e-05	3.357e-05	6.505e-04	1.04
EPI_ISL_683114	1.651e-05	1.866e-22	5.668e-04	0.91
EPI_ISL_683116	1.651e-05	3.383e-05	6.915e-04	1.11
NODE_0000227	7.951e-05	3.357e-05	6.628e-04	1.06
EPI_ISL_683178	8.171e-06	1.757e-22	4.745e-04	0.76
EPI_ISL_683180	8.171e-06	3.383e-05	6.935e-04	1.11
NODE_0000168	1.981e-07	1.308e-22	6.243e-04	1.00
EPI_ISL_619446	2.748e-05	1.866e-22	6.255e-04	1.00
NODE_0000169	4.811e-07	1.308e-22	6.237e-04	1.00
NODE_0000171	3.193e-08	1.308e-22	6.243e-04	1.00
EPI_ISL_641501	3.039e-05	1.734e-22	6.258e-04	1.00
NODE_0000172	6.786e-06	1.308e-22	5.066e-04	0.81
NODE_0000174	6.257e-06	1.308e-22	6.235e-04	1.00
NODE_0000175	3.438e-05	1.308e-22	6.237e-04	1.00
EPI_ISL_683243	6.905e-06	1.866e-22	6.258e-04	1.00
EPI_ISL_683248	6.905e-06	1.866e-22	6.258e-04	1.00
NODE_0000176	2.777e-05	1.308e-22	6.237e-04	1.00
EPI_ISL_683049	3.574e-05	1.844e-22	4.765e-04	0.76
EPI_ISL_683241	1.351e-05	2.237e-22	6.258e-04	1.00
NODE_0000178	6.722e-06	1.308e-22	6.242e-04	1.00
NODE_0000182	4.632e-05	1.308e-22	6.256e-04	1.00
EPI_ISL_682842	3.895e-05	3.383e-05	5.905e-04	0.94
EPI_ISL_683026	2.014e-05	3.383e-05	6.802e-04	1.09
NODE_0000183	4.681e-05	1.308e-22	6.255e-04	1.00
EPI_ISL_683028	1.966e-05	3.383e-05	6.811e-04	1.09
EPI_ISL_683118	2.649e-05	3.383e-05	6.544e-04	1.05
NODE_0000184	-1.363e-07	1.308e-22	5.848e-04	0.93
NODE_0000185	7.156e-06	1.308e-22	6.258e-04	1.00
NODE_0000186	3.421e-05	1.308e-22	6.079e-04	0.97
EPI_ISL_618623	9.710e-06	1.866e-22	6.155e-04	0.98
EPI_ISL_683270	4.581e-06	1.844e-22	6.258e-04	1.00
NODE_0000187	-1.121e-07	1.308e-22	6.257e-04	1.00
EPI_ISL_683084	6.797e-05	3.383e-05	6.492e-04	1.04
NODE_0000214	6.797e-05	3.357e-05	6.622e-04	1.06
EPI_ISL_670706	0.000e+00	1.783e-22	6.217e-04	0.99
EPI_ISL_683069	0.000e+00	1.783e-22	6.217e-04	0.99
NODE_0000189	6.431e-06	1.308e-22	5.652e-04	0.90
NODE_0000190	4.597e-08	1.308e-22	6.258e-04	1.00
EPI_ISL_683119	8.050e-05	3.383e-05	6.521e-04	1.04
EPI_ISL_683087	6.340e-05	3.383e-05	6.971e-04	1.11
NODE_0000191	3.179e-07	1.308e-22	6.255e-04	1.00
NODE_0000192	4.147e-05	1.308e-22	5.518e-04	0.88
NODE_0000193	2.004e-05	1.308e-22	6.234e-04	1.00
EPI_ISL_683088	1.620e-06	1.844e-22	6.258e-04	1.00
EPI_ISL_683085	6.749e-06	1.926e-22	6.155e-04	0.98
NODE_0000194	2.679e-05	1.308e-22	6.183e-04	0.99
EPI_ISL_683064	0.000e+00	1.856e-22	6.217e-04	0.99
EPI_ISL_683052	1.710e-06	1.844e-22	6.163e-04	0.98
NODE_0000196	4.831e-05	1.308e-22	6.258e-04	1.00
NODE_0000197	6.804e-06	1.308e-22	5.961e-04	0.95
EPI_ISL_617907	1.181e-06	1.866e-22	6.251e-04	1.00
EPI_ISL_641397	6.310e-06	1.926e-22	6.099e-04	0.97
NODE_0000199	-8.669e-07	1.308e-22	6.258e-04	1.00
EPI_ISL_683117	3.279e-05	1.866e-22	3.604e-04	0.58
NODE_0000195	4.476e-05	3.357e-05	6.580e-04	1.05
EPI_ISL_682428	0.000e+00	2.009e-22	5.668e-04	0.91
EPI_ISL_682537	0.000e+00	1.945e-22	5.668e-04	0.91
NODE_0000202	2.069e-05	1.494e-22	5.846e-04	0.93
EPI_ISL_641507	5.695e-05	3.383e-05	6.576e-04	1.05
NODE_0000203	2.125e-05	1.494e-22	4.255e-04	0.68
NODE_0000204	1.709e-05	1.494e-22	6.258e-04	1.00
NODE_0000205	1.518e-05	1.494e-22	6.258e-04	1.00
EPI_ISL_641508	3.419e-06	2.566e-22	6.099e-04	0.97
EPI_ISL_3050754	0.000e+00	3.855e-20	6.222e-04	0.99
NODE_0000206	1.860e-05	1.494e-22	6.257e-04	1.00
EPI_ISL_641512	0.000e+00	2.311e-22	6.118e-04	0.98
NODE_0000207	1.347e-04	1.486e-22	7.236e-05	0.12
EPI_ISL_926043	1.572e-05	3.384e-05	5.904e-04	0.94
NODE_0000210	1.302e-05	1.486e-22	4.888e-04	0.78
