#node	clock_length	mutation_length	rate	fold_change
EPI_ISL_577753	9.142e-06	1.240e-22	5.211e-04	0.94
NODE_0000169	7.935e-05	1.680e-04	7.411e-04	1.34
EPI_ISL_3916227	3.434e-04	2.703e-04	6.187e-04	1.12
NODE_0000176	6.158e-05	3.360e-05	5.997e-04	1.08
EPI_ISL_625921	3.727e-04	2.359e-04	4.656e-04	0.84
NODE_0000177	1.938e-04	2.689e-04	9.640e-04	1.74
EPI_ISL_523083	3.951e-05	1.011e-04	7.331e-04	1.32
EPI_ISL_523731	2.134e-05	6.737e-05	6.668e-04	1.20
NODE_0000243	7.430e-05	3.360e-05	5.712e-04	1.03
EPI_ISL_787150	2.540e-04	3.036e-04	7.918e-04	1.43
NODE_0000244	2.159e-04	1.680e-04	6.210e-04	1.12
EPI_ISL_2223692	1.535e-05	1.226e-22	2.856e-04	0.52
EPI_ISL_2223694	1.686e-05	6.737e-05	6.938e-04	1.25
NODE_0000532	3.159e-05	3.360e-05	6.165e-04	1.11
NODE_0000533	3.690e-04	4.034e-04	7.678e-04	1.39
EPI_ISL_713589	7.606e-05	6.737e-05	6.138e-04	1.11
NODE_0000040	2.449e-05	1.410e-22	5.543e-04	1.00
EPI_ISL_668877	4.097e-05	3.369e-05	4.801e-04	0.87
EPI_ISL_750100	7.278e-05	3.369e-05	3.488e-04	0.63
NODE_0000535	3.647e-05	3.360e-05	6.154e-04	1.11
EPI_ISL_460675	4.970e-05	6.737e-05	7.004e-04	1.26
NODE_0000536	9.488e-05	1.681e-04	8.738e-04	1.58
EPI_ISL_522995	5.780e-05	3.368e-05	5.191e-04	0.94
NODE_0000537	3.891e-05	3.360e-05	6.154e-04	1.11
EPI_ISL_522996	1.889e-05	1.219e-22	3.819e-04	0.69
EPI_ISL_522998	1.889e-05	6.741e-05	6.986e-04	1.26
NODE_0000179	3.005e-04	2.689e-04	6.896e-04	1.24
EPI_ISL_641423	1.186e-04	6.741e-05	4.457e-04	0.80
NODE_0000180	4.041e-05	6.721e-05	6.758e-04	1.22
NODE_0000055	2.685e-05	1.404e-22	5.543e-04	1.00
EPI_ISL_641422	5.135e-05	6.738e-05	6.230e-04	1.12
NODE_0000182	4.104e-05	3.360e-05	4.956e-04	0.89
EPI_ISL_714262	5.726e-05	6.737e-05	6.490e-04	1.17
EPI_ISL_713271	6.786e-05	1.011e-04	7.388e-04	1.33
NODE_0000057	2.020e-05	1.403e-22	5.506e-04	0.99
EPI_ISL_1868276	2.646e-05	3.368e-05	5.421e-04	0.98
EPI_ISL_683025	1.889e-05	1.212e-22	3.094e-04	0.56
NODE_0000185	3.844e-05	6.721e-05	7.006e-04	1.26
EPI_ISL_641421	3.975e-05	1.011e-04	7.630e-04	1.38
NODE_0000189	7.004e-05	6.722e-05	6.456e-04	1.16
EPI_ISL_683010	0.000e+00	1.220e-22	5.507e-04	0.99
EPI_ISL_683009	0.000e+00	1.220e-22	5.507e-04	0.99
NODE_0000190	2.959e-05	3.360e-05	6.141e-04	1.11
EPI_ISL_683005	4.045e-05	3.368e-05	5.641e-04	1.02
EPI_ISL_1883956	5.711e-05	6.737e-05	6.566e-04	1.18
NODE_0000061	2.132e-05	1.407e-22	4.726e-04	0.85
EPI_ISL_748281	9.718e-05	3.369e-05	3.351e-04	0.60
EPI_ISL_668606	6.538e-05	6.737e-05	6.376e-04	1.15
NODE_0000539	2.563e-04	3.360e-05	5.556e-04	1.00
EPI_ISL_5695809	1.507e-04	3.033e-04	6.427e-04	1.16
EPI_ISL_5383881	2.202e-05	1.347e-04	5.034e-04	0.91
NODE_0000541	1.038e-04	4.709e-04	1.027e-03	1.85
EPI_ISL_615634	0.000e+00	1.223e-22	5.543e-04	1.00
EPI_ISL_683041	8.632e-05	3.371e-05	3.601e-04	0.65
NODE_0000543	1.239e-05	3.360e-05	5.948e-04	1.07
EPI_ISL_711594	2.186e-04	4.718e-04	8.328e-04	1.50
EPI_ISL_635674	8.116e-06	1.684e-04	6.861e-04	1.24
EPI_ISL_853487	2.216e-04	5.056e-04	8.769e-04	1.58
EPI_ISL_2620814	1.293e-04	3.710e-04	8.432e-04	1.52
EPI_ISL_789774	8.838e-05	2.359e-04	6.608e-04	1.19
EPI_ISL_845659	8.687e-05	2.696e-04	7.384e-04	1.33
EPI_ISL_756318	1.720e-05	2.022e-04	7.536e-04	1.36
NODE_0000558	2.489e-04	5.045e-04	8.311e-04	1.50
EPI_ISL_2310911	0.000e+00	1.211e-22	5.507e-04	0.99
EPI_ISL_2310957	0.000e+00	1.168e-22	5.507e-04	0.99
NODE_0000567	1.992e-05	6.721e-05	6.868e-04	1.24
EPI_ISL_667065	1.699e-04	3.372e-04	7.495e-04	1.35
EPI_ISL_788334	5.332e-05	3.370e-04	1.026e-03	1.85
NODE_0000559	7.033e-06	3.360e-05	6.115e-04	1.10
EPI_ISL_746314	4.046e-05	3.034e-04	9.726e-04	1.75
NODE_0000560	1.911e-05	6.721e-05	6.878e-04	1.24
EPI_ISL_803615	9.706e-05	1.011e-04	3.746e-04	0.68
NODE_0000561	7.552e-06	6.721e-05	6.929e-04	1.25
EPI_ISL_602189	3.651e-05	2.021e-04	9.148e-04	1.65
EPI_ISL_1232229	1.864e-04	3.033e-04	7.584e-04	1.37
NODE_0000578	6.327e-06	3.360e-05	5.978e-04	1.08
EPI_ISL_2827526	1.865e-04	3.034e-04	6.550e-04	1.18
NODE_0000579	4.812e-05	1.681e-04	7.064e-04	1.27
NODE_0000580	1.600e-05	3.361e-05	6.141e-04	1.11
EPI_ISL_2834939	3.156e-05	1.011e-04	7.769e-04	1.40
EPI_ISL_2834940	3.156e-05	6.737e-05	6.789e-04	1.22
NODE_0000073	5.123e-06	1.424e-22	3.894e-04	0.70
EPI_ISL_2834942	3.855e-05	3.368e-05	5.870e-04	1.06
NODE_0000076	6.296e-06	1.424e-22	5.528e-04	1.00
NODE_0000581	3.226e-05	3.361e-05	5.936e-04	1.07
EPI_ISL_2834689	1.363e-05	1.220e-22	5.006e-04	0.90
EPI_ISL_2834944	0.000e+00	1.220e-22	5.543e-04	1.00
NODE_0000078	2.014e-05	1.424e-22	4.814e-04	0.87
EPI_ISL_2834941	0.000e+00	1.229e-22	5.507e-04	0.99
EPI_ISL_2834945	1.212e-05	1.226e-22	4.870e-04	0.88
NODE_0000586	7.655e-05	1.009e-04	5.976e-04	1.08
EPI_ISL_2834691	3.916e-05	3.374e-05	6.047e-04	1.09
EPI_ISL_2834692	3.916e-05	3.373e-05	6.047e-04	1.09
NODE_0000081	1.254e-05	1.449e-22	4.393e-04	0.79
EPI_ISL_2896211	2.662e-05	1.246e-22	5.395e-04	0.97
NODE_0000082	1.027e-05	1.449e-22	5.527e-04	1.00
EPI_ISL_2896212	1.635e-05	1.246e-22	5.474e-04	0.99
NODE_0000083	8.257e-06	1.449e-22	5.526e-04	1.00
EPI_ISL_2896213	8.094e-06	1.244e-22	5.525e-04	1.00
NODE_0000084	8.094e-06	1.449e-22	5.525e-04	1.00
EPI_ISL_2834693	0.000e+00	1.247e-22	5.543e-04	1.00
EPI_ISL_2834695	0.000e+00	1.247e-22	5.543e-04	1.00
NODE_0000086	6.569e-06	1.436e-22	5.129e-04	0.93
EPI_ISL_2009503	1.197e-04	2.021e-04	5.342e-04	0.96
NODE_0000089	2.243e-07	1.436e-22	5.435e-04	0.98
EPI_ISL_849953	2.149e-04	2.022e-04	4.102e-04	0.74
NODE_0000090	6.480e-06	1.436e-22	5.342e-04	0.96
EPI_ISL_708482	1.735e-04	1.347e-04	3.216e-04	0.58
NODE_0000091	1.974e-06	1.436e-22	5.543e-04	1.00
EPI_ISL_667146	2.770e-05	1.348e-04	5.599e-04	1.01
NODE_0000092	4.977e-06	1.436e-22	5.451e-04	0.98
NODE_0000571	1.317e-05	3.360e-05	5.669e-04	1.02
EPI_ISL_803308	8.527e-05	2.359e-04	7.538e-04	1.36
EPI_ISL_5851434	3.984e-05	1.011e-04	4.815e-04	0.87
NODE_0000096	4.812e-08	1.436e-22	5.543e-04	1.00
NODE_0000097	7.055e-06	1.436e-22	5.543e-04	1.00
NODE_0000098	6.660e-06	1.436e-22	5.543e-04	1.00
EPI_ISL_1794680	2.149e-04	3.376e-04	6.259e-04	1.13
EPI_ISL_602192	3.622e-05	1.684e-04	6.049e-04	1.09
NODE_0000099	5.746e-06	1.436e-22	5.543e-04	1.00
EPI_ISL_583335	6.136e-05	1.686e-04	5.503e-04	0.99
EPI_ISL_2220199	1.744e-05	1.347e-04	5.542e-04	1.00
NODE_0000100	7.158e-06	1.436e-22	5.541e-04	1.00
NODE_0000102	5.878e-06	1.436e-22	5.542e-04	1.00
NODE_0000564	4.171e-05	3.360e-05	5.076e-04	0.92
EPI_ISL_738991	1.300e-04	2.022e-04	5.234e-04	0.94
EPI_ISL_2968975	1.572e-04	3.032e-04	6.807e-04	1.23
NODE_0000549	4.150e-05	3.360e-05	4.889e-04	0.88
EPI_ISL_784943	1.272e-04	1.012e-04	2.927e-04	0.53
EPI_ISL_2841595	1.166e-04	2.358e-04	6.300e-04	1.14
NODE_0000105	6.454e-06	1.436e-22	5.543e-04	1.00
NODE_0000553	1.204e-04	6.721e-05	2.088e-04	0.38
EPI_ISL_962804	4.617e-05	6.736e-05	6.379e-04	1.15
EPI_ISL_3410568	5.828e-05	1.238e-22	1.336e-04	0.24
NODE_0000575	4.071e-05	6.721e-05	3.906e-04	0.70
EPI_ISL_4730316	7.133e-05	3.372e-05	2.474e-04	0.45
NODE_0000576	6.490e-05	1.680e-04	7.797e-04	1.41
EPI_ISL_4730267	2.763e-05	6.745e-05	6.941e-04	1.25
NODE_0000093	2.119e-05	1.417e-22	5.543e-04	1.00
EPI_ISL_4730380	9.469e-06	1.194e-22	3.801e-04	0.69
EPI_ISL_667521	2.158e-05	1.208e-22	2.862e-04	0.52
NODE_0000109	2.672e-04	1.438e-22	8.661e-05	0.16
NODE_0000111	-6.808e-07	1.438e-22	1.681e-04	0.30
NODE_0000112	3.066e-05	1.438e-22	5.529e-04	1.00
NODE_0000114	1.099e-04	1.438e-22	5.543e-05	0.10
EPI_ISL_787798	0.000e+00	1.206e-22	5.543e-04	1.00
EPI_ISL_784798	6.209e-05	1.221e-22	1.720e-04	0.31
NODE_0000115	4.165e-06	1.438e-22	5.543e-04	1.00
EPI_ISL_786392	1.133e-04	6.747e-05	2.632e-04	0.47
EPI_ISL_788128	4.360e-05	6.753e-05	3.908e-04	0.71
NODE_0000116	7.337e-06	1.438e-22	5.543e-04	1.00
NODE_0000118	-1.417e-07	1.438e-22	3.832e-04	0.69
NODE_0000120	1.560e-04	1.438e-22	5.543e-05	0.10
EPI_ISL_3410543	7.118e-05	1.235e-22	8.567e-05	0.15
EPI_ISL_786954	0.000e+00	1.219e-22	3.969e-04	0.72
NODE_0000121	1.346e-05	1.438e-22	5.543e-04	1.00
EPI_ISL_788620	5.019e-05	1.234e-22	7.910e-05	0.14
EPI_ISL_5086066	4.756e-06	3.371e-05	4.854e-04	0.88
NODE_0000122	5.518e-07	1.438e-22	5.543e-04	1.00
NODE_0000124	2.498e-05	1.438e-22	5.541e-04	1.00
EPI_ISL_1592250	2.197e-04	2.697e-04	5.925e-04	1.07
EPI_ISL_788423	4.100e-05	3.372e-05	2.390e-04	0.43
NODE_0000127	6.880e-06	1.438e-22	5.543e-04	1.00
EPI_ISL_2759281	7.122e-05	1.686e-04	7.198e-04	1.30
NODE_0000175	7.617e-06	3.360e-05	5.948e-04	1.07
EPI_ISL_667450	7.572e-05	2.361e-04	9.474e-04	1.71
EPI_ISL_2223893	0.000e+00	1.218e-22	2.262e-04	0.41
NODE_0000129	2.914e-07	1.438e-22	5.543e-04	1.00
NODE_0000130	3.353e-05	1.438e-22	5.543e-04	1.00
EPI_ISL_5087499	0.000e+00	1.235e-22	5.543e-05	0.10
EPI_ISL_1732380	1.969e-04	1.238e-22	5.543e-05	0.10
NODE_0000245	3.475e-05	3.360e-05	6.139e-04	1.11
EPI_ISL_784895	1.684e-04	2.025e-04	4.716e-04	0.85
NODE_0000246	1.099e-04	3.363e-04	1.003e-03	1.81
NODE_0000247	1.585e-04	3.026e-04	7.066e-04	1.27
EPI_ISL_1613246	7.598e-05	1.193e-22	4.975e-04	0.90
EPI_ISL_1613501	7.750e-05	3.368e-05	6.154e-04	1.11
NODE_0000248	5.467e-05	3.360e-05	5.837e-04	1.05
EPI_ISL_2799294	2.041e-04	2.358e-04	5.685e-04	1.03
EPI_ISL_1591005	1.828e-04	3.033e-04	7.453e-04	1.34
NODE_0000254	8.017e-05	3.360e-05	5.584e-04	1.01
EPI_ISL_1590832	9.047e-05	1.347e-04	4.595e-04	0.83
EPI_ISL_1590996	1.011e-04	1.011e-04	3.446e-04	0.62
NODE_0000259	7.676e-05	1.681e-04	5.544e-04	1.00
EPI_ISL_2799637	1.410e-04	1.192e-22	9.736e-05	0.18
NODE_0000260	3.077e-06	3.360e-05	6.078e-04	1.10
EPI_ISL_1590981	1.030e-04	1.011e-04	7.528e-04	1.36
NODE_0000263	2.051e-05	3.360e-05	6.127e-04	1.11
EPI_ISL_2141536	8.548e-05	1.187e-22	5.345e-04	0.96
EPI_ISL_2799675	1.189e-04	3.368e-05	5.565e-04	1.00
NODE_0000144	6.306e-06	1.384e-22	5.029e-04	0.91
EPI_ISL_1590938	9.057e-05	1.189e-22	5.272e-04	0.95
EPI_ISL_1590898	8.450e-05	1.189e-22	5.507e-04	0.99
NODE_0000128	2.860e-05	1.402e-22	5.543e-04	1.00
NODE_0000133	5.318e-05	1.402e-22	5.543e-04	1.00
EPI_ISL_1590985	1.010e-04	2.021e-04	5.326e-04	0.96
NODE_0000257	1.314e-04	3.361e-05	9.808e-05	0.18
EPI_ISL_2141972	3.037e-05	3.370e-05	5.887e-04	1.06
EPI_ISL_2799589	0.000e+00	1.207e-22	5.513e-04	0.99
NODE_0000135	1.665e-05	1.402e-22	5.543e-04	1.00
EPI_ISL_2799309	1.588e-04	1.347e-04	3.483e-04	0.63
NODE_0000136	3.080e-05	1.402e-22	5.543e-04	1.00
NODE_0000255	9.459e-05	6.721e-05	2.149e-04	0.39
EPI_ISL_1590870	0.000e+00	1.201e-22	5.507e-04	0.99
EPI_ISL_2799690	4.859e-05	3.369e-05	5.076e-04	0.92
NODE_0000265	4.743e-06	3.360e-05	2.031e-04	0.37
EPI_ISL_1590866	9.137e-05	6.737e-05	4.950e-04	0.89
NODE_0000139	1.044e-06	1.395e-22	9.811e-05	0.18
EPI_ISL_2799818	1.404e-04	1.193e-22	1.784e-04	0.32
NODE_0000140	2.237e-05	1.395e-22	5.528e-04	1.00
EPI_ISL_2141732	1.135e-04	1.198e-22	2.080e-04	0.38
EPI_ISL_1590972	7.554e-05	1.198e-22	4.848e-04	0.87
NODE_0000268	6.123e-05	2.017e-04	7.596e-04	1.37
EPI_ISL_2141910	1.853e-04	1.348e-04	5.609e-04	1.01
NODE_0000269	1.181e-05	3.360e-05	5.454e-04	0.98
EPI_ISL_2141686	1.447e-04	3.368e-05	3.383e-04	0.61
NODE_0000270	4.851e-06	3.361e-05	6.089e-04	1.10
EPI_ISL_2141683	1.398e-04	6.737e-05	6.199e-04	1.12
EPI_ISL_2141681	1.444e-04	1.011e-04	7.331e-04	1.32
EPI_ISL_4548649	2.659e-04	2.696e-04	8.430e-04	1.52
NODE_0000148	1.296e-07	1.409e-22	5.208e-04	0.94
NODE_0000149	7.525e-06	1.409e-22	5.522e-04	1.00
EPI_ISL_2141902	1.610e-04	6.737e-05	5.596e-04	1.01
EPI_ISL_2141761	1.398e-04	1.211e-22	1.754e-04	0.32
NODE_0000150	6.085e-06	1.409e-22	5.543e-04	1.00
NODE_0000151	2.038e-05	1.409e-22	5.543e-04	1.00
EPI_ISL_2141906	1.406e-04	3.368e-05	3.703e-04	0.67
EPI_ISL_2141905	1.345e-04	3.368e-05	3.936e-04	0.71
NODE_0000155	7.479e-06	1.409e-22	5.540e-04	1.00
EPI_ISL_2141680	1.246e-04	1.209e-22	2.080e-04	0.38
EPI_ISL_2141685	1.261e-04	3.368e-05	4.918e-04	0.89
NODE_0000279	4.948e-06	3.361e-05	6.009e-04	1.08
EPI_ISL_2141898	1.637e-04	1.348e-04	7.952e-04	1.43
EPI_ISL_2141904	1.561e-04	1.011e-04	7.102e-04	1.28
EPI_ISL_2141899	1.637e-04	1.347e-04	7.951e-04	1.43
NODE_0000157	8.332e-06	1.403e-22	5.534e-04	1.00
EPI_ISL_2141903	1.554e-04	6.737e-05	5.512e-04	0.99
NODE_0000159	6.680e-06	1.403e-22	5.543e-04	1.00
EPI_ISL_2141762	1.275e-04	1.213e-22	1.679e-04	0.30
EPI_ISL_2141684	1.199e-04	3.369e-05	4.903e-04	0.88
NODE_0000285	6.741e-06	3.361e-05	6.109e-04	1.10
EPI_ISL_2141909	1.555e-04	6.737e-05	6.002e-04	1.08
NODE_0000286	2.236e-05	3.361e-05	6.140e-04	1.11
EPI_ISL_2141682	1.103e-04	1.011e-04	7.678e-04	1.39
EPI_ISL_2141907	1.331e-04	3.368e-05	4.831e-04	0.87
NODE_0000288	4.346e-04	2.691e-04	3.489e-04	0.63
EPI_ISL_4548647	7.389e-05	3.370e-05	5.543e-04	1.00
NODE_0000289	1.435e-04	1.009e-04	5.553e-04	1.00
EPI_ISL_4548648	1.271e-04	1.011e-04	5.543e-04	1.00
EPI_ISL_4548650	5.476e-05	3.370e-05	5.543e-04	1.00
NODE_0000095	2.104e-05	3.360e-05	6.164e-04	1.11
EPI_ISL_804424	9.823e-05	6.737e-05	6.632e-04	1.20
EPI_ISL_1035698	9.520e-05	1.685e-04	8.980e-04	1.62
EPI_ISL_523203	1.603e-04	1.684e-04	8.050e-04	1.45
EPI_ISL_461232	1.376e-04	1.348e-04	7.742e-04	1.40
EPI_ISL_461167	1.119e-04	6.737e-05	6.154e-04	1.11
EPI_ISL_455241	1.103e-04	6.737e-05	6.211e-04	1.12
EPI_ISL_461140	1.331e-04	1.348e-04	7.874e-04	1.42
EPI_ISL_523575	1.225e-04	1.011e-04	7.110e-04	1.28
EPI_ISL_2708998	1.058e-04	1.012e-04	7.579e-04	1.37
EPI_ISL_455298	1.073e-04	1.011e-04	7.539e-04	1.36
NODE_0000113	6.877e-05	1.008e-04	7.729e-04	1.39
EPI_ISL_461264	2.189e-05	3.368e-05	5.993e-04	1.08
EPI_ISL_636526	6.278e-05	3.368e-05	5.188e-04	0.94
NODE_0000117	7.711e-05	6.721e-05	6.943e-04	1.25
EPI_ISL_422569	1.355e-05	1.237e-22	5.437e-04	0.98
EPI_ISL_455118	1.961e-05	3.368e-05	6.089e-04	1.10
NODE_0000119	1.406e-04	2.017e-04	9.369e-04	1.69
EPI_ISL_2731387	0.000e+00	1.208e-22	5.543e-04	1.00
EPI_ISL_2731388	1.363e-05	1.213e-22	5.006e-04	0.90
NODE_0000123	1.383e-04	1.008e-04	6.565e-04	1.18
EPI_ISL_523358	2.051e-05	1.245e-22	4.443e-04	0.80
EPI_ISL_523359	2.354e-05	3.368e-05	6.135e-04	1.11
NODE_0000126	5.034e-05	3.360e-05	6.061e-04	1.09
EPI_ISL_422635	4.637e-05	3.368e-05	6.104e-04	1.10
EPI_ISL_422952	4.032e-05	3.368e-05	6.171e-04	1.11
NODE_0000131	4.450e-05	3.360e-05	6.132e-04	1.11
EPI_ISL_455246	1.853e-05	3.368e-05	6.171e-04	1.11
EPI_ISL_461130	6.415e-06	1.221e-22	5.406e-04	0.98
NODE_0000132	5.970e-05	1.008e-04	7.769e-04	1.40
EPI_ISL_461367	4.876e-05	1.011e-04	7.783e-04	1.40
EPI_ISL_523498	4.422e-05	3.369e-05	5.636e-04	1.02
NODE_0000172	4.334e-05	1.436e-22	4.290e-04	0.77
EPI_ISL_422605	4.543e-06	1.243e-22	5.478e-04	0.99
EPI_ISL_422960	0.000e+00	1.243e-22	5.543e-04	1.00
NODE_0000152	3.809e-05	3.361e-05	6.086e-04	1.10
EPI_ISL_461265	6.317e-05	6.737e-05	7.011e-04	1.26
NODE_0000153	5.415e-05	3.360e-05	5.175e-04	0.93
EPI_ISL_460831	3.022e-05	1.238e-22	5.519e-04	1.00
NODE_0000154	2.877e-05	3.360e-05	6.158e-04	1.11
EPI_ISL_523307	3.174e-05	1.235e-22	4.783e-04	0.86
EPI_ISL_523550	4.537e-05	1.235e-22	3.630e-04	0.65
EPI_ISL_523367	4.234e-05	3.368e-05	6.069e-04	1.09
EPI_ISL_523407	4.840e-05	3.368e-05	5.891e-04	1.06
NODE_0000158	2.016e-05	6.721e-05	6.941e-04	1.25
EPI_ISL_523680	8.881e-05	6.737e-05	6.140e-04	1.11
NODE_0000165	3.429e-05	3.360e-05	6.125e-04	1.10
EPI_ISL_523377	0.000e+00	1.248e-22	5.543e-04	1.00
EPI_ISL_523672	4.998e-05	1.248e-22	2.272e-04	0.41
NODE_0000167	1.470e-05	3.360e-05	6.050e-04	1.09
EPI_ISL_523668	3.528e-05	1.242e-22	4.307e-04	0.78
NODE_0000168	2.645e-05	3.360e-05	6.146e-04	1.11
EPI_ISL_523676	1.186e-05	1.244e-22	5.236e-04	0.94
EPI_ISL_523684	1.186e-05	3.368e-05	6.039e-04	1.09
NODE_0000181	7.891e-06	1.440e-22	5.524e-04	1.00
NODE_0000183	1.732e-05	1.440e-22	5.527e-04	1.00
EPI_ISL_523371	0.000e+00	1.247e-22	5.543e-04	1.00
EPI_ISL_523368	0.000e+00	1.247e-22	5.543e-04	1.00
NODE_0000184	8.777e-06	1.440e-22	5.527e-04	1.00
EPI_ISL_523369	8.540e-06	1.243e-22	5.543e-04	1.00
NODE_0000186	8.052e-06	1.440e-22	5.478e-04	0.99
EPI_ISL_523374	5.031e-06	1.247e-22	5.543e-04	1.00
NODE_0000187	9.575e-06	1.440e-22	5.478e-04	0.99
EPI_ISL_523568	0.000e+00	1.217e-22	5.543e-04	1.00
EPI_ISL_636566	3.786e-05	1.247e-22	3.035e-04	0.55
NODE_0000188	6.234e-06	1.439e-22	5.138e-04	0.93
