#node	clock_length	mutation_length	rate	fold_change
EPI_ISL_8565322	9.306e-05	6.711e-05	5.182e-05	0.58
EPI_ISL_900708	9.015e-05	1.678e-04	1.071e-04	1.20
NODE_0000181	9.324e-06	3.334e-05	9.644e-05	1.08
EPI_ISL_1238690	2.077e-04	3.022e-04	1.066e-04	1.20
EPI_ISL_1373584	2.031e-04	5.369e-04	1.715e-04	1.93
EPI_ISL_1627032	1.691e-04	3.691e-04	1.410e-04	1.59
EPI_ISL_594375	1.654e-04	3.356e-04	1.324e-04	1.49
EPI_ISL_1134266	2.094e-04	3.020e-04	1.060e-04	1.19
NODE_0000223	7.075e-06	3.334e-05	9.810e-05	1.10
EPI_ISL_609975	1.647e-04	4.697e-04	1.772e-04	1.99
EPI_ISL_2234036	1.985e-04	3.691e-04	1.348e-04	1.52
NODE_0000225	3.457e-05	1.000e-04	1.185e-04	1.33
EPI_ISL_5387798	1.238e-04	6.708e-05	4.779e-05	0.54
EPI_ISL_1080162	1.729e-04	5.706e-04	2.033e-04	2.29
NODE_0000188	6.527e-06	3.334e-05	9.324e-05	1.05
EPI_ISL_788050	1.601e-04	1.678e-04	8.442e-05	0.95
NODE_0000189	4.946e-05	3.334e-05	9.352e-05	1.05
EPI_ISL_753312	1.318e-04	1.006e-04	5.738e-05	0.65
EPI_ISL_1078274	1.471e-04	3.691e-04	1.527e-04	1.72
NODE_0000190	6.417e-05	1.001e-04	1.111e-04	1.25
EPI_ISL_1307371	1.521e-04	2.663e-22	8.894e-06	0.10
NODE_0000191	1.028e-04	3.671e-04	1.790e-04	2.01
NODE_0000192	2.469e-05	3.336e-05	9.877e-05	1.11
EPI_ISL_1398153	2.310e-05	1.009e-04	1.248e-04	1.40
EPI_ISL_2383661	3.890e-04	3.694e-04	9.042e-05	1.02
NODE_0000193	9.471e-05	1.335e-04	9.951e-05	1.12
EPI_ISL_1307118	3.583e-04	3.023e-04	6.615e-05	0.74
NODE_0000194	1.361e-04	3.336e-05	6.187e-05	0.70
EPI_ISL_1559643	3.924e-04	2.350e-04	5.720e-05	0.64
EPI_ISL_1582233	3.312e-04	2.017e-04	5.418e-05	0.61
NODE_0000229	2.196e-05	1.000e-04	1.242e-04	1.40
EPI_ISL_5074846	1.359e-04	1.342e-04	7.454e-05	0.84
NODE_0000230	5.572e-06	3.334e-05	9.839e-05	1.11
EPI_ISL_2211279	1.941e-04	2.350e-04	9.652e-05	1.09
NODE_0000231	2.100e-05	3.334e-05	9.824e-05	1.10
EPI_ISL_570625	1.145e-04	3.021e-04	1.499e-04	1.69
EPI_ISL_1272293	1.324e-04	5.035e-04	1.989e-04	2.24
EPI_ISL_2617867	1.217e-04	4.362e-04	1.864e-04	2.10
NODE_0000232	3.324e-05	6.669e-05	1.071e-04	1.20
EPI_ISL_1078834	1.213e-04	2.685e-04	1.408e-04	1.58
EPI_ISL_2185692	5.034e-04	6.381e-04	1.143e-04	1.29
NODE_0000052	9.320e-07	1.809e-22	2.453e-05	0.28
NODE_0000053	6.807e-06	1.809e-22	8.022e-05	0.90
NODE_0000054	1.319e-05	1.809e-22	8.894e-05	1.00
NODE_0000220	4.725e-05	3.334e-05	9.883e-05	1.11
EPI_ISL_5343630	8.995e-05	2.013e-04	1.290e-04	1.45
EPI_ISL_1306116	9.845e-05	2.012e-04	1.246e-04	1.40
NODE_0000056	4.868e-05	1.809e-22	8.862e-05	1.00
EPI_ISL_3410772	1.403e-04	2.654e-22	8.894e-06	0.10
EPI_ISL_5086417	9.095e-05	2.674e-22	8.894e-06	0.10
NODE_0000058	7.602e-06	1.809e-22	6.942e-05	0.78
NODE_0000061	3.269e-05	1.809e-22	8.894e-05	1.00
NODE_0000062	2.087e-05	1.809e-22	8.894e-05	1.00
EPI_ISL_2193616	1.065e-04	1.006e-04	7.219e-05	0.81
EPI_ISL_5343829	8.947e-05	6.712e-05	5.882e-05	0.66
NODE_0000065	2.051e-05	1.809e-22	8.894e-05	1.00
EPI_ISL_2201725	1.528e-04	3.354e-05	2.210e-05	0.25
EPI_ISL_2193453	1.068e-04	6.707e-05	5.232e-05	0.59
NODE_0000066	3.975e-05	1.809e-22	8.894e-05	1.00
NODE_0000068	1.453e-05	1.809e-22	8.894e-05	1.00
EPI_ISL_3410463	1.276e-04	2.675e-22	8.894e-06	0.10
EPI_ISL_2193536	1.058e-04	3.354e-05	3.019e-05	0.34
NODE_0000069	1.461e-05	1.809e-22	8.894e-05	1.00
EPI_ISL_2193653	1.057e-04	3.354e-05	3.019e-05	0.34
NODE_0000215	1.157e-04	3.334e-05	2.957e-05	0.33
EPI_ISL_1306666	3.139e-05	2.645e-22	4.110e-05	0.46
EPI_ISL_1079127	1.848e-05	2.661e-22	5.825e-05	0.65
EPI_ISL_1202248	0.000e+00	2.630e-22	8.481e-05	0.95
NODE_0000071	6.019e-06	1.809e-22	8.894e-05	1.00
NODE_0000072	6.966e-06	1.809e-22	8.894e-05	1.00
EPI_ISL_525736	1.454e-04	2.348e-04	1.270e-04	1.43
NODE_0000204	4.147e-05	3.334e-05	9.724e-05	1.09
EPI_ISL_614133	1.178e-04	3.691e-04	1.767e-04	1.99
EPI_ISL_1182254	1.287e-04	3.354e-05	2.674e-05	0.30
NODE_0000074	1.395e-06	1.809e-22	8.894e-05	1.00
NODE_0000075	5.125e-06	1.809e-22	8.894e-05	1.00
NODE_0000078	2.037e-05	1.809e-22	8.894e-05	1.00
EPI_ISL_1076967	1.685e-04	6.710e-05	3.727e-05	0.42
EPI_ISL_538522	1.304e-04	1.680e-04	9.694e-05	1.09
NODE_0000081	6.783e-06	1.809e-22	8.894e-05	1.00
EPI_ISL_6963328	1.522e-04	2.349e-04	1.208e-04	1.36
NODE_0000278	4.731e-05	6.670e-05	1.011e-04	1.14
EPI_ISL_789738	1.027e-04	2.669e-22	8.894e-06	0.10
EPI_ISL_1076958	1.348e-04	2.685e-04	1.457e-04	1.64
NODE_0000280	3.521e-05	6.669e-05	1.047e-04	1.18
EPI_ISL_788810	6.434e-05	3.353e-05	6.726e-05	0.76
EPI_ISL_788572	6.483e-05	1.342e-04	1.329e-04	1.49
NODE_0000086	1.996e-05	1.809e-22	5.862e-05	0.66
NODE_0000087	1.160e-04	1.809e-22	8.894e-06	0.10
NODE_0000089	1.605e-05	1.809e-22	8.894e-05	1.00
EPI_ISL_1098196	5.082e-05	2.649e-22	2.645e-05	0.30
EPI_ISL_5086147	0.000e+00	2.665e-22	8.703e-05	0.98
NODE_0000091	1.386e-05	1.809e-22	8.894e-05	1.00
EPI_ISL_1041853	5.203e-05	2.652e-22	2.710e-05	0.30
EPI_ISL_5343397	0.000e+00	2.666e-22	8.825e-05	0.99
NODE_0000092	1.280e-05	1.809e-22	8.894e-05	1.00
NODE_0000094	2.741e-05	1.809e-22	8.894e-05	1.00
EPI_ISL_5384286	8.913e-05	3.360e-05	3.343e-05	0.38
EPI_ISL_2193540	1.069e-04	3.354e-05	2.904e-05	0.33
NODE_0000099	2.781e-05	1.809e-22	8.894e-05	1.00
EPI_ISL_1079217	1.347e-04	1.679e-04	9.134e-05	1.03
EPI_ISL_1238676	1.388e-04	2.350e-04	1.168e-04	1.31
NODE_0000281	7.894e-06	3.334e-05	9.860e-05	1.11
NODE_0000282	1.496e-04	7.344e-04	2.410e-04	2.71
EPI_ISL_2834697	1.912e-05	3.356e-05	9.709e-05	1.09
EPI_ISL_925332	2.349e-05	1.007e-04	1.225e-04	1.38
EPI_ISL_925326	2.349e-05	3.355e-05	9.472e-05	1.07
EPI_ISL_925321	2.349e-05	3.356e-05	9.473e-05	1.07
EPI_ISL_925325	2.325e-05	3.355e-05	9.487e-05	1.07
EPI_ISL_925357	2.301e-05	3.355e-05	9.502e-05	1.07
EPI_ISL_925318	2.325e-05	3.355e-05	9.487e-05	1.07
EPI_ISL_925330	2.325e-05	3.355e-05	9.487e-05	1.07
NODE_0000311	2.349e-05	3.335e-05	9.622e-05	1.08
EPI_ISL_925317	0.000e+00	2.612e-22	8.836e-05	0.99
EPI_ISL_925329	0.000e+00	2.621e-22	8.836e-05	0.99
NODE_0000316	1.229e-05	3.335e-05	9.783e-05	1.10
EPI_ISL_925323	1.096e-05	3.356e-05	9.894e-05	1.11
EPI_ISL_925355	1.048e-05	3.355e-05	9.896e-05	1.11
NODE_0000318	1.048e-05	3.335e-05	9.877e-05	1.11
EPI_ISL_925342	0.000e+00	2.618e-22	8.860e-05	1.00
EPI_ISL_925353	0.000e+00	2.610e-22	8.860e-05	1.00
NODE_0000106	4.538e-06	1.757e-22	6.992e-05	0.79
NODE_0000107	4.767e-06	1.757e-22	8.799e-05	0.99
NODE_0000108	6.518e-06	1.757e-22	8.869e-05	1.00
NODE_0000109	6.942e-06	1.757e-22	8.893e-05	1.00
EPI_ISL_925341	0.000e+00	2.628e-22	8.834e-05	0.99
EPI_ISL_925343	0.000e+00	2.624e-22	8.834e-05	0.99
NODE_0000111	6.942e-06	1.757e-22	8.893e-05	1.00
EPI_ISL_925344	0.000e+00	2.626e-22	8.834e-05	0.99
EPI_ISL_925337	0.000e+00	2.634e-22	8.834e-05	0.99
NODE_0000112	6.473e-06	1.757e-22	8.856e-05	1.00
NODE_0000116	7.229e-06	1.757e-22	8.894e-05	1.00
EPI_ISL_925359	0.000e+00	2.636e-22	8.836e-05	0.99
EPI_ISL_925334	0.000e+00	2.625e-22	8.836e-05	0.99
NODE_0000121	6.986e-06	1.757e-22	8.894e-05	1.00
EPI_ISL_925314	0.000e+00	2.594e-22	8.843e-05	0.99
EPI_ISL_925336	0.000e+00	2.623e-22	8.843e-05	0.99
NODE_0000122	3.995e-06	1.757e-22	8.867e-05	1.00
NODE_0000123	2.751e-06	1.757e-22	8.788e-05	0.99
NODE_0000124	4.511e-06	1.757e-22	8.894e-05	1.00
NODE_0000125	7.697e-06	1.757e-22	8.893e-05	1.00
EPI_ISL_925312	0.000e+00	2.628e-22	8.824e-05	0.99
EPI_ISL_925340	0.000e+00	2.628e-22	8.824e-05	0.99
NODE_0000127	7.697e-06	1.757e-22	8.893e-05	1.00
EPI_ISL_925331	0.000e+00	2.626e-22	8.824e-05	0.99
EPI_ISL_925333	0.000e+00	2.628e-22	8.824e-05	0.99
NODE_0000128	4.417e-06	1.757e-22	8.894e-05	1.00
NODE_0000129	8.278e-06	1.757e-22	8.887e-05	1.00
EPI_ISL_925313	0.000e+00	2.626e-22	8.829e-05	0.99
EPI_ISL_925311	0.000e+00	2.621e-22	8.829e-05	0.99
NODE_0000130	7.792e-06	1.757e-22	8.893e-05	1.00
EPI_ISL_925328	0.000e+00	2.608e-22	8.824e-05	0.99
EPI_ISL_925310	2.430e-07	2.628e-22	8.814e-05	0.99
NODE_0000131	2.597e-06	1.757e-22	8.867e-05	1.00
NODE_0000132	4.501e-06	1.757e-22	8.873e-05	1.00
NODE_0000133	7.619e-06	1.757e-22	8.893e-05	1.00
EPI_ISL_925319	0.000e+00	2.628e-22	8.825e-05	0.99
EPI_ISL_925320	0.000e+00	2.633e-22	8.825e-05	0.99
NODE_0000135	7.619e-06	1.757e-22	8.893e-05	1.00
EPI_ISL_925309	0.000e+00	2.625e-22	8.825e-05	0.99
EPI_ISL_925316	0.000e+00	2.626e-22	8.825e-05	0.99
NODE_0000136	4.502e-06	1.757e-22	8.869e-05	1.00
NODE_0000137	7.375e-06	1.757e-22	8.893e-05	1.00
EPI_ISL_925347	0.000e+00	2.633e-22	8.834e-05	0.99
EPI_ISL_925315	0.000e+00	2.629e-22	8.834e-05	0.99
NODE_0000138	7.375e-06	1.757e-22	8.893e-05	1.00
EPI_ISL_925338	0.000e+00	2.627e-22	8.834e-05	0.99
EPI_ISL_925360	0.000e+00	2.628e-22	8.834e-05	0.99
NODE_0000319	6.124e-06	3.334e-05	9.732e-05	1.09
NODE_0000320	4.855e-05	6.669e-05	1.080e-04	1.21
NODE_0000321	1.213e-04	2.335e-04	1.278e-04	1.44
EPI_ISL_2834701	0.000e+00	2.654e-22	8.668e-05	0.97
EPI_ISL_2834702	0.000e+00	2.656e-22	8.668e-05	0.97
NODE_0000322	8.725e-05	1.667e-04	1.128e-04	1.27
EPI_ISL_1014968	3.067e-05	6.707e-05	1.125e-04	1.26
EPI_ISL_2834700	2.775e-05	6.707e-05	1.122e-04	1.26
EPI_ISL_1014960	3.042e-05	3.354e-05	9.492e-05	1.07
EPI_ISL_1014953	3.091e-05	1.006e-04	1.226e-04	1.38
EPI_ISL_1014957	3.091e-05	3.353e-05	9.461e-05	1.06
EPI_ISL_1014987	3.042e-05	3.354e-05	9.492e-05	1.07
EPI_ISL_1014954	3.091e-05	6.707e-05	1.125e-04	1.26
EPI_ISL_1014971	3.042e-05	3.354e-05	9.492e-05	1.07
NODE_0000327	1.994e-05	3.334e-05	9.822e-05	1.10
EPI_ISL_1014956	1.097e-05	6.711e-05	1.086e-04	1.22
EPI_ISL_1014961	1.048e-05	2.656e-22	7.417e-05	0.83
NODE_0000334	2.395e-05	6.669e-05	1.113e-04	1.25
EPI_ISL_1014965	6.960e-06	3.355e-05	9.526e-05	1.07
EPI_ISL_1014980	6.474e-06	2.643e-22	8.668e-05	0.97
NODE_0000337	2.346e-05	3.334e-05	9.860e-05	1.11
EPI_ISL_1014964	6.961e-06	3.355e-05	9.887e-05	1.11
EPI_ISL_1014973	6.961e-06	2.660e-22	7.650e-05	0.86
NODE_0000345	2.252e-05	3.334e-05	9.798e-05	1.10
EPI_ISL_1014963	7.908e-06	3.354e-05	9.895e-05	1.11
EPI_ISL_1014951	8.394e-06	3.354e-05	9.893e-05	1.11
EPI_ISL_1014981	7.908e-06	3.354e-05	9.895e-05	1.11
NODE_0000148	7.929e-06	1.782e-22	6.984e-05	0.79
EPI_ISL_2834698	1.982e-05	2.650e-22	8.612e-05	0.97
NODE_0000149	8.040e-06	1.782e-22	8.866e-05	1.00
NODE_0000150	3.512e-06	1.782e-22	8.789e-05	0.99
NODE_0000151	8.647e-07	1.782e-22	8.894e-05	1.00
NODE_0000152	1.056e-05	1.782e-22	8.893e-05	1.00
EPI_ISL_1014952	0.000e+00	2.650e-22	8.820e-05	0.99
EPI_ISL_1014955	0.000e+00	2.649e-22	8.820e-05	0.99
NODE_0000153	1.056e-05	1.782e-22	8.893e-05	1.00
EPI_ISL_1014958	0.000e+00	2.649e-22	8.820e-05	0.99
EPI_ISL_1014950	0.000e+00	2.647e-22	8.820e-05	0.99
NODE_0000154	8.647e-07	1.782e-22	8.894e-05	1.00
NODE_0000155	1.056e-05	1.782e-22	8.893e-05	1.00
EPI_ISL_1014974	0.000e+00	2.645e-22	8.820e-05	0.99
EPI_ISL_1014966	0.000e+00	2.643e-22	8.820e-05	0.99
NODE_0000156	1.056e-05	1.782e-22	8.893e-05	1.00
EPI_ISL_1014967	0.000e+00	2.642e-22	8.820e-05	0.99
EPI_ISL_1014975	0.000e+00	2.619e-22	8.820e-05	0.99
NODE_0000157	3.346e-06	1.782e-22	8.866e-05	1.00
NODE_0000158	1.187e-06	1.782e-22	8.867e-05	1.00
NODE_0000159	9.923e-06	1.782e-22	8.893e-05	1.00
EPI_ISL_1014984	0.000e+00	2.653e-22	8.837e-05	0.99
EPI_ISL_1014976	0.000e+00	2.654e-22	8.837e-05	0.99
NODE_0000160	9.923e-06	1.782e-22	8.893e-05	1.00
EPI_ISL_1014970	0.000e+00	2.652e-22	8.837e-05	0.99
EPI_ISL_1014978	0.000e+00	2.653e-22	8.837e-05	0.99
NODE_0000161	9.412e-07	1.782e-22	8.874e-05	1.00
NODE_0000163	1.017e-05	1.782e-22	8.892e-05	1.00
EPI_ISL_1014949	0.000e+00	2.659e-22	8.837e-05	0.99
EPI_ISL_1014972	0.000e+00	2.654e-22	8.837e-05	0.99
NODE_0000164	1.041e-05	1.782e-22	8.893e-05	1.00
EPI_ISL_1014959	0.000e+00	2.654e-22	8.820e-05	0.99
EPI_ISL_1014969	0.000e+00	2.649e-22	8.820e-05	0.99
NODE_0000355	4.967e-05	1.334e-04	9.811e-05	1.10
EPI_ISL_9936957	1.163e-04	1.007e-04	1.100e-04	1.24
EPI_ISL_9936954	2.052e-04	1.678e-04	9.692e-05	1.09
NODE_0000356	1.270e-04	6.669e-05	9.919e-05	1.12
EPI_ISL_9936961	7.848e-05	2.348e-04	1.534e-04	1.73
EPI_ISL_9936955	7.824e-05	2.637e-22	9.433e-06	0.11
NODE_0000167	5.066e-06	1.777e-22	8.894e-05	1.00
NODE_0000169	8.752e-05	1.777e-22	3.357e-05	0.38
EPI_ISL_9936865	1.019e-04	1.344e-04	1.101e-04	1.24
NODE_0000170	8.427e-06	1.777e-22	7.884e-05	0.89
EPI_ISL_2896203	0.000e+00	2.644e-22	8.894e-05	1.00
EPI_ISL_9936844	2.430e-06	2.622e-22	8.855e-05	1.00
NODE_0000362	6.498e-05	3.334e-05	9.273e-05	1.04
EPI_ISL_2896209	3.193e-05	6.710e-05	1.125e-04	1.26
NODE_0000172	2.640e-05	1.774e-22	5.370e-05	0.60
EPI_ISL_2896210	5.534e-06	2.645e-22	8.894e-05	1.00
NODE_0000173	7.235e-06	1.774e-22	8.892e-05	1.00
EPI_ISL_2834938	0.000e+00	2.644e-22	8.883e-05	1.00
EPI_ISL_2834937	0.000e+00	2.641e-22	8.883e-05	1.00
NODE_0000366	1.163e-05	3.335e-05	9.799e-05	1.10
EPI_ISL_2896205	8.938e-05	3.354e-05	7.860e-05	0.88
NODE_0000367	4.880e-05	6.669e-05	1.091e-04	1.23
EPI_ISL_9936856	4.374e-05	6.713e-05	1.119e-04	1.26
EPI_ISL_2896204	4.058e-05	3.354e-05	9.330e-05	1.05
EPI_ISL_9936850	4.422e-05	6.710e-05	1.118e-04	1.26
NODE_0000387	4.181e-05	1.334e-04	1.338e-04	1.50
NODE_0000399	1.334e-05	3.336e-05	9.591e-05	1.08
EPI_ISL_9936928	8.888e-05	2.652e-22	1.288e-05	0.14
EPI_ISL_9936937	0.000e+00	2.653e-22	8.894e-05	1.00
NODE_0000178	2.738e-06	1.776e-22	8.865e-05	1.00
NODE_0000180	8.106e-06	1.776e-22	8.893e-05	1.00
NODE_0000182	1.327e-05	1.776e-22	8.894e-05	1.00
EPI_ISL_9936949	7.860e-05	2.643e-22	1.162e-05	0.13
NODE_0000183	-1.238e-07	1.776e-22	8.894e-05	1.00
EPI_ISL_9936941	7.824e-05	2.650e-22	1.175e-05	0.13
EPI_ISL_9936925	7.824e-05	2.647e-22	1.175e-05	0.13
NODE_0000184	1.333e-05	1.776e-22	8.894e-05	1.00
EPI_ISL_9936927	7.805e-05	6.710e-05	7.557e-05	0.85
NODE_0000185	-1.867e-07	1.776e-22	8.894e-05	1.00
EPI_ISL_9936930	7.824e-05	2.585e-22	1.174e-05	0.13
EPI_ISL_9936939	7.824e-05	2.646e-22	1.174e-05	0.13
NODE_0000186	5.180e-06	1.776e-22	8.866e-05	1.00
NODE_0000187	5.427e-06	1.776e-22	8.893e-05	1.00
EPI_ISL_9936926	8.888e-05	3.355e-05	4.845e-05	0.54
EPI_ISL_9936935	0.000e+00	2.647e-22	8.839e-05	0.99
NODE_0000195	3.271e-06	1.776e-22	8.894e-05	1.00
NODE_0000196	1.304e-05	1.776e-22	8.894e-05	1.00
EPI_ISL_9936942	7.824e-05	2.647e-22	1.206e-05	0.14
EPI_ISL_9936931	7.800e-05	2.548e-22	1.211e-05	0.14
NODE_0000197	1.304e-05	1.776e-22	8.894e-05	1.00
EPI_ISL_9936944	7.824e-05	2.547e-22	1.206e-05	0.14
EPI_ISL_9936943	7.824e-05	2.635e-22	1.206e-05	0.14
NODE_0000198	1.342e-05	1.756e-22	5.845e-05	0.66
NODE_0000199	1.658e-05	1.756e-22	8.819e-05	0.99
NODE_0000200	1.398e-05	1.756e-22	8.865e-05	1.00
EPI_ISL_9936849	2.430e-07	2.613e-22	8.846e-05	0.99
EPI_ISL_9936857	0.000e+00	2.627e-22	8.854e-05	1.00
NODE_0000201	1.155e-05	1.756e-22	8.865e-05	1.00
EPI_ISL_2896207	0.000e+00	2.631e-22	8.894e-05	1.00
EPI_ISL_2896208	0.000e+00	2.631e-22	8.894e-05	1.00
NODE_0000202	1.502e-05	1.756e-22	8.894e-05	1.00
NODE_0000203	1.214e-05	1.756e-22	8.762e-05	0.99
EPI_ISL_9936854	2.916e-06	2.625e-22	8.838e-05	0.99
EPI_ISL_2896206	0.000e+00	2.629e-22	8.894e-05	1.00
NODE_0000205	1.404e-05	1.756e-22	8.894e-05	1.00
NODE_0000206	2.255e-05	1.756e-22	7.684e-05	0.86
NODE_0000207	7.736e-07	1.756e-22	8.894e-05	1.00
EPI_ISL_9936932	7.824e-05	2.624e-22	1.182e-05	0.13
EPI_ISL_9936864	6.703e-05	2.629e-22	1.469e-05	0.17
NODE_0000208	2.559e-06	1.756e-22	8.893e-05	1.00
EPI_ISL_9936863	6.525e-05	3.354e-05	5.390e-05	0.61
EPI_ISL_9936862	6.525e-05	3.356e-05	5.393e-05	0.61
NODE_0000209	4.502e-06	1.756e-22	8.894e-05	1.00
EPI_ISL_9936859	8.561e-05	2.649e-22	1.117e-05	0.13
NODE_0000377	1.238e-05	3.334e-05	9.842e-05	1.11
NODE_0000165	7.908e-06	1.747e-22	8.894e-05	1.00
EPI_ISL_9936933	7.678e-05	6.708e-05	7.485e-05	0.84
EPI_ISL_9936922	7.678e-05	2.565e-22	1.146e-05	0.13
NODE_0000379	6.442e-06	3.334e-05	9.488e-05	1.07
EPI_ISL_9936921	7.824e-05	2.617e-22	1.281e-05	0.14
EPI_ISL_9936923	7.824e-05	6.708e-05	7.845e-05	0.88
NODE_0000380	7.873e-05	3.334e-05	5.083e-05	0.57
EPI_ISL_9936948	0.000e+00	2.608e-22	8.836e-05	0.99
EPI_ISL_9936947	0.000e+00	2.608e-22	8.836e-05	0.99
NODE_0000006	-1.043e-06	3.334e-05	9.480e-05	1.07
NODE_0000003	1.379e-05	3.334e-05	9.647e-05	1.08
EPI_ISL_2193574	1.626e-04	2.676e-22	8.894e-06	0.10
EPI_ISL_610061	1.663e-04	3.022e-04	1.291e-04	1.45
EPI_ISL_1938031	1.753e-04	5.034e-04	1.830e-04	2.06
NODE_0000002	2.071e-05	3.335e-05	9.491e-05	1.07
EPI_ISL_1305670	7.308e-04	8.394e-04	1.133e-04	1.27
NODE_0000000	6.132e-04	7.680e-04	1.167e-04	1.31
EPI_ISL_2965287	2.786e-04	2.353e-04	8.894e-05	1.00
EPI_ISL_2965289	1.528e-04	1.007e-04	8.894e-05	1.00
EPI_ISL_4962629	1.527e-04	1.007e-04	8.894e-05	1.00
NODE_0000007	6.379e-05	1.667e-04	1.304e-04	1.47
