#node	clock_length	mutation_length	rate	fold_change
NODE_0000044	6.752e-06	2.322e-21	6.472e-04	1.00
EPI_ISL_618295	9.147e-05	3.380e-05	4.451e-04	0.69
NODE_0000045	7.553e-07	2.322e-21	6.463e-04	1.00
NODE_0000046	6.624e-06	2.322e-21	6.451e-04	0.99
NODE_0000047	6.712e-06	2.322e-21	6.470e-04	1.00
EPI_ISL_626340	2.070e-05	1.443e-22	5.253e-04	0.81
NODE_0000048	1.538e-05	2.322e-21	6.473e-04	1.00
EPI_ISL_618116	0.000e+00	1.443e-22	5.872e-04	0.91
EPI_ISL_622272	0.000e+00	1.443e-22	5.872e-04	0.91
NODE_0000049	1.315e-05	2.322e-21	6.472e-04	1.00
EPI_ISL_714932	2.134e-05	1.418e-22	4.561e-04	0.70
NODE_0000051	2.134e-05	2.322e-21	6.483e-04	1.00
EPI_ISL_618161	0.000e+00	1.443e-22	4.578e-04	0.71
EPI_ISL_622277	0.000e+00	1.443e-22	4.578e-04	0.71
NODE_0000052	6.338e-06	2.322e-21	6.463e-04	1.00
NODE_0000054	3.478e-05	2.322e-21	6.481e-04	1.00
EPI_ISL_626341	1.240e-05	1.443e-22	3.348e-04	0.52
EPI_ISL_622269	0.000e+00	1.180e-22	4.407e-04	0.68
NODE_0000055	3.773e-07	2.322e-21	6.459e-04	1.00
NODE_0000056	9.603e-06	2.322e-21	6.483e-04	1.00
EPI_ISL_618092	0.000e+00	1.477e-22	6.441e-04	0.99
EPI_ISL_671262	0.000e+00	1.426e-22	6.441e-04	0.99
NODE_0000057	9.603e-06	2.322e-21	6.483e-04	1.00
EPI_ISL_626345	1.063e-05	1.443e-22	5.872e-04	0.91
EPI_ISL_618046	0.000e+00	1.399e-22	6.441e-04	0.99
NODE_0000000	9.281e-05	1.008e-04	7.177e-04	1.11
EPI_ISL_3050753	4.457e-05	3.383e-05	7.222e-04	1.11
EPI_ISL_3050761	6.760e-05	6.766e-05	8.163e-04	1.26
EPI_ISL_641513	4.812e-05	6.766e-05	8.013e-04	1.24
EPI_ISL_641507	4.812e-05	3.383e-05	7.212e-04	1.11
NODE_0000022	1.790e-04	2.017e-04	9.534e-04	1.47
EPI_ISL_683077	1.257e-05	1.302e-22	5.872e-04	0.91
EPI_ISL_683076	1.257e-05	3.383e-05	7.164e-04	1.11
NODE_0000009	4.280e-05	6.720e-05	7.786e-04	1.20
EPI_ISL_641516	1.559e-04	2.031e-04	9.451e-04	1.46
EPI_ISL_617578	0.000e+00	1.366e-22	6.483e-04	1.00
EPI_ISL_641509	5.314e-06	1.310e-22	6.391e-04	0.99
NODE_0000018	3.463e-05	3.360e-05	7.012e-04	1.08
EPI_ISL_3050757	1.349e-05	1.428e-22	5.936e-04	0.92
EPI_ISL_3050756	1.349e-05	3.383e-05	7.146e-04	1.10
EPI_ISL_3050755	1.349e-05	3.383e-05	7.146e-04	1.10
NODE_0000023	4.490e-05	1.344e-04	9.119e-04	1.41
NODE_0000026	3.608e-05	6.720e-05	8.156e-04	1.26
EPI_ISL_641479	2.383e-05	1.278e-22	5.253e-04	0.81
EPI_ISL_641480	2.383e-05	6.766e-05	7.966e-04	1.23
NODE_0000065	1.018e-05	1.594e-21	4.702e-04	0.73
EPI_ISL_641491	5.150e-05	1.278e-22	4.917e-04	0.76
EPI_ISL_615653	4.973e-05	3.383e-05	7.207e-04	1.11
NODE_0000027	2.092e-05	6.720e-05	7.545e-04	1.16
EPI_ISL_616802	1.780e-06	1.182e-22	6.483e-04	1.00
NODE_0000028	1.418e-05	3.360e-05	7.116e-04	1.10
EPI_ISL_616402	0.000e+00	1.168e-22	6.483e-04	1.00
EPI_ISL_615743	1.240e-05	1.168e-22	6.008e-04	0.93
NODE_0000031	4.373e-05	1.008e-04	8.863e-04	1.37
EPI_ISL_616369	3.627e-05	6.766e-05	8.001e-04	1.23
EPI_ISL_641473	5.221e-05	1.015e-04	9.029e-04	1.39
NODE_0000039	3.475e-05	3.360e-05	7.178e-04	1.11
EPI_ISL_622061	2.632e-05	6.766e-05	8.001e-04	1.23
EPI_ISL_641474	1.746e-05	1.262e-22	5.931e-04	0.91
NODE_0000071	2.129e-05	1.617e-21	4.213e-04	0.65
NODE_0000072	2.699e-05	1.617e-21	6.465e-04	1.00
EPI_ISL_615543	3.865e-07	1.318e-22	6.483e-04	1.00
EPI_ISL_641471	3.929e-06	1.302e-22	6.442e-04	0.99
NODE_0000073	1.273e-05	1.617e-21	6.379e-04	0.98
NODE_0000032	4.122e-05	3.360e-05	7.210e-04	1.11
EPI_ISL_641441	1.594e-05	3.384e-05	7.212e-04	1.11
EPI_ISL_641457	0.000e+00	1.228e-22	6.476e-04	1.00
NODE_0000075	7.498e-05	1.617e-21	2.912e-04	0.45
EPI_ISL_668790	5.126e-05	1.343e-22	2.298e-04	0.35
EPI_ISL_618554	1.406e-05	3.384e-05	7.215e-04	1.11
NODE_0000041	6.285e-05	6.720e-05	7.546e-04	1.16
EPI_ISL_683140	9.919e-05	6.766e-05	6.655e-04	1.03
EPI_ISL_641464	1.594e-05	1.214e-22	6.472e-04	1.00
EPI_ISL_669777	8.502e-05	1.015e-04	8.728e-04	1.35
NODE_0000050	6.253e-05	6.721e-05	8.062e-04	1.24
EPI_ISL_617065	1.009e-05	1.246e-22	6.051e-04	0.93
EPI_ISL_669780	2.249e-05	6.766e-05	8.061e-04	1.24
NODE_0000079	1.722e-05	1.595e-21	4.289e-04	0.66
NODE_0000080	3.060e-05	1.595e-21	6.468e-04	1.00
EPI_ISL_619085	0.000e+00	1.365e-22	6.483e-04	1.00
EPI_ISL_670697	0.000e+00	1.214e-22	6.483e-04	1.00
NODE_0000081	2.601e-05	1.595e-21	6.483e-04	1.00
NODE_0000082	4.392e-05	1.595e-21	6.483e-04	1.00
EPI_ISL_682396	2.267e-05	6.766e-05	7.531e-04	1.16
EPI_ISL_714390	3.507e-05	1.200e-22	1.620e-04	0.25
NODE_0000084	1.272e-05	1.595e-21	6.483e-04	1.00
EPI_ISL_682996	1.667e-05	3.383e-05	7.158e-04	1.10
NODE_0000085	1.667e-05	1.595e-21	5.103e-04	0.79
EPI_ISL_670718	0.000e+00	1.214e-22	6.442e-04	0.99
EPI_ISL_625861	0.000e+00	1.200e-22	6.442e-04	0.99
NODE_0000053	1.688e-05	3.360e-05	7.160e-04	1.10
EPI_ISL_683090	6.283e-05	6.768e-05	7.962e-04	1.23
EPI_ISL_683313	3.448e-05	3.383e-05	7.208e-04	1.11
EPI_ISL_641442	1.146e-05	1.120e-22	6.483e-04	1.00
EPI_ISL_668769	9.294e-05	1.015e-04	8.390e-04	1.29
NODE_0000063	4.334e-05	3.360e-05	7.005e-04	1.08
EPI_ISL_683289	0.000e+00	1.115e-22	6.483e-04	1.00
EPI_ISL_683288	0.000e+00	1.071e-22	6.483e-04	1.00
NODE_0000064	8.272e-05	6.720e-05	7.911e-04	1.22
EPI_ISL_747742	4.742e-05	6.766e-05	7.442e-04	1.15
EPI_ISL_1895190	4.742e-05	3.383e-05	5.362e-04	0.83
NODE_0000068	1.348e-05	3.360e-05	7.114e-04	1.10
EPI_ISL_641404	3.163e-05	1.122e-22	5.253e-04	0.81
EPI_ISL_683149	6.883e-05	6.766e-05	7.733e-04	1.19
NODE_0000070	2.454e-05	1.008e-04	8.178e-04	1.26
EPI_ISL_668825	4.252e-05	3.383e-05	6.781e-04	1.05
EPI_ISL_1872304	1.772e-05	6.766e-05	7.565e-04	1.17
NODE_0000092	4.740e-06	1.875e-17	6.466e-04	1.00
EPI_ISL_641413	5.894e-06	1.122e-22	6.432e-04	0.99
NODE_0000094	4.123e-06	1.875e-17	6.468e-04	1.00
EPI_ISL_641408	0.000e+00	1.122e-22	6.483e-04	1.00
EPI_ISL_683239	0.000e+00	1.062e-22	6.483e-04	1.00
NODE_0000095	1.134e-05	1.595e-21	5.617e-04	0.87
NODE_0000097	1.960e-05	1.595e-21	6.468e-04	1.00
EPI_ISL_619618	0.000e+00	1.161e-22	6.483e-04	1.00
EPI_ISL_619075	0.000e+00	1.153e-22	6.483e-04	1.00
NODE_0000098	1.417e-05	1.595e-21	6.483e-04	1.00
NODE_0000100	2.024e-05	1.595e-21	6.481e-04	1.00
EPI_ISL_668785	3.479e-05	3.383e-05	6.169e-04	0.95
EPI_ISL_641400	1.531e-05	3.383e-05	7.035e-04	1.09
NODE_0000101	1.236e-05	1.595e-21	6.483e-04	1.00
EPI_ISL_641402	2.318e-05	3.383e-05	7.011e-04	1.08
NODE_0000103	1.787e-05	1.595e-21	4.914e-04	0.76
EPI_ISL_682989	0.000e+00	1.145e-22	6.472e-04	1.00
EPI_ISL_669782	1.240e-05	1.145e-22	5.872e-04	0.91
NODE_0000074	7.493e-06	3.360e-05	7.069e-04	1.09
EPI_ISL_615996	6.011e-05	6.766e-05	8.197e-04	1.26
NODE_0000105	2.687e-05	1.852e-21	6.483e-04	1.00
EPI_ISL_683095	4.741e-05	3.383e-05	6.446e-04	0.99
NODE_0000107	7.864e-06	1.852e-21	6.453e-04	1.00
EPI_ISL_683093	2.892e-05	1.367e-22	4.278e-04	0.66
EPI_ISL_617504	5.769e-07	1.367e-22	6.447e-04	0.99
NODE_0000078	3.761e-05	6.720e-05	7.974e-04	1.23
EPI_ISL_641493	6.147e-05	1.015e-04	9.113e-04	1.41
NODE_0000111	2.125e-05	2.381e-21	3.364e-04	0.52
NODE_0000112	1.252e-04	2.327e-21	1.662e-04	0.26
EPI_ISL_668733	1.240e-05	1.331e-22	4.578e-04	0.71
EPI_ISL_669775	0.000e+00	1.434e-22	5.725e-04	0.88
NODE_0000113	3.845e-05	2.381e-21	6.480e-04	1.00
EPI_ISL_641494	1.771e-06	1.470e-22	6.397e-04	0.99
EPI_ISL_641483	0.000e+00	1.444e-22	6.446e-04	0.99
NODE_0000083	2.095e-05	3.360e-05	7.023e-04	1.08
EPI_ISL_616714	1.547e-06	1.470e-22	6.483e-04	1.00
EPI_ISL_641484	3.875e-05	3.383e-05	6.819e-04	1.05
EPI_ISL_683307	9.366e-05	1.015e-04	8.006e-04	1.23
NODE_0000093	5.823e-05	6.720e-05	7.776e-04	1.20
EPI_ISL_683268	3.720e-05	3.383e-05	6.819e-04	1.05
EPI_ISL_641428	0.000e+00	1.341e-22	6.483e-04	1.00
EPI_ISL_625980	5.491e-05	6.769e-05	7.856e-04	1.21
EPI_ISL_670704	6.731e-05	1.015e-04	8.827e-04	1.36
NODE_0000117	1.976e-06	2.483e-21	4.345e-04	0.67
NODE_0000119	2.227e-05	2.483e-21	6.483e-04	1.00
EPI_ISL_620958	3.930e-05	3.383e-05	7.049e-04	1.09
NODE_0000091	4.285e-05	3.360e-05	6.379e-04	0.98
EPI_ISL_670698	2.125e-05	3.383e-05	7.014e-04	1.08
NODE_0000122	2.834e-05	2.770e-21	5.701e-04	0.88
EPI_ISL_669805	3.011e-05	1.522e-22	4.420e-04	0.68
EPI_ISL_683271	0.000e+00	1.541e-22	6.483e-04	1.00
NODE_0000123	1.870e-05	2.483e-21	6.483e-04	1.00
NODE_0000124	5.493e-05	2.483e-21	3.041e-04	0.47
EPI_ISL_683309	1.805e-05	1.486e-22	5.872e-04	0.91
EPI_ISL_683308	1.805e-05	3.383e-05	7.164e-04	1.11
NODE_0000096	3.722e-05	3.360e-05	7.172e-04	1.11
EPI_ISL_619069	3.045e-05	3.383e-05	7.054e-04	1.09
EPI_ISL_621048	5.652e-06	1.479e-22	6.371e-04	0.98
EPI_ISL_620233	1.805e-05	3.383e-05	7.218e-04	1.11
NODE_0000099	1.980e-05	3.360e-05	7.214e-04	1.11
NODE_0000114	2.713e-05	2.107e-21	6.483e-04	1.00
EPI_ISL_670708	2.073e-05	3.383e-05	6.258e-04	0.97
NODE_0000127	2.073e-05	2.107e-21	3.140e-04	0.48
EPI_ISL_683073	0.000e+00	1.402e-22	6.442e-04	0.99
EPI_ISL_683074	0.000e+00	1.418e-22	6.442e-04	0.99
NODE_0000102	2.821e-05	3.360e-05	6.977e-04	1.08
EPI_ISL_683029	2.318e-05	1.367e-22	3.236e-04	0.50
EPI_ISL_683031	2.318e-05	3.383e-05	6.503e-04	1.00
NODE_0000104	2.828e-05	1.008e-04	9.031e-04	1.39
EPI_ISL_683128	5.529e-06	3.383e-05	7.191e-04	1.11
EPI_ISL_683127	5.529e-06	1.221e-22	5.754e-04	0.89
NODE_0000106	2.089e-05	6.720e-05	8.200e-04	1.26
NODE_0000109	6.361e-05	3.361e-05	6.790e-04	1.05
EPI_ISL_620907	0.000e+00	1.450e-22	6.483e-04	1.00
EPI_ISL_620077	1.240e-05	1.450e-22	6.008e-04	0.93
NODE_0000116	5.121e-05	1.008e-04	8.539e-04	1.32
EPI_ISL_621371	0.000e+00	1.334e-22	6.482e-04	1.00
EPI_ISL_670727	3.720e-05	3.383e-05	6.795e-04	1.05
NODE_0000118	6.200e-05	6.720e-05	7.694e-04	1.19
EPI_ISL_625860	0.000e+00	1.231e-22	6.442e-04	0.99
EPI_ISL_670705	1.240e-05	3.383e-05	7.195e-04	1.11
NODE_0000134	2.073e-05	1.806e-21	4.208e-04	0.65
NODE_0000110	5.543e-05	3.360e-05	7.156e-04	1.10
EPI_ISL_683298	1.756e-05	1.343e-22	6.210e-04	0.96
EPI_ISL_683299	1.756e-05	3.383e-05	7.014e-04	1.08
NODE_0000136	2.461e-05	1.806e-21	5.855e-04	0.90
EPI_ISL_683319	4.661e-05	3.383e-05	7.222e-04	1.11
NODE_0000138	1.929e-05	1.806e-21	6.363e-04	0.98
EPI_ISL_683280	3.087e-05	3.384e-05	7.203e-04	1.11
NODE_0000139	1.580e-05	1.806e-21	6.163e-04	0.95
NODE_0000140	1.153e-05	1.806e-21	6.481e-04	1.00
EPI_ISL_683142	4.783e-05	1.388e-22	2.838e-04	0.44
EPI_ISL_683320	0.000e+00	1.342e-22	6.468e-04	1.00
NODE_0000141	1.602e-05	1.806e-21	6.483e-04	1.00
EPI_ISL_668740	4.156e-05	6.766e-05	8.024e-04	1.24
EPI_ISL_682566	5.396e-05	1.359e-22	2.203e-04	0.34
NODE_0000120	2.741e-05	6.720e-05	7.954e-04	1.23
EPI_ISL_683306	6.631e-05	6.774e-05	8.086e-04	1.25
NODE_0000121	1.483e-05	3.360e-05	7.057e-04	1.09
EPI_ISL_683273	5.856e-05	3.385e-05	6.555e-04	1.01
EPI_ISL_683272	5.856e-05	6.766e-05	8.148e-04	1.26
EPI_ISL_670724	4.616e-05	3.383e-05	7.052e-04	1.09
EPI_ISL_683027	8.868e-05	6.766e-05	7.156e-04	1.10
EPI_ISL_619070	4.616e-05	1.015e-04	8.820e-04	1.36
NODE_0000137	5.741e-05	3.360e-05	6.627e-04	1.02
EPI_ISL_683056	2.773e-05	6.768e-05	8.159e-04	1.26
EPI_ISL_683057	2.773e-05	1.168e-22	4.578e-04	0.71
NODE_0000144	9.576e-05	1.344e-04	9.853e-04	1.52
EPI_ISL_1860573	0.000e+00	1.047e-22	5.867e-04	0.90
EPI_ISL_1861445	1.240e-05	3.388e-05	7.155e-04	1.10
NODE_0000164	4.467e-05	3.360e-05	7.089e-04	1.09
EPI_ISL_618724	1.390e-05	3.383e-05	7.162e-04	1.10
EPI_ISL_683053	4.047e-05	1.261e-22	3.502e-04	0.54
NODE_0000156	1.120e-05	1.595e-21	6.483e-04	1.00
EPI_ISL_683297	4.737e-05	3.383e-05	6.554e-04	1.01
NODE_0000157	5.274e-05	6.720e-05	8.094e-04	1.25
EPI_ISL_683188	1.057e-05	3.383e-05	7.158e-04	1.10
EPI_ISL_683189	1.057e-05	1.113e-22	5.895e-04	0.91
NODE_0000165	6.581e-05	3.360e-05	7.180e-04	1.11
EPI_ISL_668763	4.235e-05	3.383e-05	5.270e-04	0.81
NODE_0000166	3.164e-05	3.360e-05	6.620e-04	1.02
EPI_ISL_683178	5.396e-06	1.152e-22	5.253e-04	0.81
EPI_ISL_683180	5.396e-06	3.383e-05	7.220e-04	1.11
NODE_0000168	2.293e-05	3.360e-05	6.619e-04	1.02
EPI_ISL_683114	7.018e-06	1.214e-22	5.872e-04	0.91
EPI_ISL_683116	7.018e-06	3.383e-05	7.164e-04	1.11
NODE_0000142	6.478e-06	1.595e-21	6.483e-04	1.00
NODE_0000143	1.310e-05	1.595e-21	6.483e-04	1.00
EPI_ISL_683173	8.504e-05	6.766e-05	6.482e-04	1.00
NODE_0000150	4.253e-05	3.361e-05	6.364e-04	0.98
EPI_ISL_683246	0.000e+00	1.221e-22	6.483e-04	1.00
EPI_ISL_641406	0.000e+00	1.158e-22	6.483e-04	1.00
NODE_0000154	7.022e-06	1.595e-21	5.705e-04	0.88
NODE_0000155	1.240e-05	1.595e-21	6.381e-04	0.98
EPI_ISL_641501	1.140e-05	1.151e-22	6.483e-04	1.00
NODE_0000158	1.140e-05	1.595e-21	6.441e-04	0.99
NODE_0000159	1.545e-05	1.595e-21	5.497e-04	0.85
NODE_0000160	9.352e-06	1.595e-21	6.462e-04	1.00
EPI_ISL_683248	0.000e+00	1.214e-22	6.483e-04	1.00
EPI_ISL_683243	0.000e+00	1.214e-22	6.483e-04	1.00
NODE_0000162	9.352e-06	1.595e-21	6.462e-04	1.00
EPI_ISL_683052	2.303e-05	1.197e-22	5.093e-04	0.79
EPI_ISL_683241	0.000e+00	1.415e-22	6.483e-04	1.00
NODE_0000163	1.478e-05	1.595e-21	6.483e-04	1.00
NODE_0000167	1.204e-05	1.595e-21	6.480e-04	1.00
EPI_ISL_682842	4.403e-05	3.383e-05	5.362e-04	0.83
NODE_0000161	4.133e-05	3.360e-05	6.088e-04	0.94
EPI_ISL_682428	2.698e-06	1.294e-22	5.872e-04	0.91
EPI_ISL_682537	2.698e-06	1.261e-22	5.872e-04	0.91
NODE_0000169	1.063e-05	1.595e-21	4.838e-04	0.75
NODE_0000171	8.250e-06	1.595e-21	6.464e-04	1.00
EPI_ISL_683085	1.240e-05	1.245e-22	5.863e-04	0.90
EPI_ISL_617907	0.000e+00	1.214e-22	6.471e-04	1.00
NODE_0000172	2.065e-05	1.595e-21	5.950e-04	0.92
EPI_ISL_683064	0.000e+00	1.204e-22	6.442e-04	0.99
EPI_ISL_683049	1.771e-06	1.197e-22	6.390e-04	0.99
NODE_0000173	1.050e-05	1.595e-21	6.470e-04	1.00
EPI_ISL_619446	9.765e-06	1.214e-22	6.483e-04	1.00
NODE_0000174	6.515e-06	1.595e-21	6.216e-04	0.96
NODE_0000175	9.091e-06	1.595e-21	6.483e-04	1.00
NODE_0000176	1.425e-05	1.595e-21	6.483e-04	1.00
EPI_ISL_683084	2.951e-05	3.383e-05	6.679e-04	1.03
NODE_0000153	2.951e-05	3.360e-05	6.819e-04	1.05
EPI_ISL_670706	0.000e+00	1.168e-22	6.442e-04	0.99
EPI_ISL_683069	0.000e+00	1.168e-22	6.442e-04	0.99
NODE_0000178	1.983e-05	1.595e-21	6.473e-04	1.00
EPI_ISL_683087	1.861e-05	3.383e-05	6.967e-04	1.07
NODE_0000179	1.684e-05	1.595e-21	4.284e-04	0.66
EPI_ISL_683088	1.771e-06	1.197e-22	6.473e-04	1.00
EPI_ISL_641397	0.000e+00	1.245e-22	6.483e-04	1.00
NODE_0000180	7.118e-06	1.595e-21	6.390e-04	0.99
NODE_0000181	1.588e-05	1.595e-21	6.293e-04	0.97
NODE_0000182	3.116e-05	1.595e-21	6.481e-04	1.00
EPI_ISL_683026	4.000e-06	3.383e-05	7.018e-04	1.08
EPI_ISL_683117	1.109e-05	1.214e-22	3.643e-04	0.56
NODE_0000183	2.000e-05	1.595e-21	6.483e-04	1.00
EPI_ISL_926043	2.224e-05	3.384e-05	6.706e-04	1.03
EPI_ISL_683028	1.516e-05	3.383e-05	6.987e-04	1.08
NODE_0000184	7.646e-06	1.595e-21	6.460e-04	1.00
NODE_0000186	7.971e-06	1.595e-21	6.465e-04	1.00
EPI_ISL_618623	5.314e-06	1.214e-22	6.391e-04	0.99
EPI_ISL_683270	0.000e+00	1.197e-22	6.483e-04	1.00
NODE_0000187	3.857e-05	1.595e-21	6.449e-04	0.99
EPI_ISL_683118	1.191e-05	3.383e-05	6.623e-04	1.02
EPI_ISL_683119	1.191e-05	3.383e-05	6.623e-04	1.02
NODE_0000188	6.755e-06	2.107e-21	5.898e-04	0.91
NODE_0000189	2.081e-05	2.107e-21	6.474e-04	1.00
NODE_0000190	1.399e-05	2.107e-21	6.483e-04	1.00
EPI_ISL_641512	6.563e-06	1.461e-22	6.319e-04	0.97
EPI_ISL_3050754	3.020e-06	1.418e-22	6.441e-04	0.99
NODE_0000191	1.360e-05	2.107e-21	6.481e-04	1.00
EPI_ISL_3050762	2.643e-05	1.418e-22	4.830e-04	0.75
NODE_0000192	6.945e-06	2.107e-21	6.483e-04	1.00
EPI_ISL_641508	0.000e+00	1.599e-22	6.354e-04	0.98
NODE_0000194	5.301e-05	2.107e-21	1.556e-04	0.24
