#Lower and upper bound delineate the 90% max posterior region
#node	date	numeric date	lower bound	upper bound
NODE_0000059	2021-03-06	2021.177582	2021.155722	2021.196351
EPI_ISL_1590962	2021-03-15	2021.201370	2021.201370	2021.201370
EPI_ISL_1591022	2021-03-17	2021.206849	2021.206849	2021.206849
NODE_0000056	2021-03-01	2021.162688	2021.143268	2021.184932
EPI_ISL_1590870	2021-03-09	2021.184932	2021.184932	2021.184932
EPI_ISL_1590843	2021-03-11	2021.190411	2021.190411	2021.190411
NODE_0000029	2021-02-17	2021.128793	2021.086859	2021.149950
NODE_0000062	2021-02-25	2021.151702	2021.132282	2021.174288
EPI_ISL_1590867	2021-03-10	2021.187671	2021.187671	2021.187671
NODE_0000035	2021-03-01	2021.164295	2021.136722	2021.181525
EPI_ISL_8403007	2021-03-18	2021.209589	2021.209589	2021.209589
EPI_ISL_8403171	2021-03-09	2021.184932	2021.184932	2021.184932
NODE_0000051	2021-02-24	2021.148649	2021.096322	2021.183338
EPI_ISL_8385897	2021-03-25	2021.228767	2021.228767	2021.228767
EPI_ISL_8501762	2021-04-02	2021.250685	2021.250685	2021.250685
EPI_ISL_2141549	2021-03-18	2021.209589	2021.209589	2021.209589
NODE_0000032	2021-02-18	2021.131842	2021.108121	2021.152655
NODE_0000033	2021-03-07	2021.179849	2021.155152	2021.196487
EPI_ISL_2141622	2021-03-18	2021.209589	2021.209589	2021.209589
EPI_ISL_1591012	2021-03-16	2021.204110	2021.204110	2021.204110
NODE_0000031	2021-03-07	2021.179471	2021.155041	2021.203000
EPI_ISL_2141910	2021-04-28	2021.321918	2021.321918	2021.321918
NODE_0000028	2021-03-17	2021.208148	2021.175371	2021.222430
EPI_ISL_8564587	2021-07-15	2021.535616	2021.535616	2021.535616
EPI_ISL_8501747	2021-04-06	2021.261644	2021.261644	2021.261644
EPI_ISL_2141686	2021-04-09	2021.269863	2021.269863	2021.269863
NODE_0000016	2021-03-20	2021.214255	2021.183410	2021.221765
EPI_ISL_2141681	2021-04-12	2021.278082	2021.278082	2021.278082
EPI_ISL_2141683	2021-04-09	2021.269863	2021.269863	2021.269863
NODE_0000022	2021-03-27	2021.234643	2021.186821	2021.287216
EPI_ISL_2141904	2021-04-23	2021.308219	2021.308219	2021.308219
NODE_0000023	2021-04-13	2021.280860	2021.228863	2021.333489
EPI_ISL_8527349	2021-10-07	2021.765753	2021.765753	2021.765753
EPI_ISL_8174953	2021-07-29	2021.573973	2021.573973	2021.573973
NODE_0000045	2021-03-20	2021.216163	2021.200585	2021.257892
NODE_0000047	2021-03-28	2021.236467	2021.209263	2021.260308
EPI_ISL_4548649	2021-07-01	2021.497260	2021.497260	2021.497260
EPI_ISL_2141685	2021-04-09	2021.269863	2021.269863	2021.269863
NODE_0000050	2021-03-22	2021.221862	2021.210099	2021.260637
EPI_ISL_2141902	2021-04-28	2021.321918	2021.321918	2021.321918
NODE_0000052	2021-03-27	2021.235319	2021.217317	2021.263833
NODE_0000053	2021-04-08	2021.267123	2021.231816	2021.267123
EPI_ISL_2141680	2021-04-08	2021.267123	2021.267123	2021.267123
EPI_ISL_2141761	2021-04-14	2021.283562	2021.283562	2021.283562
NODE_0000054	2021-04-13	2021.279753	2021.223401	2021.305806
EPI_ISL_2141905	2021-04-23	2021.308219	2021.308219	2021.308219
EPI_ISL_2141906	2021-04-27	2021.319178	2021.319178	2021.319178
NODE_0000011	2021-03-22	2021.220066	2021.196299	2021.264899
EPI_ISL_2141898	2021-04-28	2021.321918	2021.321918	2021.321918
EPI_ISL_2141899	2021-04-28	2021.321918	2021.321918	2021.321918
NODE_0000057	2021-03-25	2021.228201	2021.214884	2021.264816
EPI_ISL_2141684	2021-04-09	2021.269863	2021.269863	2021.269863
NODE_0000058	2021-04-13	2021.280967	2021.218275	2021.283562
EPI_ISL_2141762	2021-04-14	2021.283562	2021.283562	2021.283562
EPI_ISL_2141903	2021-04-28	2021.321918	2021.321918	2021.321918
NODE_0000008	2021-03-25	2021.228287	2021.196407	2021.268714
EPI_ISL_2141909	2021-04-27	2021.319178	2021.319178	2021.319178
NODE_0000010	2021-03-29	2021.240584	2021.224869	2021.274379
EPI_ISL_2141682	2021-04-12	2021.278082	2021.278082	2021.278082
EPI_ISL_2141907	2021-04-27	2021.319178	2021.319178	2021.319178
NODE_0000005	2021-04-13	2021.279731	2021.224046	2021.341896
NODE_0000006	2021-09-17	2021.711487	2021.641725	2021.726605
EPI_ISL_8514993	2021-09-29	2021.743836	2021.743836	2021.743836
NODE_0000063	2021-09-20	2021.719150	2021.664427	2021.744905
EPI_ISL_8527347	2021-10-13	2021.782192	2021.782192	2021.782192
EPI_ISL_8527352	2021-10-07	2021.765753	2021.765753	2021.765753
NODE_0000002	2021-05-05	2021.340599	2021.284189	2021.466801
NODE_0000000	2021-06-05	2021.426423	2021.353186	2021.486046
EPI_ISL_4548647	2021-07-06	2021.510959	2021.510959	2021.510959
NODE_0000001	2021-06-29	2021.491068	2021.443118	2021.510309
EPI_ISL_4548648	--	--	--	--
EPI_ISL_4548650	2021-07-06	2021.510959	2021.510959	2021.510959
NODE_0000003	2021-08-05	2021.593025	2021.512237	2021.677599
EPI_ISL_8514994	2021-09-29	2021.743836	2021.743836	2021.743836
NODE_0000004	2021-09-17	2021.711154	2021.646628	2021.727368
EPI_ISL_8514997	2021-09-23	2021.727397	2021.727397	2021.727397
EPI_ISL_8514995	2021-09-29	2021.743836	2021.743836	2021.743836
