#node	clock_length	mutation_length	rate	fold_change
EPI_ISL_2141681	6.638e-05	1.012e-04	1.401e-03	1.35
EPI_ISL_2141683	5.783e-05	6.744e-05	1.234e-03	1.19
NODE_0000022	2.120e-05	3.364e-05	1.152e-03	1.11
EPI_ISL_2141904	7.652e-05	1.012e-04	1.320e-03	1.27
NODE_0000023	4.807e-05	3.364e-05	1.149e-03	1.10
EPI_ISL_8527349	5.043e-04	3.712e-04	7.755e-04	0.75
EPI_ISL_8174953	3.048e-04	2.700e-04	9.092e-04	0.87
NODE_0000045	1.984e-06	8.032e-18	8.038e-04	0.77
NODE_0000047	2.112e-05	8.032e-18	1.040e-03	1.00
EPI_ISL_4548649	2.712e-04	2.698e-04	1.090e-03	1.05
EPI_ISL_2141685	3.473e-05	3.372e-05	1.109e-03	1.07
NODE_0000050	5.927e-06	8.032e-18	1.040e-03	1.00
EPI_ISL_2141902	1.041e-04	6.744e-05	9.417e-04	0.91
NODE_0000052	1.400e-05	8.032e-18	1.040e-03	1.00
NODE_0000053	3.308e-05	8.032e-18	1.040e-03	1.00
EPI_ISL_2141680	0.000e+00	8.201e-18	7.021e-04	0.68
EPI_ISL_2141761	1.710e-05	8.198e-18	4.307e-04	0.41
NODE_0000054	4.621e-05	8.032e-18	1.040e-03	1.00
EPI_ISL_2141905	2.960e-05	3.372e-05	7.139e-04	0.69
EPI_ISL_2141906	4.100e-05	3.372e-05	6.236e-04	0.60
NODE_0000011	6.044e-06	3.364e-05	1.148e-03	1.10
EPI_ISL_2141898	1.059e-04	1.349e-04	1.369e-03	1.32
EPI_ISL_2141899	1.059e-04	1.349e-04	1.369e-03	1.32
NODE_0000057	8.460e-06	8.040e-18	9.900e-04	0.95
EPI_ISL_2141684	4.333e-05	3.372e-05	1.105e-03	1.06
NODE_0000058	5.488e-05	8.040e-18	1.040e-03	1.00
EPI_ISL_2141762	2.698e-06	8.197e-18	4.222e-04	0.41
EPI_ISL_2141903	4.259e-05	6.744e-05	9.400e-04	0.90
NODE_0000008	8.549e-06	3.364e-05	1.132e-03	1.09
EPI_ISL_2141909	9.453e-05	6.744e-05	9.649e-04	0.93
NODE_0000010	1.279e-05	3.364e-05	1.147e-03	1.10
EPI_ISL_2141682	3.900e-05	1.012e-04	1.421e-03	1.37
EPI_ISL_2141907	8.174e-05	3.372e-05	7.072e-04	0.68
NODE_0000005	5.350e-05	1.010e-04	1.348e-03	1.30
NODE_0000006	4.490e-04	3.029e-04	8.251e-04	0.79
EPI_ISL_8514993	3.364e-05	1.012e-04	1.397e-03	1.34
NODE_0000063	7.970e-06	8.061e-18	1.040e-03	1.00
EPI_ISL_8527347	6.556e-05	1.012e-04	1.104e-03	1.06
EPI_ISL_8527352	4.847e-05	3.373e-05	6.244e-04	0.60
NODE_0000002	6.330e-05	1.010e-04	1.106e-03	1.06
NODE_0000000	8.926e-05	6.731e-05	1.222e-03	1.17
EPI_ISL_4548647	8.792e-05	3.373e-05	6.717e-04	0.65
NODE_0000001	6.723e-05	1.010e-04	1.420e-03	1.37
EPI_ISL_4548648	8.448e-05	1.012e-04	1.089e-03	1.05
EPI_ISL_4548650	2.069e-05	3.374e-05	1.147e-03	1.10
NODE_0000003	2.625e-04	3.030e-04	1.321e-03	1.27
EPI_ISL_8514994	1.568e-04	1.012e-04	8.969e-04	0.86
NODE_0000004	1.229e-04	1.010e-04	1.284e-03	1.23
EPI_ISL_8514997	1.689e-05	6.749e-05	1.287e-03	1.24
EPI_ISL_8514995	3.399e-05	3.375e-05	8.228e-04	0.79
