#node	clock_length	mutation_length	rate	fold_change
EPI_ISL_669775	1.559e-05	9.389e-17	2.358e-04	0.86
NODE_0000052	8.000e-06	9.280e-17	2.733e-04	1.00
EPI_ISL_641494	7.489e-07	9.387e-17	2.739e-04	1.00
EPI_ISL_641483	0.000e+00	9.389e-17	2.741e-04	1.00
NODE_0000989	2.859e-05	3.338e-05	3.041e-04	1.11
EPI_ISL_641484	3.250e-05	3.348e-05	3.000e-04	1.09
EPI_ISL_683307	5.572e-05	1.004e-04	3.792e-04	1.38
NODE_0000999	4.074e-05	6.676e-05	3.450e-04	1.26
EPI_ISL_670704	2.846e-05	1.004e-04	3.804e-04	1.39
EPI_ISL_641428	0.000e+00	9.406e-17	2.741e-04	1.00
EPI_ISL_625980	2.322e-05	6.699e-05	3.456e-04	1.26
EPI_ISL_683268	1.573e-05	3.348e-05	3.048e-04	1.11
NODE_0000055	8.180e-06	9.279e-17	2.741e-04	1.00
NODE_0000994	3.227e-05	3.338e-05	2.820e-04	1.03
EPI_ISL_670698	1.302e-05	3.348e-05	3.041e-04	1.11
NODE_0000057	1.526e-05	9.276e-17	2.392e-04	0.87
EPI_ISL_669805	1.349e-05	9.384e-17	2.257e-04	0.82
EPI_ISL_683271	7.590e-07	9.383e-17	2.723e-04	0.99
NODE_0000059	3.126e-06	9.279e-17	2.727e-04	1.00
EPI_ISL_620958	3.168e-05	3.348e-05	2.836e-04	1.03
NODE_0000060	5.468e-06	9.279e-17	2.711e-04	0.99
EPI_ISL_616714	0.000e+00	9.386e-17	2.741e-04	1.00
NODE_0000062	2.586e-05	9.279e-17	1.831e-04	0.67
EPI_ISL_683308	1.308e-05	3.348e-05	3.049e-04	1.11
EPI_ISL_683309	1.308e-05	9.386e-17	2.254e-04	0.82
NODE_0001002	3.578e-05	3.338e-05	2.988e-04	1.09
EPI_ISL_619069	1.768e-05	3.348e-05	3.015e-04	1.10
EPI_ISL_621048	7.200e-06	9.386e-17	2.517e-04	0.92
EPI_ISL_620233	1.244e-05	3.348e-05	3.049e-04	1.11
NODE_0001005	8.124e-06	3.338e-05	3.018e-04	1.10
EPI_ISL_670708	2.529e-05	3.348e-05	2.921e-04	1.07
NODE_0000065	9.099e-06	9.283e-17	2.400e-04	0.88
EPI_ISL_683073	1.619e-05	9.391e-17	2.358e-04	0.86
EPI_ISL_683074	1.619e-05	9.390e-17	2.358e-04	0.86
NODE_0001008	7.882e-06	3.338e-05	2.974e-04	1.09
EPI_ISL_683029	1.890e-05	9.393e-17	2.018e-04	0.74
EPI_ISL_683031	1.890e-05	3.348e-05	3.021e-04	1.10
NODE_0001010	1.645e-05	1.002e-04	3.601e-04	1.31
EPI_ISL_683128	6.946e-06	3.348e-05	2.940e-04	1.07
EPI_ISL_683127	6.946e-06	9.402e-17	2.655e-04	0.97
NODE_0001016	2.973e-05	6.676e-05	3.369e-04	1.23
EPI_ISL_668740	7.330e-05	6.696e-05	2.801e-04	1.02
NODE_0001022	4.150e-05	3.338e-05	2.779e-04	1.01
EPI_ISL_683298	1.308e-05	9.396e-17	2.346e-04	0.86
EPI_ISL_683299	1.308e-05	3.348e-05	3.047e-04	1.11
NODE_0001024	3.661e-05	1.001e-04	3.787e-04	1.38
EPI_ISL_621371	0.000e+00	9.397e-17	2.741e-04	1.00
EPI_ISL_670727	1.573e-05	3.348e-05	3.048e-04	1.11
NODE_0001026	1.966e-05	6.676e-05	3.402e-04	1.24
EPI_ISL_625860	6.547e-06	9.404e-17	2.599e-04	0.95
EPI_ISL_670705	1.179e-05	3.348e-05	3.044e-04	1.11
NODE_0000074	1.476e-05	9.287e-17	2.728e-04	1.00
NODE_0001028	2.709e-05	3.339e-05	2.816e-04	1.03
EPI_ISL_620907	0.000e+00	9.386e-17	2.741e-04	1.00
EPI_ISL_620077	5.242e-06	9.385e-17	2.675e-04	0.98
NODE_0000076	1.958e-05	9.287e-17	1.968e-04	0.72
EPI_ISL_683319	1.949e-05	3.348e-05	3.002e-04	1.10
NODE_0000080	7.265e-06	9.287e-17	2.740e-04	1.00
EPI_ISL_683280	1.373e-05	3.350e-05	2.988e-04	1.09
NODE_0000081	1.223e-05	9.287e-17	2.110e-04	0.77
EPI_ISL_682566	2.471e-05	9.394e-17	1.634e-04	0.60
EPI_ISL_683320	0.000e+00	9.395e-17	2.723e-04	0.99
NODE_0001029	2.333e-05	6.676e-05	3.357e-04	1.22
EPI_ISL_683306	3.125e-05	6.726e-05	3.461e-04	1.26
NODE_0001030	7.971e-06	3.338e-05	3.011e-04	1.10
EPI_ISL_683087	3.451e-05	3.348e-05	2.804e-04	1.02
EPI_ISL_683273	2.627e-05	3.351e-05	2.983e-04	1.09
EPI_ISL_670724	2.103e-05	3.348e-05	3.042e-04	1.11
EPI_ISL_683272	2.627e-05	6.696e-05	3.452e-04	1.26
EPI_ISL_683027	3.900e-05	6.696e-05	3.402e-04	1.24
EPI_ISL_683297	2.627e-05	3.349e-05	2.983e-04	1.09
EPI_ISL_619070	2.103e-05	1.004e-04	3.574e-04	1.30
EPI_ISL_683173	4.574e-05	6.696e-05	3.295e-04	1.20
EPI_ISL_683084	3.676e-05	3.348e-05	2.744e-04	1.00
NODE_0001046	2.093e-05	6.677e-05	3.420e-04	1.25
EPI_ISL_683188	1.208e-05	3.348e-05	3.013e-04	1.10
EPI_ISL_683189	1.208e-05	9.411e-17	2.525e-04	0.92
NODE_0001055	3.042e-05	1.335e-04	4.097e-04	1.49
EPI_ISL_1860573	1.158e-05	9.416e-17	2.658e-04	0.97
EPI_ISL_1861445	1.682e-05	3.366e-05	3.032e-04	1.11
NODE_0001059	2.507e-05	3.339e-05	2.953e-04	1.08
EPI_ISL_683246	2.698e-06	9.402e-17	2.741e-04	1.00
EPI_ISL_641406	2.698e-06	9.433e-17	2.741e-04	1.00
NODE_0001068	1.525e-05	3.338e-05	3.043e-04	1.11
EPI_ISL_683056	2.226e-05	6.697e-05	3.385e-04	1.24
EPI_ISL_683057	2.226e-05	9.406e-17	2.160e-04	0.79
NODE_0001071	1.448e-05	3.338e-05	3.047e-04	1.11
EPI_ISL_618724	1.179e-05	3.348e-05	2.990e-04	1.09
EPI_ISL_683053	2.302e-05	9.400e-17	2.037e-04	0.74
NODE_0001073	1.227e-05	3.338e-05	3.014e-04	1.10
EPI_ISL_668763	3.497e-05	3.348e-05	2.728e-04	1.00
NODE_0001075	1.300e-05	3.338e-05	3.035e-04	1.11
EPI_ISL_683114	1.673e-05	9.403e-17	2.193e-04	0.80
EPI_ISL_683116	1.673e-05	3.348e-05	3.046e-04	1.11
NODE_0001076	1.654e-05	3.338e-05	3.040e-04	1.11
EPI_ISL_683178	1.619e-05	9.407e-17	2.075e-04	0.76
EPI_ISL_683180	1.619e-05	3.348e-05	3.031e-04	1.11
NODE_0000093	3.436e-06	9.296e-17	2.648e-04	0.97
NODE_0000095	2.030e-07	9.296e-17	2.676e-04	0.98
NODE_0000097	6.978e-06	9.296e-17	2.741e-04	1.00
EPI_ISL_683028	2.839e-05	3.348e-05	2.959e-04	1.08
NODE_0001063	1.958e-05	3.338e-05	3.018e-04	1.10
EPI_ISL_670706	6.565e-06	9.406e-17	2.732e-04	1.00
EPI_ISL_683069	6.565e-06	9.406e-17	2.732e-04	1.00
NODE_0000099	6.593e-06	9.296e-17	2.741e-04	1.00
EPI_ISL_683026	2.877e-05	3.348e-05	2.965e-04	1.08
NODE_0000100	6.347e-06	9.296e-17	2.741e-04	1.00
NODE_0001043	1.717e-05	3.338e-05	2.939e-04	1.07
EPI_ISL_682428	1.349e-05	9.398e-17	2.624e-04	0.96
EPI_ISL_682537	1.349e-05	9.400e-17	2.624e-04	0.96
NODE_0000103	7.448e-06	9.296e-17	2.653e-04	0.97
EPI_ISL_618623	2.247e-06	9.409e-17	2.682e-04	0.98
EPI_ISL_683270	0.000e+00	9.405e-17	2.723e-04	0.99
NODE_0000105	1.394e-07	9.296e-17	2.733e-04	1.00
NODE_0000107	6.167e-06	9.296e-17	2.731e-04	1.00
NODE_0000112	1.038e-06	9.296e-17	2.740e-04	1.00
EPI_ISL_683118	3.122e-05	3.348e-05	2.877e-04	1.05
EPI_ISL_682842	3.646e-05	3.348e-05	2.744e-04	1.00
NODE_0000114	1.108e-06	9.296e-17	2.732e-04	1.00
EPI_ISL_683119	3.115e-05	3.348e-05	2.911e-04	1.06
NODE_0000115	6.437e-06	9.296e-17	2.733e-04	1.00
EPI_ISL_641501	0.000e+00	9.434e-17	2.741e-04	1.00
EPI_ISL_683117	2.471e-05	9.403e-17	1.767e-04	0.64
NODE_0000117	5.562e-06	9.296e-17	2.727e-04	0.99
NODE_0000120	6.653e-06	9.296e-17	2.733e-04	1.00
EPI_ISL_619446	0.000e+00	9.403e-17	2.741e-04	1.00
NODE_0000121	9.284e-06	9.296e-17	2.637e-04	0.96
EPI_ISL_683243	2.698e-06	9.403e-17	2.671e-04	0.97
EPI_ISL_683248	2.698e-06	9.403e-17	2.671e-04	0.97
NODE_0000122	7.845e-07	9.296e-17	2.612e-04	0.95
NODE_0000123	6.772e-06	9.296e-17	2.734e-04	1.00
NODE_0000124	7.707e-06	9.296e-17	2.741e-04	1.00
EPI_ISL_683085	1.236e-05	9.401e-17	2.358e-04	0.86
EPI_ISL_683064	1.236e-05	9.402e-17	2.358e-04	0.86
NODE_0000126	7.354e-06	9.296e-17	2.738e-04	1.00
EPI_ISL_683052	1.346e-05	9.404e-17	2.358e-04	0.86
EPI_ISL_683049	1.346e-05	9.404e-17	2.358e-04	0.86
NODE_0000127	6.848e-06	9.296e-17	2.741e-04	1.00
NODE_0000129	8.100e-06	9.296e-17	2.736e-04	1.00
EPI_ISL_617907	6.647e-06	9.406e-17	2.576e-04	0.94
EPI_ISL_683241	2.902e-06	9.388e-17	2.688e-04	0.98
NODE_0000131	7.116e-06	9.296e-17	2.737e-04	1.00
EPI_ISL_641397	9.877e-06	9.405e-17	2.483e-04	0.91
EPI_ISL_683088	1.063e-05	9.404e-17	2.449e-04	0.89
NODE_0000134	1.174e-05	9.283e-17	2.365e-04	0.86
NODE_0000930	6.760e-05	3.338e-05	2.919e-04	1.06
EPI_ISL_3050757	1.349e-05	9.390e-17	2.468e-04	0.90
EPI_ISL_3050756	1.349e-05	3.348e-05	3.029e-04	1.11
EPI_ISL_3050755	1.349e-05	3.348e-05	3.029e-04	1.11
NODE_0000136	2.189e-05	9.283e-17	2.741e-04	1.00
NODE_0000137	1.166e-05	9.283e-17	2.738e-04	1.00
EPI_ISL_3050753	4.604e-05	3.348e-05	2.719e-04	0.99
NODE_0000138	1.310e-05	9.283e-17	2.737e-04	1.00
EPI_ISL_641507	3.444e-05	3.348e-05	2.712e-04	0.99
NODE_0000139	2.095e-05	9.286e-17	1.543e-04	0.56
EPI_ISL_641512	1.349e-05	9.388e-17	2.680e-04	0.98
NODE_0000140	7.388e-06	9.286e-17	2.733e-04	1.00
EPI_ISL_641508	6.102e-06	9.380e-17	2.715e-04	0.99
NODE_0000141	4.605e-06	9.286e-17	2.733e-04	1.00
EPI_ISL_3050754	0.000e+00	9.390e-17	2.741e-04	1.00
NODE_0000142	9.735e-06	9.286e-17	2.525e-04	0.92
EPI_ISL_3050762	0.000e+00	9.390e-17	2.741e-04	1.00
NODE_0000143	3.028e-05	9.286e-17	1.643e-04	0.60
EPI_ISL_926043	2.739e-05	3.349e-05	2.817e-04	1.03
NODE_0000144	1.120e-05	9.286e-17	2.441e-04	0.89
EPI_ISL_668733	1.619e-05	9.393e-17	2.079e-04	0.76
EPI_ISL_1880299	1.619e-05	9.390e-17	2.079e-04	0.76
NODE_0001077	5.510e-05	3.338e-05	2.606e-04	0.95
EPI_ISL_620345	4.902e-05	6.696e-05	3.266e-04	1.19
EPI_ISL_669778	6.475e-05	1.004e-04	3.570e-04	1.30
EPI_ISL_641455	3.405e-05	1.006e-04	3.807e-04	1.39
EPI_ISL_683062	6.475e-05	6.696e-05	2.912e-04	1.06
EPI_ISL_641488	2.806e-05	3.348e-05	2.983e-04	1.09
EPI_ISL_669767	6.475e-05	1.339e-04	4.066e-04	1.48
EPI_ISL_668730	7.524e-05	1.675e-04	4.347e-04	1.59
NODE_0001214	3.873e-05	3.338e-05	2.767e-04	1.01
EPI_ISL_683310	1.179e-05	9.396e-17	2.377e-04	0.87
EPI_ISL_683311	1.179e-05	3.348e-05	3.044e-04	1.11
NODE_0001226	6.832e-06	3.338e-05	2.943e-04	1.07
EPI_ISL_641485	2.122e-05	6.696e-05	3.372e-04	1.23
EPI_ISL_621000	3.171e-05	6.697e-05	3.464e-04	1.26
NODE_0001250	7.075e-06	3.338e-05	3.019e-04	1.10
EPI_ISL_670700	2.098e-05	3.348e-05	3.041e-04	1.11
EPI_ISL_668832	6.292e-05	2.010e-04	4.765e-04	1.74
NODE_0001178	4.888e-05	6.677e-05	3.122e-04	1.14
EPI_ISL_714293	2.636e-05	9.400e-17	2.026e-04	0.74
EPI_ISL_669803	1.587e-05	9.393e-17	2.543e-04	0.93
EPI_ISL_712435	3.684e-05	3.348e-05	2.822e-04	1.03
NODE_0001201	4.156e-05	1.669e-04	4.417e-04	1.61
EPI_ISL_668755	2.843e-05	9.413e-17	1.775e-04	0.65
NODE_0001202	1.167e-05	3.338e-05	2.990e-04	1.09
EPI_ISL_668802	1.676e-05	3.348e-05	3.047e-04	1.11
EPI_ISL_714400	2.201e-05	3.348e-05	3.002e-04	1.10
NODE_0001215	6.817e-06	3.338e-05	3.031e-04	1.11
EPI_ISL_621931	2.648e-05	6.696e-05	3.371e-04	1.23
NODE_0000153	2.723e-05	9.283e-17	2.159e-04	0.79
EPI_ISL_641459	0.000e+00	9.405e-17	2.741e-04	1.00
EPI_ISL_641458	0.000e+00	9.390e-17	2.741e-04	1.00
NODE_0001274	3.036e-05	3.338e-05	2.959e-04	1.08
EPI_ISL_683279	2.166e-05	3.348e-05	2.980e-04	1.09
NODE_0001275	1.831e-05	3.338e-05	2.989e-04	1.09
EPI_ISL_641403	1.308e-05	3.348e-05	3.023e-04	1.10
EPI_ISL_669790	1.608e-05	9.390e-17	2.353e-04	0.86
NODE_0001277	6.516e-06	3.338e-05	2.995e-04	1.09
EPI_ISL_641463	2.828e-05	9.390e-17	1.972e-04	0.72
NODE_0001278	1.316e-05	3.338e-05	2.969e-04	1.08
EPI_ISL_641466	1.587e-05	3.348e-05	3.049e-04	1.11
EPI_ISL_621716	1.362e-05	6.696e-05	3.259e-04	1.19
NODE_0001279	6.581e-06	3.338e-05	3.038e-04	1.11
EPI_ISL_615843	2.147e-05	3.348e-05	3.023e-04	1.10
EPI_ISL_641433	3.196e-05	3.352e-05	3.009e-04	1.10
NODE_0001284	2.747e-05	6.677e-05	3.368e-04	1.23
EPI_ISL_641452	0.000e+00	9.390e-17	2.741e-04	1.00
EPI_ISL_641454	0.000e+00	9.390e-17	2.741e-04	1.00
NODE_0000160	3.271e-05	9.289e-17	1.924e-04	0.70
EPI_ISL_641435	0.000e+00	9.411e-17	2.741e-04	1.00
NODE_0000161	3.888e-06	9.289e-17	2.542e-04	0.93
EPI_ISL_683302	8.094e-06	9.396e-17	2.723e-04	0.99
EPI_ISL_683301	8.094e-06	9.386e-17	2.723e-04	0.99
NODE_0001180	3.086e-05	3.338e-05	2.932e-04	1.07
EPI_ISL_683317	1.967e-05	3.348e-05	3.021e-04	1.10
EPI_ISL_668803	3.914e-05	1.004e-04	3.833e-04	1.40
NODE_0001187	1.700e-05	6.676e-05	3.452e-04	1.26
EPI_ISL_711400	3.786e-05	3.348e-05	2.780e-04	1.01
EPI_ISL_668743	2.738e-05	9.398e-17	1.940e-04	0.71
EPI_ISL_668738	2.738e-05	3.348e-05	3.002e-04	1.10
EPI_ISL_713443	3.262e-05	3.348e-05	2.907e-04	1.06
EPI_ISL_749512	4.835e-05	6.696e-05	3.291e-04	1.20
NODE_0000164	6.505e-06	9.291e-17	2.453e-04	0.90
NODE_0000165	3.078e-06	9.291e-17	2.741e-04	1.00
EPI_ISL_683021	2.806e-05	3.348e-05	2.911e-04	1.06
EPI_ISL_683020	2.806e-05	3.348e-05	2.911e-04	1.06
NODE_0000166	6.421e-06	9.291e-17	2.733e-04	1.00
EPI_ISL_620176	0.000e+00	9.393e-17	2.741e-04	1.00
NODE_0000168	4.311e-07	9.291e-17	2.657e-04	0.97
EPI_ISL_683316	6.309e-06	9.396e-17	2.739e-04	1.00
EPI_ISL_683022	2.428e-05	9.396e-17	2.079e-04	0.76
NODE_0001253	3.188e-05	3.338e-05	2.749e-04	1.00
EPI_ISL_641415	2.838e-05	3.348e-05	2.993e-04	1.09
NODE_0000174	1.167e-05	9.286e-17	2.389e-04	0.87
EPI_ISL_929286	3.169e-05	3.348e-05	2.955e-04	1.08
NODE_0000175	1.026e-05	9.286e-17	2.741e-04	1.00
EPI_ISL_1869744	1.619e-05	9.393e-17	2.079e-04	0.76
EPI_ISL_668789	1.619e-05	9.393e-17	2.079e-04	0.76
NODE_0001257	1.080e-05	3.338e-05	3.042e-04	1.11
EPI_ISL_713444	3.780e-05	3.348e-05	2.842e-04	1.04
EPI_ISL_1065939	3.780e-05	3.348e-05	2.842e-04	1.04
EPI_ISL_750507	5.352e-05	1.004e-04	3.788e-04	1.38
EPI_ISL_714388	3.780e-05	3.348e-05	2.843e-04	1.04
EPI_ISL_1025922	3.780e-05	3.348e-05	2.842e-04	1.04
NODE_0001265	7.397e-06	3.338e-05	2.942e-04	1.07
EPI_ISL_713436	3.040e-05	9.384e-17	1.839e-04	0.67
EPI_ISL_844301	4.613e-05	6.696e-05	3.349e-04	1.22
EPI_ISL_844303	3.564e-05	6.696e-05	3.460e-04	1.26
NODE_0000178	6.967e-06	9.282e-17	2.681e-04	0.98
EPI_ISL_711399	3.607e-05	3.348e-05	2.836e-04	1.03
NODE_0000179	6.026e-06	9.282e-17	2.741e-04	1.00
EPI_ISL_747741	3.529e-05	3.348e-05	2.697e-04	0.98
EPI_ISL_747743	3.529e-05	9.389e-17	1.306e-04	0.48
NODE_0001286	2.604e-05	3.339e-05	3.006e-04	1.10
EPI_ISL_670688	3.347e-05	6.698e-05	3.427e-04	1.25
NODE_0000181	1.251e-05	9.291e-17	2.310e-04	0.84
EPI_ISL_670687	2.620e-05	3.349e-05	2.958e-04	1.08
NODE_0000183	1.122e-05	9.291e-17	2.547e-04	0.93
EPI_ISL_683326	0.000e+00	9.397e-17	2.741e-04	1.00
EPI_ISL_683200	1.123e-05	9.397e-17	2.461e-04	0.90
NODE_0001290	1.028e-05	3.339e-05	3.038e-04	1.11
EPI_ISL_683036	3.218e-05	3.348e-05	2.829e-04	1.03
NODE_0001295	1.304e-05	3.339e-05	3.045e-04	1.11
EPI_ISL_683044	1.615e-05	9.405e-17	2.358e-04	0.86
EPI_ISL_683043	1.615e-05	3.348e-05	3.046e-04	1.11
NODE_0000186	6.372e-06	9.294e-17	2.376e-04	0.87
NODE_0000187	7.631e-06	9.294e-17	2.729e-04	1.00
EPI_ISL_668766	2.492e-05	9.401e-17	1.935e-04	0.71
EPI_ISL_682356	3.016e-05	9.400e-17	1.667e-04	0.61
NODE_0000189	6.286e-06	9.294e-17	2.741e-04	1.00
EPI_ISL_683045	1.653e-05	9.400e-17	2.331e-04	0.85
NODE_0000190	7.985e-06	9.294e-17	2.741e-04	1.00
EPI_ISL_1870858	2.549e-06	9.401e-17	2.593e-04	0.95
EPI_ISL_683061	7.791e-06	9.401e-17	2.368e-04	0.86
NODE_0001298	6.910e-06	3.339e-05	2.941e-04	1.07
EPI_ISL_683063	2.152e-05	3.348e-05	3.018e-04	1.10
EPI_ISL_683323	6.547e-06	3.348e-05	2.919e-04	1.07
EPI_ISL_683322	6.547e-06	9.402e-17	2.676e-04	0.98
EPI_ISL_683201	1.778e-05	3.348e-05	3.047e-04	1.11
EPI_ISL_683138	2.752e-05	1.004e-04	3.774e-04	1.38
EPI_ISL_683139	2.752e-05	3.348e-05	2.918e-04	1.06
NODE_0001303	7.180e-06	3.338e-05	2.975e-04	1.09
EPI_ISL_683249	4.858e-05	6.696e-05	3.282e-04	1.20
EPI_ISL_625853	5.233e-05	6.696e-05	3.207e-04	1.17
EPI_ISL_625856	5.233e-05	1.004e-04	3.773e-04	1.38
NODE_0001312	4.484e-05	6.677e-05	3.383e-04	1.23
EPI_ISL_683281	0.000e+00	9.400e-17	2.723e-04	0.99
EPI_ISL_683282	0.000e+00	9.400e-17	2.723e-04	0.99
NODE_0001319	2.914e-05	3.338e-05	3.045e-04	1.11
